mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 500.000000 -0.650000 1.500000 -5.385991 2.119216 -2.000000 190.966672 1.499385e+00 1 1 0 150.000108 9.375926e-03 8.320636e-03 5.000000e+02 -8.881784e-16 6.661338e-16 -6.159133e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 115.151
125.000000 500.000000 -0.650000 1.870000 -5.385991 2.119216 -2.000000 189.977588 1.744600e+00 1 1 1 150.000108 1.200355e-02 1.232010e-02 5.000000e+02 -7.771561e-16 7.771561e-16 -1.103428e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 114.162
125.000000 500.000000 -0.650000 2.240000 -5.385991 2.119216 -2.000000 189.942064 1.619945e+00 1 1 1 150.000108 1.496283e-02 1.736702e-02 5.000000e+02 8.881784e-16 -7.771561e-16 7.008047e+03 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 114.127
125.000000 500.000000 -0.650000 2.610000 -5.385991 2.119216 -2.000000 190.294281 1.426026e+00 0 1 1 150.000108 1.825481e-02 2.340165e-02 5.000000e+02 -1.110223e-15 9.992007e-16 1.488050e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 114.479
125.000000 500.000000 -0.650000 2.980000 -5.385991 2.119216 -2.000000 190.771979 1.239412e+00 0 1 1 150.000108 2.188059e-02 3.039881e-02 5.000000e+02 6.661338e-16 -5.551115e-16 1.850255e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 114.956
125.000000 500.000000 -0.650000 3.350000 -5.385991 2.119216 -2.000000 191.255881 1.076856e+00 0 1 1 150.000108 2.584105e-02 3.834640e-02 5.000000e+02 -2.220446e-16 3.330669e-16 2.009122e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 115.44
125.000000 500.000000 -0.650000 3.720000 -5.385991 2.119216 -2.000000 191.697962 9.393430e-01 0 1 1 150.000108 3.013680e-02 4.723803e-02 5.000000e+02 -2.220446e-16 1.110223e-16 2.063232e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 115.882
125.000000 500.000000 -0.650000 4.090000 -5.385991 2.119216 -2.000000 192.083332 8.238944e-01 0 1 1 150.000108 3.476833e-02 5.707004e-02 5.000000e+02 -2.220446e-16 1.110223e-16 2.061157e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 116.268
125.000000 500.000000 -0.650000 4.460000 -5.385991 2.119216 -2.000000 192.412442 7.548851e-01 0 1 1 150.000108 3.973595e-02 6.784024e-02 5.000000e+02 -1.554312e-15 1.443290e-15 2.028513e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 116.597
125.000000 500.000000 -0.650000 4.830000 -5.385991 2.119216 -2.000000 192.692694 6.713283e-01 0 1 1 150.000108 4.503991e-02 7.954723e-02 5.000000e+02 4.440892e-16 -6.661338e-16 1.979463e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 116.877
