mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 500.000000 -0.650000 1.500000 -3.117934 -0.148841 -2.000000 191.172673 1.897689e+00 1 1 0 399.999997 9.375926e-03 1.192102e+01 5.000000e+02 -8.881784e-16 6.661338e-16 -6.159133e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 115.354
125.000000 500.000000 -0.650000 1.870000 -3.117934 -0.148841 -2.000000 190.344404 2.310593e+00 1 1 1 399.999997 1.200355e-02 9.550681e+00 5.000000e+02 -5.551115e-16 5.551115e-16 -1.103428e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 114.526
125.000000 500.000000 -0.650000 2.240000 -3.117934 -0.148841 -2.000000 190.288916 2.446531e+00 1 1 1 399.999997 1.496283e-02 8.260825e+00 5.000000e+02 9.992007e-16 -8.881784e-16 7.008047e+03 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 114.471
125.000000 500.000000 -0.650000 2.610000 -3.117934 -0.148841 -2.000000 190.585450 2.479353e+00 0 1 1 399.999997 1.825481e-02 7.486201e+00 5.000000e+02 -8.881784e-16 8.881784e-16 1.488050e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 114.767
125.000000 500.000000 -0.650000 2.980000 -3.117934 -0.148841 -2.000000 191.009537 2.459314e+00 0 1 1 399.999997 2.188059e-02 6.988669e+00 5.000000e+02 6.661338e-16 -5.551115e-16 1.850255e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 115.191
125.000000 500.000000 -0.650000 3.350000 -3.117934 -0.148841 -2.000000 191.449389 2.405394e+00 0 1 1 399.999997 2.584105e-02 6.653771e+00 5.000000e+02 -2.220446e-16 3.330669e-16 2.009122e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 115.631
125.000000 500.000000 -0.650000 3.720000 -3.117934 -0.148841 -2.000000 191.856780 2.327210e+00 0 1 1 399.999997 3.013680e-02 6.420949e+00 5.000000e+02 -2.220446e-16 1.110223e-16 2.063232e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 116.038
125.000000 500.000000 -0.650000 4.090000 -3.117934 -0.148841 -2.000000 192.215058 2.231293e+00 0 1 1 399.999997 3.476833e-02 6.255727e+00 5.000000e+02 -2.220446e-16 1.110223e-16 2.061157e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 116.397
125.000000 500.000000 -0.650000 4.460000 -3.117934 -0.148841 -2.000000 192.522921 2.204686e+00 0 1 1 399.999997 3.973595e-02 6.137302e+00 5.000000e+02 -1.554312e-15 1.443290e-15 2.028513e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 116.705
125.000000 500.000000 -0.650000 4.830000 -3.117934 -0.148841 -2.000000 192.786359 2.088502e+00 0 1 1 399.999997 4.503991e-02 6.052521e+00 5.000000e+02 2.220446e-16 -4.440892e-16 1.979463e+04 2.459877e-02 1.982598e-01 7.079773e-04 2.744260e-03 1.594938e-03 -2.367646e-05 116.968
