mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 500.000000 0.000000 9.640000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.367207e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 10.010000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.424215e+00 5.369191e-03 8.495762e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 10.380000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.486650e+00 5.369191e-03 7.906260e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 10.750000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.554184e+00 5.369191e-03 7.282082e-17 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 11.120000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.626545e+00 5.369191e-03 7.282082e-17 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 11.490000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.703503e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 11.860000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.784863e+00 5.369191e-03 7.282082e-17 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 12.230000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.870459e+00 5.369191e-03 8.634468e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 12.600000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 3.960150e+00 5.369191e-03 8.495762e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 12.970000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.053815e+00 5.369191e-03 7.906260e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 13.340000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.151347e+00 5.369191e-03 7.282082e-17 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 13.710000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.252656e+00 5.369191e-03 8.634468e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 14.080000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.357663e+00 5.369191e-03 7.906260e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 14.450000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.466299e+00 5.369191e-03 0.000000e+00 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 14.820000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.578502e+00 5.369191e-03 7.906260e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 15.190000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.694219e+00 5.369191e-03 7.767554e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 15.560000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.813404e+00 5.369191e-03 9.362677e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 15.930000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 4.936013e+00 5.369191e-03 8.495762e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 16.300000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 5.062011e+00 5.369191e-03 -7.178052e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
125.000000 500.000000 0.000000 16.670000 2.000000 -2.000000 0.000000 75.803007 7.886683e-01 1 1 1 609.302172 4.339300e-03 5.191364e+00 5.369191e-03 1.456416e-16 -2.465584e-05 -1.379751e-04 -1.349568e-04 -2.367645e-05 0
