  8.90569513119374373E-004  8.87726548804525077E-004  8.87696120367718932E-004  4.31424230188556454E-003  4.31409442340926347E-003
  1.33782020554672827E-003  1.33355874930140791E-003  1.33351303915769785E-003  6.26696549835937394E-003  6.26675068675565383E-003
  1.00101186266187683E-003  9.97818672470132456E-004  9.97784470426191748E-004  4.96461537716631329E-003  4.96444520597398402E-003
  1.51201354365158077E-003  1.50719958603868056E-003  1.50714792404049443E-003  7.34668867587535621E-003  7.34643685480231793E-003
  1.29242215108944596E-003  1.28830469014049195E-003  1.28826053116168999E-003  6.22964615577132307E-003  6.22943262335678202E-003
  5.42808836080426555E-004  5.41067679734286329E-004  5.41049133658670438E-004  2.43267648991346693E-003  2.43259310551662044E-003
  6.76196732777078167E-004  6.74033245779344240E-004  6.74010142067902533E-004  3.44274596861682833E-003  3.44262796225750477E-003
  1.46484303225794150E-003  1.46017868563876052E-003  1.46012863536720003E-003  7.34400859006873342E-003  7.34375686086051385E-003
  1.23372660606391616E-003  1.22979531822213690E-003  1.22975316475812542E-003  6.05071269025521385E-003  6.05050529110851606E-003
  7.58734898721280342E-005  7.55933279228547159E-005  7.55907368244983468E-005  1.46095248661631355E-004  1.46090240982130036E-004
  1.13531544263798445E-003  1.13169629541921271E-003  1.13165750447705203E-003  5.66778628685034574E-003  5.66759201320033053E-003
  2.57859179886507368E-004  2.57016614774814166E-004  2.57007805064401660E-004  7.52341834578812321E-004  7.52316046698524006E-004
  1.33953496979943073E-003  1.33526807432439334E-003  1.33522230559046900E-003  6.57087197382601792E-003  6.57064674527806439E-003
  1.47434257840073227E-003  1.46964810207049620E-003  1.46959772721749651E-003  6.94515897984874717E-003  6.94492092193396693E-003
  5.62905829752558266E-004  5.61101074715494256E-004  5.61081841958949667E-004  2.86324699353661003E-003  2.86314885055514393E-003
  3.71339345767009252E-004  3.70139830741458874E-004  3.70127143527741276E-004  1.62534133556669724E-003  1.62528562404587679E-003
  8.14500537480806943E-004  8.11898746383444441E-004  8.11870917082039016E-004  4.04407030449851351E-003  4.04393168665750057E-003
  1.79548386899085275E-004  1.78949921944565501E-004  1.78943788111575740E-004  6.28416032776565338E-004  6.28394492677796673E-004
  9.38169641891944202E-004  9.35175740797452464E-004  9.35143685953569053E-004  4.14430723379577426E-003  4.14416518015219264E-003
  7.57849981520050675E-004  7.55427758801888215E-004  7.55401865145953629E-004  3.80361104849513861E-003  3.80348067283095299E-003
  3.34387233052452237E-004  3.33304103861107031E-004  3.33292679258706363E-004  1.48757126953716519E-003  1.48752028033511102E-003
  1.07732889858390077E-004  1.07355840930017764E-004  1.07352161113946347E-004  2.41399469501626647E-004  2.41391195097180714E-004
  1.12862102170350792E-003  1.12502310769991404E-003  1.12498454549337041E-003  5.54385574117781648E-003  5.54366571547144308E-003
  1.35974753579298931E-003  1.35541652956295525E-003  1.35537007020421923E-003  6.61118977235045091E-003  6.61096316183680532E-003
  1.48052177737993196E-003  1.47580769945246078E-003  1.47575711346809111E-003  2.49909872147483260E-002  2.49901306033348813E-002
  1.41014118288099763E-003  1.40565033828900557E-003  1.40560215707540080E-003  6.09207948530054826E-003  6.09187066823197333E-003
  1.64086307468190964E-004  1.63535892423741431E-004  1.63530286934557197E-004  4.39644568759306464E-004  4.39629499144687580E-004
  1.54026177033505921E-003  1.53535821878936457E-003  1.53530559160301142E-003  7.63918676109498138E-003  7.63892491411982243E-003
  1.45368366768570132E-003  1.44905471598473935E-003  1.44900504700734719E-003  6.84922127589447736E-003  6.84898650641837907E-003
  1.39113285771693285E-003  1.38670230297910824E-003  1.38665477124375785E-003  6.89612670256187568E-003  6.89589032531913015E-003
  4.89854802988048520E-004  4.88281121811931387E-004  4.88264385091284896E-004  2.35218053043116616E-003  2.35209990517924522E-003
  1.02066171597320690E-003  1.01740620814192817E-003  1.01737133469970544E-003  4.88211854895093285E-003  4.88195120548706729E-003
  3.21583568711079925E-004  3.20540710365609560E-004  3.20529723251659850E-004  1.45263477535725600E-003  1.45258498366687607E-003
  3.06564618256391830E-004  3.05568961988739792E-004  3.05558488058606703E-004  1.22342623161020205E-003  1.22338429645818536E-003
  1.09289071508343258E-003  1.08940612744608408E-003  1.08936878607610228E-003  5.19972423644099631E-003  5.19954600646664686E-003
  1.11823281996789990E-004  1.11434146321611393E-004  1.11430326714229342E-004  2.37426947783820231E-004  2.37418809544758116E-004
  6.44874977050285329E-004  6.42810707378835906E-004  6.42788673876499997E-004  3.04183153363477791E-003  3.04172726934454551E-003
  8.65385233107574133E-004  8.62622119553405542E-004  8.62592551616429316E-004  4.35196480256733968E-003  4.35181563108430220E-003
  4.37356404462307361E-004  4.35948604912997318E-004  4.35933661984240267E-004  1.89058139094515441E-003  1.89051658784055734E-003
  1.36725443373949553E-003  1.36289961685060780E-003  1.36285290099547149E-003  6.78779547064450872E-003  6.78756280664811768E-003
  7.62534564453423171E-004  7.60097492636979113E-004  7.60071438917453023E-004  4.08142391221370283E-003  4.08128401400991835E-003
  1.43263052189930790E-003  1.42806834548648122E-003  1.42801939585503797E-003  7.02699920131058097E-003  7.02675833817383109E-003
  1.20589664294524471E-003  1.20205362692271818E-003  1.20201242435547667E-003  6.04618789192603277E-003  6.04598064787556077E-003
  2.03337743264134588E-004  2.02665275010590294E-004  2.02658328290880954E-004  6.96569384172119862E-004  6.96545507993679260E-004
  7.88117777157313726E-004  7.85599617634511133E-004  7.85572689783414530E-004  3.98222328514531189E-003  3.98208678722281745E-003
  1.39993070132557115E-003  1.39547224156592506E-003  1.39542440922505047E-003  6.97010315182285557E-003  6.96986423890263735E-003
  1.36445517230031929E-003  1.36010923412216650E-003  1.36006261391244452E-003  6.82698402718893808E-003  6.82675001993543213E-003
  1.49531462686981493E-003  1.49055363268180943E-003  1.49050254125386561E-003  7.96248257867219339E-003  7.96220965014423493E-003
  1.10447770276104920E-003  1.10095636472898632E-003  1.10091862745369446E-003  5.32204152651464917E-003  5.32185910389287083E-003
  1.77704952964197915E-004  1.77112170066474867E-004  1.77106099225762435E-004  5.96856270155483805E-004  5.96835811824794008E-004
  1.52960366049937897E-003  1.52473391287701173E-003  1.52468164985798552E-003  7.37364050206247828E-003  7.37338775716767179E-003
  1.17213246755220831E-003  1.16839654529310184E-003  1.16835649638335104E-003  5.75491772472137668E-003  5.75472046448306622E-003
  1.18950580716640554E-003  1.18571478002772669E-003  1.18567413750407112E-003  5.87038719245843409E-003  5.87018597429552012E-003
  1.50304030915321342E-003  1.49825481164413674E-003  1.49820345624429455E-003  7.62386283975814791E-003  7.62360151803674439E-003
  1.77057874813242621E-004  1.76467117780556199E-004  1.76461069050180141E-004  6.06715852136148069E-004  6.06695055850410645E-004
  8.47355311290258267E-004  8.44649362618298720E-004  8.44620410730148163E-004  4.06520948003666078E-003  4.06507013761190326E-003
  8.88831209560621109E-004  8.85993755218557788E-004  8.85963386176397746E-004  4.76083445018516630E-003  4.76067126395355190E-003
  3.88085760585634928E-004  3.86833451015395225E-004  3.86820191597577823E-004  1.53009248840795279E-003  1.53004004171403466E-003
  3.05072133776142598E-004  3.04081195448829313E-004  3.04070772514592098E-004  1.32644822032201327E-003  1.32640275390455984E-003
  6.41568150271557914E-004  6.39514352449974469E-004  6.39492431936179175E-004  3.18101992691574445E-003  3.18091089169086514E-003
  1.52304735227770573E-003  1.51819839892900648E-003  1.51814635992656636E-003  7.56460873439385780E-003  7.56434944371557269E-003
  1.15684081125238766E-003  1.15315339024208048E-003  1.15311386381910684E-003  6.12331664563201764E-003  6.12310675785284787E-003
  9.08553059460894528E-004  9.05653071820466645E-004  9.05622028919588211E-004  4.50327601694218687E-003  4.50312165899268910E-003
  1.75548489960071781E-006  1.74480917254466297E-006  1.74474936604714282E-006  1.91881784603379989E-006  1.91875207507354624E-006
  1.10794195886778604E-003  1.10440963283556627E-003  1.10437177719322735E-003  5.57019715660348174E-003  5.57000622799764828E-003
  5.32960240166536079E-005  5.30839814709284076E-005  5.30821619212284101E-005  7.70661644606860741E-005  7.70635228781872038E-005
  1.45963447564848698E-003  1.45498664770912908E-003  1.45493677540406777E-003  1.14357581758740227E-002  1.14353661945308747E-002
  6.87405872811738881E-004  6.85206876634191614E-004  6.85183389926296562E-004  3.30211884753466630E-003  3.30200566142485304E-003
  3.54703493368687317E-004  3.53556396280874043E-004  3.53544277494435323E-004  1.58432053408291435E-003  1.58426622862441256E-003
  9.00062245244382395E-004  8.97189181187917485E-004  8.97158428402232205E-004  4.37690171585317957E-003  4.37675168961208262E-003
  1.45885192635440502E-003  1.45420658182823207E-003  1.45415673626133886E-003  7.52751918486411695E-003  7.52726116549847467E-003
  1.35018077841958712E-003  1.34588011581854533E-003  1.34583398333767740E-003  7.14214333506114820E-003  7.14189852514910458E-003
  7.77920867497527676E-004  7.75435030532904104E-004  7.75408451091459650E-004  3.76210205714027322E-003  3.76197310427209362E-003
  7.81330101264360614E-004  7.78833457801821560E-004  7.78806761873122150E-004  3.75923403226882192E-003  3.75910517770731718E-003
  7.42416795472912124E-004  7.40043482956040193E-004  7.40018116624049991E-004  3.95670578000721727E-003  3.95657015674366619E-003
  1.01532492339961910E-003  1.01208634078511490E-003  1.01205164969099255E-003  4.90150582867818728E-003  4.90133782068005817E-003
  1.25840485371818476E-003  1.25439529018365548E-003  1.25435229351100719E-003  6.31122690018822135E-003  6.31101057144470724E-003
  7.00792641515901485E-004  6.98551229168370858E-004  6.98527285058600208E-004  3.62021527066701916E-003  3.62009118122569957E-003
  3.69701701418084913E-004  3.68507285962485422E-004  3.68494654707198367E-004  2.56749589391424291E-003  2.56740788833790569E-003
  1.23693078643144147E-003  1.23298933605593924E-003  1.23294707311117128E-003  5.59830451379620016E-003  5.59811262175991149E-003
  1.55391102735476282E-003  1.54896418584513822E-003  1.54891109228958357E-003  6.85040813792954072E-003  6.85017332777106396E-003
  1.13777458071082993E-003  1.13414763378700645E-003  1.13410875882077769E-003  5.68817501850263883E-003  5.68798004599188525E-003
  1.00784002696190740E-003  1.00462518350738841E-003  1.00459074815795559E-003  4.46497534138481401E-003  4.46482229626042268E-003
  1.10783903383808164E-003  1.10430703392972633E-003  1.10426918180416196E-003  5.76317921725022497E-003  5.76298167383376865E-003
  7.23473333634934218E-004  7.21160053618113300E-004  7.21135334549898445E-004  3.78870244946928484E-003  3.78857258482440118E-003
  6.00540485941048136E-004  5.98616607363743015E-004  5.98596088694304247E-004  2.89416913411621578E-003  2.89406993122242120E-003
  6.96569264814087831E-004  6.94341236543465708E-004  6.94317436738823234E-004  3.32205714162909149E-003  3.32194327209806538E-003
  1.51238694664745476E-003  1.50757180366670727E-003  1.50752012891009661E-003  9.94116284206827613E-003  9.94082209068839796E-003
  1.68085344946313349E-004  1.67522901628650944E-004  1.67517159477498673E-004  4.07855841144186574E-004  4.07841861145836484E-004
  1.51943971135629899E-003  1.51460220020707670E-003  1.51455028447087712E-003  7.62957619981480782E-003  7.62931468226042426E-003
  1.54575624571506886E-003  1.54083526780751201E-003  1.54078245288536450E-003  7.40392190432992425E-003  7.40366812148391448E-003
  1.33274678223664384E-003  1.32850141778398357E-003  1.32845588098946224E-003  6.52771083162574563E-003  6.52748708250301245E-003
  1.42720656313498969E-003  1.42266159022939550E-003  1.42261282592426167E-003  7.06448781155120508E-003  7.06424566342482314E-003
  9.25021776514811265E-004  9.22069567543942368E-004  9.22037961937911712E-004  4.50380138880704124E-003  4.50364701284971126E-003
  5.81108673705143857E-004  5.79246310060110348E-004  5.79226455342728760E-004  2.49996175624196985E-003  2.49987606552058749E-003
  1.50712102572282225E-003  1.50232258546956644E-003  1.50227109063941536E-003  7.60706760551987330E-003  7.60680685948629445E-003
  6.03751316701816817E-004  6.01817272590235257E-004  6.01796644212193935E-004  2.56098563194267484E-003  2.56089784951736696E-003
  8.36529682757130861E-005  8.33498820553398782E-005  8.33470250870289034E-005  1.58483381964746758E-004  1.58477949659518254E-004
  7.54477564169318067E-004  7.52066028731608149E-004  7.52040250305064479E-004  3.91333426149108148E-003  3.91320012486485406E-003
  4.41292967148126480E-004  4.39872745602322727E-004  4.39857668166529633E-004  1.90629878395841474E-003  1.90623344211169016E-003
  1.13104786971391356E-003  1.12744225760370094E-003  1.12740361247639720E-003  6.06103953259140397E-003  6.06083177947422998E-003
  9.57256525319501519E-004  9.54202095555564244E-004  9.54169388548885386E-004  4.98706375237057981E-003  4.98689281171926357E-003
  9.46097439603233391E-004  9.43078397740399182E-004  9.43046072018626533E-004  4.72242249414633712E-003  4.72226062455436985E-003
  3.49599982793617726E-004  3.48468966853778352E-004  3.48457022448206909E-004  1.47979773009159713E-003  1.47974700734170538E-003
  1.06602504419583792E-003  1.06262566439034676E-003  1.06258924096928084E-003  4.96277599027839661E-003  4.96260588213444116E-003
  1.23841354814104520E-003  1.23446739412980946E-003  1.23442508052193042E-003  6.01465385465541329E-003  6.01444769149068418E-003
  1.08485988705988939E-003  1.08140076903422209E-003  1.08136370206240355E-003  5.94096728870751028E-003  5.94076365128464248E-003
  1.41456519214163182E-003  1.41006031533516172E-003  1.41001198296157723E-003  6.42572275198217274E-003  6.42550249868526369E-003
  8.22229535461285071E-004  8.19603243445189049E-004  8.19575150058174991E-004  3.88231160568158372E-003  3.88217853241328622E-003
  7.05010068109682012E-004  7.02755294631394263E-004  7.02731206419659419E-004  3.45172357132973425E-003  3.45160525724687566E-003
  4.49954427014529336E-004  4.48506842980761955E-004  4.48491469595628468E-004  1.99755035823266343E-003  1.99748188857280145E-003
  1.22974716294876299E-003  1.22582849715583211E-003  1.22578647966180786E-003  6.07721087332015707E-003  6.07700256590020665E-003
  1.30773722376385619E-003  1.30357118546833438E-003  1.30352650320273832E-003  6.60104465297482474E-003  6.60081839020187650E-003
  9.04507997977142391E-005  9.01263584930037668E-005  9.01232692486779365E-005  1.89497274500491082E-004  1.89490779137871384E-004
  5.99107458642070064E-005  5.96788314889005258E-005  5.96767858887605379E-005  9.27517989419559483E-005  9.27486197058990778E-005
  6.61679334727325696E-004  6.59561832968605247E-004  6.59539225291071174E-004  3.62922386842099050E-003  3.62909947019337620E-003
  1.12845902707245328E-003  1.12486162670654929E-003  1.12482307003509930E-003  5.63964341071724121E-003  5.63945010171514570E-003
  1.29454097118428279E-003  1.29041679033135457E-003  1.29037255895648496E-003  5.68899430656237461E-003  5.68879930596903442E-003
  1.41812304086394447E-003  1.41360687901978662E-003  1.41355842508132938E-003  6.81863668809564154E-003  6.81840296696064121E-003
  5.72369894531257967E-004  5.70535192333879236E-004  5.70515636205849133E-004  2.67355146400904096E-003  2.67345982318572661E-003
  4.43900649528958453E-004  4.42472181886406342E-004  4.42457015350222283E-004  2.05439172500577463E-003  2.05432130700504163E-003
  1.11286067040093791E-003  1.10931274360857152E-003  1.10927471990322421E-003  5.62831888901312635E-003  5.62812596818023161E-003
  1.30269183489108717E-003  1.29854180029927786E-003  1.29849729042496470E-003  6.08015560932690779E-003  6.07994720097079517E-003
  1.24720889816045018E-003  1.24323484672639642E-003  1.24319223259816616E-003  6.02790717282397897E-003  6.02770055537725242E-003
  1.11948377873618611E-003  1.11591484538092322E-003  1.11587659537658247E-003  5.62665379727914083E-003  5.62646093351978384E-003
  6.85781967515807379E-004  6.83588119921289860E-004  6.83564688699215173E-004  2.87364522496862378E-003  2.87354672556895847E-003
  6.83556118307500392E-004  6.81369317980600213E-004  6.81345962811983545E-004  3.33531492069821280E-003  3.33520059673284930E-003
  9.40996595971233993E-004  9.37993729695645083E-004  9.37961578260085934E-004  4.63955817408125745E-003  4.63939914481405029E-003
  1.36713093476217981E-003  1.36277650528631410E-003  1.36272979365102535E-003  0.22605710475570834       0.22604935623966491     
  2.20457189021885133E-004  2.19731357951918243E-004  2.19723826261277182E-004  8.33954909368344764E-004  8.33926324051964324E-004
  9.88253090182099119E-004  9.85100362848089720E-004  9.85066596747279349E-004  4.86423721777714049E-003  4.86407048722831917E-003
  1.63220769822086529E-004  1.62672887824944710E-004  1.62667311916807588E-004  5.62866957109778234E-004  5.62847663824412106E-004
  1.01983827092278628E-003  1.01658537435149313E-003  1.01655052904483720E-003  4.90563468422853220E-003  4.90546653470596335E-003
  1.45268494694749143E-003  1.44805916265884930E-003  1.44800952780589458E-003  7.25099193406726541E-003  7.25074339317223829E-003
  2.41800199983713260E-004  2.41007649954097817E-004  2.40999388979976824E-004  9.97288699082018440E-004  9.97254515203888602E-004
  1.15819196968033260E-003  1.15450027130174467E-003  1.15446069871196324E-003  3.34561212286883097E-003  3.34549744594811200E-003
  6.69176819539798497E-004  6.67035571730521717E-004  6.67012707877044555E-004  3.31185072703019199E-003  3.31173720734241617E-003
  1.37592995874107993E-003  1.37154762456328746E-003  1.37150061228199648E-003  6.97994072809105925E-003  6.97970147796844916E-003
  1.46963901022715464E-003  1.46495945218450192E-003  1.46490923804346615E-003  7.14929442197362319E-003  7.14904936694647254E-003
  1.57565653539832494E-004  1.57035263829782406E-004  1.57029881161428319E-004  4.67105037646624310E-004  4.67089026774652658E-004
  3.18088691578784753E-004  3.17056827156727140E-004  3.17045959459189572E-004  1.41211980738515470E-003  1.41207140441875758E-003
  1.36930204905765115E-003  1.36494073748670260E-003  1.36489395166845048E-003  6.82038254388426558E-003  6.82014876290695706E-003
  6.58335949556853738E-004  6.56229048916324152E-004  6.56206555476004710E-004  2.57091584046270421E-003  2.57082771766150046E-003
  1.44794070158409398E-003  1.44332996479798231E-003  1.44328049204685109E-003  7.32077973826495646E-003  7.32052880526709929E-003
  1.47705511739673156E-003  1.47235203682604581E-003  1.47230156929079514E-003  8.45276326588430618E-003  8.45247353209998588E-003
  5.01580258297599948E-004  4.99969508905243856E-004  4.99952371543940159E-004  2.25524537907340582E-003  2.25516807644954428E-003
  1.50469834836822517E-003  1.49990759217168493E-003  1.49985618011980052E-003  7.45347135091426524E-003  7.45321586967144165E-003
  3.34961544254368943E-004  3.33876616406812514E-004  3.33865172180506265E-004  1.38401535936771608E-003  1.38396791973221665E-003
  1.13736041143645440E-004  1.13340616885653544E-004  1.13336731930536538E-004  2.90183175253516516E-004  2.90173228699116788E-004
  1.41808323390703057E-003  1.41356719802396215E-003  1.41351874544558471E-003  7.23400510533095311E-003  7.23375714669337571E-003
  1.38898390652648332E-003  1.38456016764148485E-003  1.38451270933170369E-003  7.15728353697241571E-003  7.15703820810254399E-003
  8.93665166859265963E-004  8.90812383471535499E-004  8.90781849262180648E-004  5.38205641039186250E-003  5.38187193065122176E-003
  4.57051555853117534E-004  4.55581552160669821E-004  4.55565936277052964E-004  2.04786616451718955E-003  2.04779597019185593E-003
  4.58661271190094922E-004  4.57186175845586136E-004  4.57170504960583888E-004  2.10239782687863608E-003  2.10232576338172149E-003
  1.10356281450992347E-003  1.10004437776422929E-003  1.10000667174892184E-003  5.56534474219590528E-003  5.56515397991566921E-003
  1.29819038138037830E-003  1.29405462402888889E-003  1.29401026796067357E-003  6.73104607635870329E-003  6.73081535755120242E-003
  8.99967251881367649E-004  8.97094489045742460E-004  8.97063739505803842E-004  4.34773219366798962E-003  4.34758316726531219E-003
  1.33562962265194982E-003  1.33137511445376232E-003  1.33132947915808866E-003  6.38205542940372458E-003  6.38183667288397261E-003
  9.76898935919756108E-004  9.73782216416906065E-004  9.73748838266093341E-004  4.72788013719020132E-003  4.72771808052701269E-003
  1.48549472358742090E-004  1.48046960964582226E-004  1.48041886386603480E-004  4.80331208034369753E-004  4.80314743811430928E-004
  1.27698637074913661E-003  1.27291786932138130E-003  1.27287423775374704E-003  6.56754208495975971E-003  6.56731697054921144E-003
  8.48723201880707042E-004  8.46012915710145775E-004  8.45983917083737639E-004  4.21329863016218446E-003  4.21315421171332763E-003
  1.08016065577178294E-003  1.07671644320493295E-003  1.07667953679687614E-003  5.28088466676582702E-003  5.28070365487024688E-003
  1.43500922819967563E-003  1.43043950698568578E-003  1.43039047607835222E-003  7.17759594996698631E-003  7.17734992485239472E-003
  3.96070662401728298E-004  3.94793167518125293E-004  3.94779635266594966E-004  1.84295142013794549E-003  1.84288824963696647E-003
  2.96522139965548284E-004  2.95558059414921135E-004  2.95547928626622655E-004  1.08074347370362678E-003  1.08070642926180456E-003
  2.35819737871200623E-004  2.35045879469053352E-004  2.35037822845423830E-004  9.57131541005442656E-004  9.57098733586712511E-004
  4.65970795730661768E-004  4.64472605034628309E-004  4.64456684394056265E-004  2.18820444744332633E-003  2.18812944276896995E-003
  1.09000509968416545E-003  1.08652966384375832E-003  1.08649242106976856E-003  5.39177560696621917E-003  5.39159079408227989E-003
  1.31852334880996230E-003  1.31432309731477977E-003  1.31427804650787795E-003  8.66741863300293618E-003  8.66712154151566376E-003
  1.17137207408646847E-003  1.16763856579121502E-003  1.16759854286257450E-003  4.65789976360057433E-003  4.65774010564201993E-003
  1.52225829642138209E-003  1.51741184757774104E-003  1.51735983553574825E-003  5.35274088695640929E-003  5.35255741205899888E-003
  8.62384237610760388E-004  8.59630639744317425E-004  8.59601174345728377E-004  4.02897128817881426E-003  4.02883318788385767E-003
  1.36815726158286762E-003  1.36379958093733856E-003  1.36375283423429403E-003  6.98436967175307399E-003  6.98413026982162583E-003
  1.44161091057941749E-003  1.43702025042057361E-003  1.43697099394631206E-003  7.17990048469850043E-003  7.17965438059369170E-003
  1.10556009638351814E-003  1.10203532474868141E-003  1.10199755049005823E-003  5.64677501316284986E-003  5.64658145971228074E-003
  8.43626369565813380E-004  8.40932243304123124E-004  8.40903418826972394E-004  4.02854451411065618E-003  4.02840642844422021E-003
  1.54581801058511267E-003  1.54089683659983643E-003  1.54084401956729612E-003  7.75062474602384796E-003  7.75035907930831432E-003
