  9.34761787350921647E-004  9.35387204239614784E-004  9.35355142147446827E-004  9.35387204239614784E-004  9.35355142147446827E-004  4.78468080306901269E-003  4.78451679946043096E-003
  6.85059774324261409E-004  6.85518124111890123E-004  6.85494626735424443E-004  6.85518124111890123E-004  6.85494626735424551E-004  3.59628097268930875E-003  3.59615770363933777E-003
  1.04400869315846305E-003  1.04470720340213647E-003  1.04467139416880876E-003  1.04470720340213647E-003  1.04467139416880854E-003  6.16466419557232335E-003  6.16445289053085647E-003
  7.90984274122002009E-004  7.91513494395012542E-004  7.91486363835070678E-004  7.91513494395012542E-004  7.91486363835074689E-004  3.82743964372929749E-003  3.82730845129680176E-003
  3.90982331830881354E-004  3.91243923818857236E-004  3.91230513224089047E-004  3.91243923818857236E-004  3.91230513224089156E-004  1.81777729746569706E-003  1.81771498985341148E-003
  5.68771834383304887E-004  5.69152379798705250E-004  5.69132871069082070E-004  5.69152379798705250E-004  5.69132871069082070E-004  2.82633470337935282E-003  2.82623782563351782E-003
  3.78849318008018631E-004  3.79102792128124409E-004  3.79089797692655408E-004  3.79102792128124409E-004  3.79089797692655354E-004  1.77800210587035230E-003  1.77794116162486226E-003
  2.79480295911219926E-004  2.79667284295346803E-004  2.79657698192173560E-004  2.79667284295346803E-004  2.79657698192173560E-004  1.34221076614716365E-003  1.34216475943988475E-003
  1.66639581115792668E-004  1.66751065516319884E-004  1.66745349821249215E-004  1.66751065516319884E-004  1.66745349821249188E-004  5.93959467705439722E-004  5.93939108667905545E-004
  7.58805131884562932E-004  7.59312822189701139E-004  7.59286795366179027E-004  7.59312822189701139E-004  7.59286795366179027E-004  3.69092402379971821E-003  3.69079751068743245E-003
  1.14031474695482516E-003  1.14107769226925201E-003  1.14103857976269709E-003  1.14107769226925201E-003  1.14103857976269709E-003  5.36280261114437714E-003  5.36261879136273097E-003
  8.53015971705024323E-004  8.53586695268147887E-004  8.53557437036713907E-004  8.53586695268147887E-004  8.53557437036713798E-004  4.24766732218077089E-003  4.24752172568278099E-003
  1.28890206155059424E-003  1.28976442152585577E-003  1.28972021251211192E-003  1.28976442152585577E-003  1.28972021251211170E-003  6.28715354744805756E-003  6.28693804386234751E-003
  1.10159025079643175E-003  1.10232728688181708E-003  1.10228950261566784E-003  1.10232728688181708E-003  1.10228950261566784E-003  5.33077604077570721E-003  5.33059331876374609E-003
  4.62108912821056564E-004  4.62418093502309278E-004  4.62402243283844888E-004  4.62418093502309278E-004  4.62402243283844888E-004  2.08020981838244511E-003  2.08013851541974642E-003
  5.75923376620987972E-004  5.76308706897244393E-004  5.76288952871535361E-004  5.76308706897244393E-004  5.76288952871535577E-004  2.94484160374168134E-003  2.94474066395709715E-003
  1.24866536235257106E-003  1.24950080133696181E-003  1.24945797243180960E-003  1.24950080133696181E-003  1.24945797243180960E-003  6.28476385463120311E-003  6.28454843295656040E-003
  1.05152302665449042E-003  1.05222656448056566E-003  1.05219049750750106E-003  1.05222656448056566E-003  1.05219049750749673E-003  5.17753849849487361E-003  5.17736102897655738E-003
  6.29075039918581343E-005  6.29495420314531243E-005  6.29473843217799047E-005  6.29495420314531243E-005  6.29473843217799318E-005  1.23427922114220548E-004  1.23423691398429801E-004
  9.67578245100958814E-004  9.68225618356005797E-004  9.68192430667660919E-004  9.68225618356005797E-004  9.68192430667661028E-004  4.84958013356693706E-003  4.84941390541613823E-003
  2.18807326144252482E-004  2.18953718347660953E-004  2.18946213312027195E-004  2.18953718347660953E-004  2.18946213312027032E-004  6.42464739910483178E-004  6.42442718266808782E-004
  1.14177742643143472E-003  1.14254135037436316E-003  1.14250218769828605E-003  1.14254135037436316E-003  1.14250218769828518E-003  5.62287925451905417E-003  5.62268652013997363E-003
  1.25676852865048505E-003  1.25760938918476734E-003  1.25756628234303947E-003  1.25760938918476734E-003  1.25756628234303838E-003  5.94345528685105966E-003  5.94325156414630615E-003
  4.79258335950755860E-004  4.79578990775511962E-004  4.79562552336182651E-004  4.79578990775511962E-004  4.79562552336182868E-004  2.44872817929675350E-003  2.44864424469912103E-003
  3.15742896533239127E-004  3.15954147645738210E-004  3.15943317744539780E-004  3.15954147645738210E-004  3.15943317744540972E-004  1.38924422971830339E-003  1.38919661085380015E-003
  6.93913543792858069E-004  6.94377817338358056E-004  6.94354016279842274E-004  6.94377817338358056E-004  6.94354016279842058E-004  3.45961884932719519E-003  3.45950026461932895E-003
  1.51812550338522315E-004  1.51914112466408212E-004  1.51908905334801128E-004  1.51914112466408212E-004  1.51908905334801074E-004  5.36206053667062448E-004  5.36187674232493981E-004
  7.99409967452506293E-004  7.99944825069493653E-004  7.99917405510410114E-004  7.99944825069493653E-004  7.99917405510410006E-004  3.54521949117038437E-003  3.54509797234526473E-003
  6.45585254034577614E-004  6.46017192750601645E-004  6.45995049340167488E-004  6.46017192750601645E-004  6.45995049340167488E-004  3.25376736307958058E-003  3.25365583430451549E-003
  2.84185095439295305E-004  2.84375231752490314E-004  2.84365484275882977E-004  2.84375231752490314E-004  2.84365484275883411E-004  1.27146155685451409E-003  1.27141797520464225E-003
  9.02671258593141493E-005  9.03274914056806778E-005  9.03243952671596313E-005  9.03274914056806778E-005  9.03243952671595770E-005  2.04967575589144670E-004  2.04960549953909143E-004
  9.61867893345184433E-004  9.62511445999684329E-004  9.62478454174947443E-004  9.62511445999684329E-004  9.62478454174952322E-004  4.74359651363607561E-003  4.74343391826556517E-003
  1.15901873743033310E-003  1.15979419694161971E-003  1.15975444289296149E-003  1.15979419694161971E-003  1.15975444289297645E-003  5.65741954868114079E-003  5.65722563037082682E-003
  1.26203927874737431E-003  1.26288366575911105E-003  1.26284037813202557E-003  1.26288366575911105E-003  1.26284037813202601E-003  2.13868051714349999E-002  2.13860720998980749E-002
  1.20200457298432124E-003  1.20280879283973601E-003  1.20276756438781251E-003  1.20280879283973601E-003  1.20276756438781164E-003  5.21314116860938093E-003  5.21296247874501132E-003
  1.38578417946306348E-004  1.38671123382375891E-004  1.38666370178227498E-004  1.38671123382375891E-004  1.38666370178227525E-004  3.74601942505147618E-004  3.74589102344458037E-004
  1.31299800422542807E-003  1.31387648596695554E-003  1.31383145046849422E-003  1.31387648596695554E-003  1.31383145046849422E-003  6.53753368522528699E-003  6.53730959940644705E-003
  1.23914639718532456E-003  1.23997546735768222E-003  1.23993296495060273E-003  1.23997546735768222E-003  1.23993296495060294E-003  5.86131429138803638E-003  5.86111338421481474E-003
  1.18579041934584206E-003  1.18658379086880638E-003  1.18654311855823720E-003  1.18658379086880638E-003  1.18654311855823720E-003  5.90132675829678835E-003  5.90112447962530887E-003
  4.16916776548175024E-004  4.17195720533529793E-004  4.17181420393882387E-004  4.17195720533529793E-004  4.17181420393882387E-004  2.01143774516528281E-003  2.01136879949005438E-003
  8.69777664467643523E-004  8.70359602705892917E-004  8.70329769552657690E-004  8.70359602705892917E-004  8.70329769552657365E-004  4.17713895785382268E-003  4.17699577884347775E-003
  2.73247953698501364E-004  2.73430772093408050E-004  2.73421399757996654E-004  2.73430772093408050E-004  2.73421399757997196E-004  1.24150158858505428E-003  1.24145903386741049E-003
  2.60416807432819629E-004  2.60591040603261055E-004  2.60582108372923516E-004  2.60591040603261055E-004  2.60582108372923462E-004  1.04506689315701524E-003  1.04503107159466886E-003
  9.31389782365622614E-004  9.32012943161436179E-004  9.31980996728185560E-004  9.32012943161436179E-004  9.31980996728184585E-004  4.44905621684678777E-003  4.44890371737963631E-003
  9.37962696924556452E-005  9.38589990216566684E-005  9.38557818343098329E-005  9.38589990216566684E-005  9.38557818343099278E-005  2.01596554892348337E-004  2.01589644804958706E-004
  5.49199958135647751E-004  5.49567408651604030E-004  5.49548571232371264E-004  5.49567408651604030E-004  5.49548571232371264E-004  2.60169946638867059E-003  2.60161028842293817E-003
  7.37321604920047413E-004  7.37814921327750359E-004  7.37789631383747998E-004  7.37814921327750359E-004  7.37789631383749950E-004  3.72317903563151951E-003  3.72305141692052827E-003
  3.72106476838498460E-004  3.72355439503140040E-004  3.72342676345414631E-004  3.72355439503140040E-004  3.72342676345414631E-004  1.61621321027786806E-003  1.61615781164006376E-003
  1.16542211485029371E-003  1.16620185864116399E-003  1.16616188495827634E-003  1.16620185864116399E-003  1.16616188495827612E-003  5.80856831080670769E-003  5.80836921159660381E-003
  6.49581640731746834E-004  6.50016253295789730E-004  6.49993972810305911E-004  6.50016253295789730E-004  6.49993972810306020E-004  3.49145525436877352E-003  3.49133557841029007E-003
  1.22118799363201791E-003  1.22200504845419483E-003  1.22196316201580221E-003  1.22200504845419483E-003  1.22196316201580437E-003  6.01340885281246521E-003  6.01320273232240632E-003
  1.02778408324868064E-003  1.02847173816317467E-003  1.02843648542986035E-003  1.02847173816317467E-003  1.02843648542986013E-003  5.17360576021193719E-003  5.17342842549584590E-003
  1.72170924290526115E-004  1.72286110092642207E-004  1.72280204673884283E-004  1.72286110092642207E-004  1.72280204673884310E-004  5.94428578245962107E-004  5.94408203128813295E-004
  6.71406766576515849E-004  6.71855981597529127E-004  6.71832952515765943E-004  6.71855981597529127E-004  6.71832952515765401E-004  3.40665553541275685E-003  3.40653876611833693E-003
  1.19329498686933985E-003  1.19409337944028715E-003  1.19405244972494514E-003  1.19409337944028715E-003  1.19405244972494514E-003  5.96465010387164669E-003  5.96444565467718450E-003
  1.16303434302046193E-003  1.16381248923530826E-003  1.16377259745239462E-003  1.16381248923530826E-003  1.16377259745239375E-003  5.84209814159005261E-003  5.84189789308569348E-003
  1.27465776642089290E-003  1.27551059602840425E-003  1.27546687559036047E-003  1.27551059602840425E-003  1.27546687559036069E-003  6.81410796747978359E-003  6.81387440157382122E-003
  9.41273545168621359E-004  9.41903318851203264E-004  9.41871033407395389E-004  9.41903318851203264E-004  9.41871033407400268E-004  4.55374107631045886E-003  4.55358498857947897E-003
  1.50232582647915383E-004  1.50333087395938955E-004  1.50327934456832239E-004  1.50333087395938955E-004  1.50327934456832239E-004  5.09132427678494538E-004  5.09114976241538636E-004
  1.30390655719704227E-003  1.30477895616438371E-003  1.30473423250024746E-003  1.30477895616438371E-003  1.30473423250024724E-003  6.31025370596530275E-003  6.31003741058058874E-003
  9.98983245281085753E-004  9.99651630543812097E-004  9.99617365671923250E-004  9.99651630543812097E-004  9.99617365671922600E-004  4.92429395792240085E-003  4.92412516881955697E-003
  1.01380270948154909E-003  1.01448100993895484E-003  1.01444623676321690E-003  1.01448100993895484E-003  1.01444623676321668E-003  5.02313794461401418E-003  5.02296576745499008E-003
  1.28124782758225263E-003  1.28210506637295722E-003  1.28206111989749810E-003  1.28210506637295722E-003  1.28206111989749745E-003  6.52434048338424409E-003  6.52411684978511375E-003
  1.49679430966614529E-004  1.49779565547190734E-004  1.49774431581048873E-004  1.49779565547190734E-004  1.49774431581048846E-004  5.17604193660512390E-004  5.17586451838418027E-004
  7.21941040540903674E-004  7.22424066335106184E-004  7.22399303940563994E-004  7.22424066335106184E-004  7.22399303940563886E-004  3.47778619877075514E-003  3.47766699134390272E-003
  7.57322192338069893E-004  7.57828890458770192E-004  7.57802914499691488E-004  7.57828890458770192E-004  7.57802914499693873E-004  4.07299310100504158E-003  4.07285349178264020E-003
  3.30042393436304107E-004  3.30263212045075636E-004  3.30251891674754588E-004  3.30263212045075636E-004  3.30251891674754588E-004  1.30755542375791912E-003  1.30751060492532512E-003
  2.59142999027372459E-004  2.59316379908318395E-004  2.59307491369287126E-004  2.59316379908318395E-004  2.59307491369287180E-004  1.13357108542345834E-003  1.13353223021946830E-003
  5.46378460882016286E-004  5.46744023626347998E-004  5.46725282983754777E-004  5.46744023626347998E-004  5.46725282983754669E-004  2.72084262892195380E-003  2.72074936710821899E-003
  1.29831397189336391E-003  1.29918262905423260E-003  1.29913809721434706E-003  1.29918262905423260E-003  1.29913809721434706E-003  6.47367002508215071E-003  6.47344812830588732E-003
  9.85939414497326782E-004  9.86599072580572308E-004  9.86565255108769841E-004  9.86599072580572308E-004  9.86565255108769624E-004  5.23949320575777932E-003  5.23931361262930991E-003
  7.74145883155013268E-004  7.74663837434499654E-004  7.74637284427098414E-004  7.74663837434499654E-004  7.74637284427098522E-004  3.85274097034011848E-003  3.85260891065870295E-003
  1.27485133055760869E-006  1.27568611972515853E-006  1.27564239327073699E-006  1.27568611972515853E-006  1.27564239327073783E-006  1.44523908787967502E-006  1.44518954968989843E-006
  9.44228554015999933E-004  9.44860304793644374E-004  9.44827917993773417E-004  9.44860304793644374E-004  9.44827917993772983E-004  4.76608973670217696E-003  4.76592637033594006E-003
  4.34996393334033212E-005  4.35286624807687230E-005  4.35271704569498502E-005  4.35286624807687230E-005  4.35271704569498095E-005  6.42481066975756054E-005  6.42459044772442057E-005
  1.24422237365865644E-003  1.24505483999229230E-003  1.24501216348052663E-003  1.24505483999229230E-003  1.24501216348052684E-003  9.78638359744449758E-003  9.78604815140515262E-003
  5.85486806141589976E-004  5.85878534992210543E-004  5.85858452943294173E-004  5.85878534992210543E-004  5.85858452943294173E-004  2.82456558748649415E-003  2.82446877038040845E-003
  3.01536525006833344E-004  3.01738270898056716E-004  3.01727928271805512E-004  3.01738270898056716E-004  3.01727928271805620E-004  1.35421541900381903E-003  1.35416900081529131E-003
  7.66902865542709632E-004  7.67415973765785370E-004  7.67389669192047852E-004  7.67415973765785370E-004  7.67389669192043299E-004  3.74456408388917049E-003  3.74443573216675383E-003
  1.24355492010714652E-003  1.24438693987056429E-003  1.24434428625227436E-003  1.24438693987056429E-003  1.24434428625227393E-003  6.44179343927548092E-003  6.44157263512791945E-003
  1.15085827525216356E-003  1.15162827487883066E-003  1.15158880073195995E-003  1.15162827487883066E-003  1.15158880073196017E-003  6.11176570561705775E-003  6.11155621376640625E-003
  6.62707876760614098E-004  6.63151271647633594E-004  6.63128540935581617E-004  6.63151271647633594E-004  6.63128540935583352E-004  3.21830456076545920E-003  3.21819424754230107E-003
  6.65616273039053774E-004  6.66061613836041694E-004  6.66038783366736803E-004  6.66061613836041694E-004  6.66038783366737237E-004  3.21576270740055962E-003  3.21565248130396353E-003
  6.32418858850869047E-004  6.32841988373517125E-004  6.32820296567097461E-004  6.32841988373517125E-004  6.32820296567097353E-004  3.38467081960609198E-003  3.38455480387782597E-003
  8.65225284445906998E-004  8.65804176842478019E-004  8.65774499834713802E-004  8.65804176842478019E-004  8.65774499834713368E-004  4.19367234323766037E-003  4.19352859751545744E-003
  1.07257353283799579E-003  1.07329115483453699E-003  1.07325436583445783E-003  1.07329115483453699E-003  1.07325436583445783E-003  5.40051962434539602E-003  5.40033451174476865E-003
  5.96907752303431067E-004  5.97307122530002250E-004  5.97286648745527608E-004  5.97307122530002250E-004  5.97286648745527608E-004  3.09672783502293499E-003  3.09662168906247540E-003
  3.14341605143890121E-004  3.14551918666330173E-004  3.14541136829072482E-004  3.14551918666330173E-004  3.14541136829072428E-004  2.19514187133583579E-003  2.19506662886865623E-003
  1.05425621745879852E-003  1.05496158396903685E-003  1.05492542324821140E-003  1.05496158396903685E-003  1.05492542324821140E-003  4.79039306793896044E-003  4.79022886853212523E-003
  1.32464096262995706E-003  1.32552723427443206E-003  1.32548179942545193E-003  1.32552723427443206E-003  1.32548179942545215E-003  5.86251807462292562E-003  5.86231712618737535E-003
  9.69675900093678982E-004  9.70324676817636931E-004  9.70291417180250168E-004  9.70324676817636931E-004  9.70291417180250168E-004  4.86710757310520031E-003  4.86694074416963406E-003
  8.58840598641630011E-004  8.59415219263403424E-004  8.59385761248744541E-004  8.59415219263403424E-004  8.59385761248745409E-004  3.82019112321046669E-003  3.82006017923408082E-003
  9.44140743351611490E-004  9.44772435378140414E-004  9.44740051590152083E-004  9.44772435378140414E-004  9.44740051590158589E-004  4.93121801847689212E-003  4.93104899203888891E-003
  6.16257663409253359E-004  6.16669980016640784E-004  6.16648842535125891E-004  6.16669980016640784E-004  6.16648842535125999E-004  3.24091725200725258E-003  3.24080616369307574E-003
  5.11372058425645028E-004  5.11714199521252195E-004  5.11696659589387084E-004  5.11714199521252195E-004  5.11696659589387084E-004  2.47534073931488137E-003  2.47525589252359495E-003
  5.93304675184228090E-004  5.93701634711715342E-004  5.93681284511872920E-004  5.93701634711715342E-004  5.93681284511872812E-004  2.84162589921971602E-003  2.84152849734048635E-003
  1.28922052762871133E-003  1.29008310067883119E-003  1.29003888074178535E-003  1.29008310067883119E-003  1.29003888074178514E-003  8.50748610670843362E-003  8.50719449719792437E-003
  1.42019581234333677E-004  1.42114590004629668E-004  1.42109718769420113E-004  1.42114590004629668E-004  1.42109718769420465E-004  3.47521873827300986E-004  3.47509961885058768E-004
  1.29523662650462613E-003  1.29610322471948678E-003  1.29605879843176330E-003  1.29610322471948678E-003  1.29605879843176352E-003  6.52926066333356890E-003  6.52903686108872137E-003
  1.31768484466353460E-003  1.31856646220858582E-003  1.31852126595268784E-003  1.31856646220858582E-003  1.31852126595268806E-003  6.33620194110325573E-003  6.33598475629467469E-003
  1.13598710833980152E-003  1.13674715818003289E-003  1.13670819411040109E-003  1.13674715818003289E-003  1.13670819411040088E-003  5.58592957414930612E-003  5.58573810628652107E-003
  1.21656134218389332E-003  1.21737530147272453E-003  1.21733357372730971E-003  1.21737530147272453E-003  1.21733357372730971E-003  6.04547632891835451E-003  6.04526910925783263E-003
  7.88194358432730419E-004  7.88721712068263876E-004  7.88694677201719771E-004  7.88721712068263876E-004  7.88694677201719880E-004  3.85322927633395410E-003  3.85309719991516579E-003
  4.94791233478015418E-004  4.95122280873706313E-004  4.95105309659931510E-004  4.95122280873706313E-004  4.95105309659931402E-004  2.13759498022877232E-003  2.13752171028556938E-003
  1.28472870489941440E-003  1.28558827262552073E-003  1.28554420675687097E-003  1.28558827262552073E-003  1.28554420675687075E-003  6.50997578084620398E-003  6.50975263962391779E-003
  5.14111754987173729E-004  5.14455729125652792E-004  5.14438095222888910E-004  5.14455729125652792E-004  5.14438095222888693E-004  2.18979541640385023E-003  2.18972035719610129E-003
  6.96210077652944734E-005  6.96675459825599804E-005  6.96651580011223629E-005  6.96675459825599804E-005  6.96651580011223764E-005  1.34039508630179446E-004  1.34034914183023333E-004
  6.42708148860590602E-004  6.43138162602118206E-004  6.43116117875661706E-004  6.43138162602118206E-004  6.43116117875661706E-004  3.34757348988658915E-003  3.34745874573646584E-003
  3.75467316860643235E-004  3.75718528175725903E-004  3.75705649742039138E-004  3.75718528175725903E-004  3.75705649742039138E-004  1.62990434439025671E-003  1.62984847646402008E-003
  9.63937966663364586E-004  9.64582904332979231E-004  9.64549841505260748E-004  9.64582904332979231E-004  9.64549841505260856E-004  5.18614381666093489E-003  5.18596605218040168E-003
  8.15691599064045664E-004  8.16237350164995237E-004  8.16209372150077279E-004  8.16237350164995237E-004  8.16209372150077930E-004  4.26677046132068524E-003  4.26662421002775918E-003
  8.06172595088863785E-004  8.06711977349212840E-004  8.06684325833716999E-004  8.06711977349212840E-004  8.06684325833714614E-004  4.04032257789504762E-003  4.04018408851424590E-003
  2.97178352091627548E-004  2.97377182003618267E-004  2.97366988861595444E-004  2.97377182003618267E-004  2.97366988861596094E-004  1.26476453905337402E-003  1.26472118695593327E-003
  9.08473133507392235E-004  9.09080961558871958E-004  9.09049801160870057E-004  9.09080961558871958E-004  9.09049801160870165E-004  4.24582261995557365E-003  4.24567708668813649E-003
  1.05552098572796833E-003  1.05622719845108941E-003  1.05619099434903891E-003  1.05622719845108941E-003  1.05619099434903956E-003  5.14667990739722456E-003  5.14650349561306293E-003
  9.24539362464893433E-004  9.25157939879563194E-004  9.25126228413975741E-004  9.25157939879563194E-004  9.25126228413975958E-004  5.08324497974154809E-003  5.08307074230560443E-003
  1.20577825031870046E-003  1.20658499501180702E-003  1.20654363712370842E-003  1.20658499501180702E-003  1.20654363712370842E-003  5.49881984105222727E-003  5.49863135903303456E-003
  7.00507024485865328E-004  7.00975709506253069E-004  7.00951682293023300E-004  7.00975709506253069E-004  7.00951682293023191E-004  3.32121654450563382E-003  3.32110270378773538E-003
  6.00505943763139454E-004  6.00907721420038967E-004  6.00887124218514742E-004  6.00907721420038967E-004  6.00887124218513115E-004  2.95257982109055871E-003  2.95247861606460962E-003
  3.82860605788876206E-004  3.83116763753834396E-004  3.83103631732211066E-004  3.83116763753834396E-004  3.83103631732210957E-004  1.70794648183558544E-003  1.70788793887360641E-003
  1.04812856121124800E-003  1.04882982791711142E-003  1.04879387737335942E-003  1.04882982791711142E-003  1.04879387737335963E-003  5.20014752259382630E-003  5.19996927811023843E-003
  1.11465397348471207E-003  1.11539975005783311E-003  1.11536151770932706E-003  1.11539975005783311E-003  1.11536151770932771E-003  5.64862987493640854E-003  5.64843625790668533E-003
