mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 325.000000 0.130000 14.080000 -1.000000 1.000000 0.000000 82.404177 9.448674e-01 1 1 1 208.517221 3.495224e-03 8.860276e-01 -8.617759e-03 4.297439e-04 -1.523588e-06 -4.218676e-04 -3.767923e-04 -5.704881e-05 6.62039
125.000000 325.000000 0.130000 14.450000 -1.000000 1.000000 0.000000 80.498992 9.990244e-01 1 1 1 208.517221 3.738019e-03 9.332077e-01 -8.617759e-03 4.297439e-04 -1.523588e-06 -4.218676e-04 -3.767923e-04 -5.704881e-05 4.7152
125.000000 325.000000 0.156000 11.490000 -1.000000 1.000000 0.000000 83.917940 9.411635e-01 1 1 1 206.906238 3.324001e-03 5.862838e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 8.13415
125.000000 325.000000 0.156000 11.860000 -1.000000 1.000000 0.000000 81.193033 6.747941e-01 1 1 1 206.906238 3.605325e-03 6.246505e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 5.40924
125.000000 325.000000 0.156000 12.230000 -1.000000 1.000000 0.000000 79.420885 8.376902e-01 1 1 1 206.906238 3.906105e-03 6.642334e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 3.6371
125.000000 325.000000 0.156000 12.600000 -1.000000 1.000000 0.000000 78.521622 9.462249e-01 1 1 1 206.906238 4.226338e-03 7.050323e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 2.73783
125.000000 325.000000 0.156000 12.970000 -1.000000 1.000000 0.000000 78.413339 8.192000e-01 1 1 1 206.906238 4.566022e-03 7.470474e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 2.62955
125.000000 325.000000 0.156000 13.340000 -1.000000 1.000000 0.000000 79.070307 8.705632e-01 1 1 1 206.906238 4.925157e-03 7.902786e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 3.28652
125.000000 325.000000 0.156000 13.710000 -1.000000 1.000000 0.000000 80.388303 9.225225e-01 1 1 1 206.906238 5.303740e-03 8.347258e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 4.60451
125.000000 325.000000 0.156000 14.080000 -1.000000 1.000000 0.000000 82.373760 9.769827e-01 1 1 1 206.906238 5.701771e-03 8.803891e-01 -8.254676e-03 6.297991e-04 1.201741e-05 -3.807949e-04 -3.519296e-04 -5.742007e-05 6.58997
125.000000 325.000000 0.182000 9.640000 -1.000000 1.000000 0.000000 85.617252 6.734327e-01 1 1 1 204.986027 3.161711e-03 4.095410e-01 -7.828448e-03 8.751159e-04 2.901091e-05 -3.325094e-04 -3.226436e-04 -5.786511e-05 9.83346
125.000000 325.000000 0.182000 10.010000 -1.000000 1.000000 0.000000 81.963937 9.170803e-01 1 1 1 204.986027 3.478457e-03 4.415795e-01 -7.828448e-03 8.751159e-04 2.901091e-05 -3.325094e-04 -3.226436e-04 -5.786511e-05 6.18015
125.000000 325.000000 0.182000 10.380000 -1.000000 1.000000 0.000000 79.621259 8.460817e-01 1 1 1 204.986027 3.821698e-03 4.748249e-01 -7.828448e-03 8.751159e-04 2.901091e-05 -3.325094e-04 -3.226436e-04 -5.786511e-05 3.83747
125.000000 325.000000 0.182000 10.750000 -1.000000 1.000000 0.000000 78.491173 9.439346e-01 1 1 1 204.986027 4.191430e-03 5.092773e-01 -7.828448e-03 8.751159e-04 2.901091e-05 -3.325094e-04 -3.226436e-04 -5.786511e-05 2.70738
