mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 375.000000 0.312000 5.940000 -1.000000 1.000000 0.000000 78.954227 8.056100e-01 1 1 1 260.446600 3.747213e-03 2.851788e-01 -7.428030e-04 1.578247e-03 2.814991e-05 2.431658e-04 4.928549e-05 -4.618295e-05 3.17777
125.000000 375.000000 0.338000 5.200000 -1.000000 1.000000 0.000000 81.176211 8.862749e-01 1 1 1 256.358989 3.297611e-03 2.391545e-01 2.535760e-04 1.976833e-03 4.834315e-05 3.443386e-04 1.097610e-04 -4.695880e-05 5.39975
125.000000 375.000000 0.338000 5.570000 -1.000000 1.000000 0.000000 78.546531 9.268220e-01 1 1 1 256.358989 3.936990e-03 2.602465e-01 2.535760e-04 1.976833e-03 4.834315e-05 3.443386e-04 1.097610e-04 -4.695880e-05 2.77007
125.000000 375.000000 0.364000 5.200000 -1.000000 1.000000 0.000000 78.682231 4.500201e-01 1 1 1 251.869870 4.029676e-03 2.328760e-01 1.317761e-03 2.453073e-03 7.431661e-05 4.526801e-04 1.746870e-04 -4.782654e-05 2.90577
125.000000 375.000000 0.390000 4.830000 -1.000000 1.000000 0.000000 78.945778 4.425790e-01 1 1 1 246.957347 4.019239e-03 2.027583e-01 2.446057e-03 3.019971e-03 1.074187e-04 5.678813e-04 2.439431e-04 -4.879500e-05 3.16932
125.000000 375.000000 0.416000 4.460000 -1.000000 1.000000 0.000000 79.161155 4.283708e-01 1 1 1 241.595595 3.905681e-03 1.698981e-01 3.634017e-03 3.692671e-03 1.492973e-04 6.895601e-04 3.173843e-04 -4.987458e-05 3.3847
125.000000 375.000000 0.442000 4.090000 -1.000000 1.000000 0.000000 79.382547 4.074046e-01 1 1 1 235.753964 3.695047e-03 1.347873e-01 4.876252e-03 4.488899e-03 2.019825e-04 8.172385e-04 3.948355e-04 -5.107757e-05 3.60609
125.000000 375.000000 0.442000 4.460000 -1.000000 1.000000 0.000000 82.891805 4.571536e-01 1 1 1 235.753964 4.636242e-03 1.503774e-01 4.876252e-03 4.488899e-03 2.019825e-04 8.172385e-04 3.948355e-04 -5.107757e-05 7.11535
125.000000 375.000000 0.468000 3.720000 -1.000000 1.000000 0.000000 79.930421 8.954045e-01 1 1 1 229.395796 3.399462e-03 9.871949e-02 6.166178e-03 5.429542e-03 2.680001e-04 9.503126e-04 4.760828e-04 -5.241856e-05 4.15396
125.000000 375.000000 0.468000 4.090000 -1.000000 1.000000 0.000000 82.319375 4.345056e-01 1 1 1 229.395796 4.344965e-03 1.126236e-01 6.166178e-03 5.429542e-03 2.680001e-04 9.503126e-04 4.760828e-04 -5.241856e-05 6.54292
125.000000 375.000000 0.494000 3.350000 -1.000000 1.000000 0.000000 81.455952 8.854105e-01 1 1 1 222.476811 3.037199e-03 6.454287e-02 7.495657e-03 6.539439e-03 3.505301e-04 1.088008e-03 5.608628e-04 -5.391492e-05 5.6795
125.000000 375.000000 0.494000 3.720000 -1.000000 1.000000 0.000000 81.496706 4.057515e-01 1 1 1 222.476811 3.961195e-03 7.679101e-02 7.495657e-03 6.539439e-03 3.505301e-04 1.088008e-03 5.608628e-04 -5.391492e-05 5.72025
125.000000 375.000000 0.494000 4.090000 -1.000000 1.000000 0.000000 89.170013 4.522047e-01 1 1 1 222.476811 5.082706e-03 9.035260e-02 7.495657e-03 6.539439e-03 3.505301e-04 1.088008e-03 5.608628e-04 -5.391492e-05 13.3936
125.000000 375.000000 0.520000 2.980000 -1.000000 1.000000 0.000000 85.032349 9.425578e-01 1 1 1 214.942856 2.632838e-03 4.246996e-02 8.854511e-03 7.848462e-03 4.536331e-04 1.229315e-03 6.488472e-04 -5.558752e-05 9.25589
125.000000 375.000000 0.520000 3.350000 -1.000000 1.000000 0.000000 81.040711 3.698289e-01 1 1 1 214.942856 3.506006e-03 5.309608e-02 8.854511e-03 7.848462e-03 4.536331e-04 1.229315e-03 6.488472e-04 -5.558752e-05 5.26425
125.000000 375.000000 0.520000 3.720000 -1.000000 1.000000 0.000000 87.129944 4.233251e-01 1 1 1 214.942856 4.598993e-03 6.500748e-02 8.854511e-03 7.848462e-03 4.536331e-04 1.229315e-03 6.488472e-04 -5.558752e-05 11.3535
125.000000 375.000000 0.546000 2.980000 -1.000000 1.000000 0.000000 82.036266 3.250411e-01 1 1 1 206.726707 3.006749e-03 4.037149e-02 1.022981e-02 9.393065e-03 5.825820e-04 1.372895e-03 7.396210e-04 -5.746156e-05 6.25981
125.000000 375.000000 0.546000 3.350000 -1.000000 1.000000 0.000000 84.775113 3.883264e-01 1 1 1 206.726707 4.039925e-03 5.067075e-02 1.022981e-02 9.393065e-03 5.825820e-04 1.372895e-03 7.396210e-04 -5.746156e-05 8.99866
125.000000 375.000000 0.546000 3.720000 -1.000000 1.000000 0.000000 95.858811 4.330290e-01 1 1 1 206.726707 5.315229e-03 6.221194e-02 1.022981e-02 9.393065e-03 5.825820e-04 1.372895e-03 7.396210e-04 -5.746156e-05 20.0824
125.000000 375.000000 0.572000 2.610000 -1.000000 1.000000 0.000000 86.144849 8.435029e-01 1 1 1 197.743347 2.497403e-03 2.987504e-02 1.160485e-02 1.121853e-02 7.443632e-04 1.516924e-03 8.326512e-04 -5.956776e-05 10.3684
125.000000 375.000000 0.572000 2.980000 -1.000000 1.000000 0.000000 83.091516 3.455834e-01 1 1 1 197.743347 3.435592e-03 3.860437e-02 1.160485e-02 1.121853e-02 7.443632e-04 1.516924e-03 8.326512e-04 -5.956776e-05 7.31506
125.000000 375.000000 0.572000 3.350000 -1.000000 1.000000 0.000000 92.130289 3.990276e-01 1 1 1 197.743347 4.641294e-03 4.854252e-02 1.160485e-02 1.121853e-02 7.443632e-04 1.516924e-03 8.326512e-04 -5.956776e-05 16.3538
125.000000 375.000000 0.598000 2.240000 -1.000000 1.000000 0.000000 95.268506 9.342045e-01 1 1 1 187.882760 2.019378e-03 2.124014e-02 1.295753e-02 1.338241e-02 9.484635e-04 1.658857e-03 9.272390e-04 -6.194386e-05 19.492
125.000000 375.000000 0.598000 2.610000 -1.000000 1.000000 0.000000 83.790531 3.324675e-01 1 1 1 187.882760 2.822676e-03 2.844455e-02 1.295753e-02 1.338241e-02 9.484635e-04 1.658857e-03 9.272390e-04 -6.194386e-05 8.01407
125.000000 375.000000 0.598000 2.980000 -1.000000 1.000000 0.000000 88.202964 3.584053e-01 1 1 1 187.882760 3.921661e-03 3.682684e-02 1.295753e-02 1.338241e-02 9.484635e-04 1.658857e-03 9.272390e-04 -6.194386e-05 12.4265
125.000000 375.000000 0.598000 3.350000 -1.000000 1.000000 0.000000 101.947945 4.028472e-01 1 1 1 187.882760 5.312703e-03 4.636422e-02 1.295753e-02 1.338241e-02 9.484635e-04 1.658857e-03 9.272390e-04 -6.194386e-05 26.1715
125.000000 375.000000 0.624000 2.240000 -1.000000 1.000000 0.000000 89.579645 7.678740e-01 1 1 1 176.998394 2.245264e-03 2.007883e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 13.8032
125.000000 375.000000 0.624000 2.610000 -1.000000 1.000000 0.000000 85.478574 3.703436e-01 1 1 1 176.998394 3.195664e-03 2.695714e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 9.70212
125.000000 375.000000 0.624000 2.980000 -1.000000 1.000000 0.000000 96.597163 3.641800e-01 1 1 1 176.998394 4.467520e-03 3.495065e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 20.8207
125.000000 375.000000 0.624000 3.350000 -1.000000 1.000000 0.000000 113.309425 4.006632e-01 1 1 1 176.998394 6.057045e-03 4.404033e-02 1.425789e-02 1.595992e-02 1.208157e-03 1.795009e-03 1.022446e-03 -6.463675e-05 37.533
125.000000 375.000000 0.650000 2.240000 -1.000000 1.000000 0.000000 86.818452 6.210668e-01 1 1 1 164.887633 2.510003e-03 1.886526e-02 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 11.042
125.000000 375.000000 0.650000 2.610000 -1.000000 1.000000 0.000000 91.278678 3.379538e-01 1 1 1 164.887633 3.618890e-03 2.537452e-02 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 15.5022
125.000000 375.000000 0.650000 2.980000 -1.000000 1.000000 0.000000 107.286117 3.636540e-01 1 1 1 164.887633 5.076064e-03 3.293152e-02 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 31.5097
