mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X 
125.000000 300.000000 0.104000 12.230000 -1.000000 1.000000 0.000000 145.100510 1.685706e+00 1 1 1 169.029558 1.664520e-03 5.630710e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 12.600000 -1.000000 1.000000 0.000000 139.692083 1.634147e+00 1 1 1 169.029558 1.731592e-03 5.976587e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 12.970000 -1.000000 1.000000 0.000000 134.118185 1.612598e+00 1 1 1 169.029558 1.807314e-03 6.332774e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 13.340000 -1.000000 1.000000 0.000000 128.491725 1.712375e+00 1 1 1 169.029558 1.891684e-03 6.699270e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 13.710000 -1.000000 1.000000 0.000000 122.941676 1.818828e+00 1 1 1 169.029558 1.984701e-03 7.076075e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 14.080000 -1.000000 1.000000 0.000000 117.476722 1.924812e+00 1 1 1 169.029558 2.086365e-03 7.463189e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 14.450000 -1.000000 1.000000 0.000000 113.006402 2.035785e+00 1 1 1 169.029558 2.196675e-03 7.860611e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 14.820000 -1.000000 1.000000 0.000000 108.004918 2.151261e+00 1 1 1 169.029558 2.315631e-03 8.268342e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 15.190000 -1.000000 1.000000 0.000000 103.356256 2.265487e+00 1 1 1 169.029558 2.443230e-03 8.686382e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 15.560000 -1.000000 1.000000 0.000000 99.029788 2.386946e+00 1 1 1 169.029558 2.579474e-03 9.114731e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 15.930000 -1.000000 1.000000 0.000000 95.062070 2.506732e+00 1 1 1 169.029558 2.724361e-03 9.553388e-01 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 16.300000 -1.000000 1.000000 0.000000 91.508907 2.632391e+00 1 1 1 169.029558 2.877890e-03 1.000235e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 16.670000 -1.000000 1.000000 0.000000 88.684940 2.760108e+00 1 1 1 169.029558 3.040063e-03 1.046163e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 17.040000 -1.000000 1.000000 0.000000 86.046399 2.892655e+00 1 1 1 169.029558 3.210877e-03 1.093121e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 17.410000 -1.000000 1.000000 0.000000 83.745639 3.025111e+00 1 1 1 169.029558 3.390333e-03 1.141110e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 17.780000 -1.000000 1.000000 0.000000 81.873578 3.165379e+00 1 1 1 169.029558 3.578430e-03 1.190130e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 18.150000 -1.000000 1.000000 0.000000 80.434640 3.303226e+00 1 1 1 169.029558 3.775168e-03 1.240181e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 18.520000 -1.000000 1.000000 0.000000 79.386367 3.447811e+00 1 1 1 169.029558 3.980547e-03 1.291263e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 18.890000 -1.000000 1.000000 0.000000 78.728728 3.592982e+00 1 1 1 169.029558 4.194566e-03 1.343375e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 19.260000 -1.000000 1.000000 0.000000 78.415914 3.740639e+00 1 1 1 169.029558 4.417226e-03 1.396519e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 19.630000 -1.000000 1.000000 0.000000 78.467326 3.893536e+00 1 1 1 169.029558 4.648525e-03 1.450693e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.104000 20.000000 -1.000000 1.000000 0.000000 78.846304 4.047431e+00 1 1 1 169.029558 4.888465e-03 1.505898e+00 -1.123007e-02 3.609237e-04 3.164520e-06 -6.001135e-04 -5.044198e-04 -6.664845e-05
125.000000 300.000000 0.130000 1.500000 -1.000000 1.000000 0.000000 82.442392 1.224880e+00 0 1 1 167.685700 3.336816e-03 9.310470e-03 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 1.870000 -1.000000 1.000000 0.000000 85.221284 9.635926e-01 0 1 1 167.685700 3.103884e-03 1.362899e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 2.240000 -1.000000 1.000000 0.000000 88.830089 1.012977e+00 0 1 1 167.685700 2.890281e-03 1.912778e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 2.610000 -1.000000 1.000000 0.000000 93.036021 1.069802e+00 0 1 1 167.685700 2.693460e-03 2.572494e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 2.980000 -1.000000 1.000000 0.000000 98.258439 1.132596e+00 0 1 1 167.685700 2.512169e-03 3.338594e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 3.350000 -1.000000 1.000000 0.000000 104.110893 1.200307e+00 0 1 1 167.685700 2.345722e-03 4.209422e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 3.720000 -1.000000 1.000000 0.000000 110.553961 1.271968e+00 0 1 1 167.685700 2.193707e-03 5.184099e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 4.090000 -1.000000 1.000000 0.000000 116.721075 1.346521e+00 0 1 1 167.685700 2.055866e-03 6.262126e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 4.460000 -1.000000 1.000000 0.000000 123.901581 1.422716e+00 0 1 1 167.685700 1.932028e-03 7.443201e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 4.830000 -1.000000 1.000000 0.000000 131.232202 1.499049e+00 0 1 1 167.685700 1.822075e-03 8.727134e-02 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 5.200000 -1.000000 1.000000 0.000000 138.486341 1.573742e+00 0 1 1 167.685700 1.725921e-03 1.011380e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 5.570000 -1.000000 1.000000 0.000000 145.427068 1.644769e+00 0 1 1 167.685700 1.643505e-03 1.160311e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 5.940000 -1.000000 1.000000 0.000000 151.794604 1.709916e+00 0 1 1 167.685700 1.574781e-03 1.319501e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 6.310000 -1.000000 1.000000 0.000000 157.201343 1.766902e+00 0 1 1 167.685700 1.519714e-03 1.488946e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 6.680000 -1.000000 1.000000 0.000000 161.630034 1.813538e+00 0 1 1 167.685700 1.478277e-03 1.668642e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 7.050000 -1.000000 1.000000 0.000000 164.738849 1.847908e+00 0 1 1 167.685700 1.450448e-03 1.858587e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 7.420000 -1.000000 1.000000 0.000000 165.861098 1.868556e+00 0 1 1 167.685700 1.436210e-03 2.058779e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 7.790000 -1.000000 1.000000 0.000000 165.923446 1.874634e+00 1 1 1 167.685700 1.435549e-03 2.269218e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 8.160000 -1.000000 1.000000 0.000000 164.944007 1.865992e+00 1 1 1 167.685700 1.448453e-03 2.489901e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 8.530000 -1.000000 1.000000 0.000000 161.997765 1.843184e+00 1 1 1 167.685700 1.474914e-03 2.720829e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 8.900000 -1.000000 1.000000 0.000000 157.805866 1.807396e+00 1 1 1 167.685700 1.514923e-03 2.962000e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 9.270000 -1.000000 1.000000 0.000000 152.608536 1.760308e+00 1 1 1 167.685700 1.568474e-03 3.213413e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 9.640000 -1.000000 1.000000 0.000000 146.524095 1.703918e+00 1 1 1 167.685700 1.635562e-03 3.475070e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 10.010000 -1.000000 1.000000 0.000000 139.902577 1.640356e+00 1 1 1 167.685700 1.716181e-03 3.746968e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 10.380000 -1.000000 1.000000 0.000000 132.991910 1.571725e+00 1 1 1 167.685700 1.810328e-03 4.029109e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 10.750000 -1.000000 1.000000 0.000000 126.052459 1.499975e+00 1 1 1 167.685700 1.917999e-03 4.321491e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 11.120000 -1.000000 1.000000 0.000000 119.169441 1.426816e+00 1 1 1 167.685700 2.039191e-03 4.624114e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 11.490000 -1.000000 1.000000 0.000000 113.351274 1.353680e+00 1 1 1 167.685700 2.173901e-03 4.936979e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 11.860000 -1.000000 1.000000 0.000000 107.131077 1.367156e+00 1 1 1 167.685700 2.322128e-03 5.260085e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 12.230000 -1.000000 1.000000 0.000000 101.461095 1.462857e+00 1 1 1 167.685700 2.483869e-03 5.593432e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 12.600000 -1.000000 1.000000 0.000000 96.288696 1.560976e+00 1 1 1 167.685700 2.659123e-03 5.937019e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 12.970000 -1.000000 1.000000 0.000000 91.738494 1.662338e+00 1 1 1 167.685700 2.847888e-03 6.290848e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 13.340000 -1.000000 1.000000 0.000000 88.152067 1.768566e+00 1 1 1 167.685700 3.050161e-03 6.654917e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 13.710000 -1.000000 1.000000 0.000000 84.985158 1.875458e+00 1 1 1 167.685700 3.265944e-03 7.029227e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 14.080000 -1.000000 1.000000 0.000000 82.402297 1.986421e+00 1 1 1 167.685700 3.495233e-03 7.413777e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 14.450000 -1.000000 1.000000 0.000000 80.494631 2.100513e+00 1 1 1 167.685700 3.738028e-03 7.808568e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 14.820000 -1.000000 1.000000 0.000000 79.209558 2.216450e+00 1 1 1 167.685700 3.994329e-03 8.213599e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 15.190000 -1.000000 1.000000 0.000000 78.513014 2.337900e+00 1 1 1 167.685700 4.264134e-03 8.628871e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 15.560000 -1.000000 1.000000 0.000000 78.390362 2.461538e+00 1 1 1 167.685700 4.547443e-03 9.054384e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 15.930000 -1.000000 1.000000 0.000000 78.791866 2.585859e+00 1 1 1 167.685700 4.844255e-03 9.490136e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 16.300000 -1.000000 1.000000 0.000000 79.668844 2.716180e+00 1 1 1 167.685700 5.154569e-03 9.936129e-01 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 16.670000 -1.000000 1.000000 0.000000 80.976975 2.848401e+00 1 1 1 167.685700 5.478385e-03 1.039236e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 17.040000 -1.000000 1.000000 0.000000 82.741405 2.981077e+00 1 1 1 167.685700 5.815703e-03 1.085884e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 17.410000 -1.000000 1.000000 0.000000 84.712961 3.121951e+00 1 1 1 167.685700 6.166521e-03 1.133555e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 17.780000 -1.000000 1.000000 0.000000 86.972449 3.261146e+00 1 1 1 167.685700 6.530840e-03 1.182250e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 18.150000 -1.000000 1.000000 0.000000 89.442670 3.404821e+00 1 1 1 167.685700 6.908659e-03 1.231970e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 18.520000 -1.000000 1.000000 0.000000 92.108093 3.552472e+00 1 1 1 167.685700 7.299977e-03 1.282713e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 18.890000 -1.000000 1.000000 0.000000 94.951031 3.703436e+00 1 1 1 167.685700 7.704795e-03 1.334481e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 19.260000 -1.000000 1.000000 0.000000 97.927197 3.856874e+00 1 1 1 167.685700 8.123113e-03 1.387272e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 19.630000 -1.000000 1.000000 0.000000 100.920765 4.011753e+00 1 1 1 167.685700 8.554929e-03 1.441088e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.130000 20.000000 -1.000000 1.000000 0.000000 103.996884 4.171079e+00 1 1 1 167.685700 9.000243e-03 1.495927e+00 -1.098427e-02 5.707291e-04 2.125208e-05 -5.699707e-04 -4.856271e-04 -6.699060e-05
125.000000 300.000000 0.156000 1.500000 -1.000000 1.000000 0.000000 85.566135 1.171625e+00 0 1 1 166.028435 3.151034e-03 9.215510e-03 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 1.870000 -1.000000 1.000000 0.000000 89.372017 1.044633e+00 0 1 1 166.028435 2.887289e-03 1.350540e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 2.240000 -1.000000 1.000000 0.000000 94.692989 1.109121e+00 0 1 1 166.028435 2.650094e-03 1.896272e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 2.610000 -1.000000 1.000000 0.000000 101.080446 1.183131e+00 0 1 1 166.028435 2.436329e-03 2.550786e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 2.980000 -1.000000 1.000000 0.000000 108.312240 1.264390e+00 0 1 1 166.028435 2.244465e-03 3.310731e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 3.350000 -1.000000 1.000000 0.000000 116.213599 1.350858e+00 0 1 1 166.028435 2.073666e-03 4.174494e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 3.720000 -1.000000 1.000000 0.000000 124.016016 1.440279e+00 0 1 1 166.028435 1.923434e-03 5.141223e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 4.090000 -1.000000 1.000000 0.000000 132.657600 1.529952e+00 0 1 1 166.028435 1.793456e-03 6.210431e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 4.460000 -1.000000 1.000000 0.000000 141.114126 1.616655e+00 0 1 1 166.028435 1.683523e-03 7.381827e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 4.830000 -1.000000 1.000000 0.000000 148.963361 1.696697e+00 0 1 1 166.028435 1.593491e-03 8.655225e-02 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 5.200000 -1.000000 1.000000 0.000000 155.628794 1.766132e+00 0 1 1 166.028435 1.523260e-03 1.003050e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 5.570000 -1.000000 1.000000 0.000000 160.903422 1.821103e+00 0 1 1 166.028435 1.472754e-03 1.150758e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 5.940000 -1.000000 1.000000 0.000000 164.284553 1.858286e+00 0 1 1 166.028435 1.441918e-03 1.308639e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 6.310000 -1.000000 1.000000 0.000000 165.527082 1.875341e+00 0 1 1 166.028435 1.430710e-03 1.476691e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 6.680000 -1.000000 1.000000 0.000000 164.516944 1.871253e+00 1 1 1 166.028435 1.439096e-03 1.654909e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 7.050000 -1.000000 1.000000 0.000000 161.383721 1.846485e+00 1 1 1 166.028435 1.467051e-03 1.843292e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 7.420000 -1.000000 1.000000 0.000000 156.424330 1.802867e+00 1 1 1 166.028435 1.514553e-03 2.041838e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 7.790000 -1.000000 1.000000 0.000000 150.036369 1.743291e+00 1 1 1 166.028435 1.581587e-03 2.250545e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 8.160000 -1.000000 1.000000 0.000000 142.523581 1.671274e+00 1 1 1 166.028435 1.668139e-03 2.469412e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 8.530000 -1.000000 1.000000 0.000000 134.415707 1.590510e+00 1 1 1 166.028435 1.774196e-03 2.698440e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 8.900000 -1.000000 1.000000 0.000000 126.111203 1.504497e+00 1 1 1 166.028435 1.899751e-03 2.937626e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 9.270000 -1.000000 1.000000 0.000000 117.960397 1.416286e+00 1 1 1 166.028435 2.044794e-03 3.186972e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 9.640000 -1.000000 1.000000 0.000000 110.965525 1.328355e+00 1 1 1 166.028435 2.209320e-03 3.446475e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 10.010000 -1.000000 1.000000 0.000000 103.822764 1.242582e+00 1 1 1 166.028435 2.393322e-03 3.716136e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 10.380000 -1.000000 1.000000 0.000000 97.410644 1.160296e+00 1 1 1 166.028435 2.596796e-03 3.995955e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 10.750000 -1.000000 1.000000 0.000000 91.845562 1.104639e+00 1 1 1 166.028435 2.819738e-03 4.285930e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 11.120000 -1.000000 1.000000 0.000000 87.523871 1.190698e+00 1 1 1 166.028435 3.062143e-03 4.586063e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 11.490000 -1.000000 1.000000 0.000000 83.917176 1.280000e+00 1 1 1 166.028435 3.324010e-03 4.896353e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 11.860000 -1.000000 1.000000 0.000000 81.189604 1.372654e+00 1 1 1 166.028435 3.605334e-03 5.216800e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 12.230000 -1.000000 1.000000 0.000000 79.414316 1.469154e+00 1 1 1 166.028435 3.906115e-03 5.547404e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 12.600000 -1.000000 1.000000 0.000000 78.511664 1.566947e+00 1 1 1 166.028435 4.226348e-03 5.888164e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 12.970000 -1.000000 1.000000 0.000000 78.399836 1.667752e+00 1 1 1 166.028435 4.566034e-03 6.239080e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 13.340000 -1.000000 1.000000 0.000000 79.052964 1.774697e+00 1 1 1 166.028435 4.925169e-03 6.600153e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 13.710000 -1.000000 1.000000 0.000000 80.366966 1.882353e+00 1 1 1 166.028435 5.303753e-03 6.971382e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
125.000000 300.000000 0.156000 14.080000 -1.000000 1.000000 0.000000 82.349080 1.992218e+00 1 1 1 166.028435 5.701784e-03 7.352768e-01 -1.068651e-02 8.339621e-04 4.429100e-05 -5.334041e-04 -4.627513e-04 -6.741357e-05
