mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X  chisqdiff
125.000000 375.000000 -0.650000 9.270000 -1.000000 1.000000 0.000000 195.839573 8.000000e-01 0 1 0 164.887633 1.349649e-01 3.168911e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 120.063
125.000000 375.000000 -0.650000 9.640000 -1.000000 1.000000 0.000000 196.427137 8.742796e-01 0 1 0 164.887633 1.446498e-01 3.426930e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 120.651
125.000000 375.000000 -0.650000 10.010000 -1.000000 1.000000 0.000000 197.096643 9.514518e-01 0 1 0 164.887633 1.546720e-01 3.695049e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 121.32
125.000000 375.000000 -0.650000 10.380000 -1.000000 1.000000 0.000000 197.852188 1.032258e+00 0 1 0 164.887633 1.650314e-01 3.973268e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 122.076
125.000000 375.000000 -0.650000 10.750000 -1.000000 1.000000 0.000000 198.696687 1.115468e+00 0 1 0 164.887633 1.757281e-01 4.261586e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 122.92
125.000000 375.000000 -0.650000 11.120000 -1.000000 1.000000 0.000000 199.631812 1.203290e+00 0 1 0 164.887633 1.867620e-01 4.560002e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 123.855
125.000000 375.000000 -0.650000 11.490000 -1.000000 1.000000 0.000000 200.657957 1.292929e+00 0 1 0 164.887633 1.981332e-01 4.868518e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 124.882
125.000000 375.000000 -0.650000 11.860000 -1.000000 1.000000 0.000000 201.774234 1.385656e+00 0 1 0 164.887633 2.098417e-01 5.187132e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 125.998
125.000000 375.000000 -0.650000 12.230000 -1.000000 1.000000 0.000000 202.978500 1.481910e+00 0 1 0 164.887633 2.218875e-01 5.515845e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 127.202
125.000000 375.000000 -0.650000 12.600000 -1.000000 1.000000 0.000000 204.267410 1.582689e+00 0 1 0 164.887633 2.342706e-01 5.854656e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 128.491
125.000000 375.000000 -0.650000 12.970000 -1.000000 1.000000 0.000000 205.635947 1.684211e+00 0 1 0 164.887633 2.469909e-01 6.203566e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 129.859
125.000000 375.000000 -0.650000 13.340000 -1.000000 1.000000 0.000000 207.079131 1.790210e+00 0 1 0 164.887633 2.600486e-01 6.562574e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 131.303
125.000000 375.000000 -0.650000 13.710000 -1.000000 1.000000 0.000000 208.590556 1.899814e+00 0 0 0 164.887633 2.734436e-01 6.931681e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 132.814
125.000000 375.000000 -0.650000 14.080000 -1.000000 1.000000 0.000000 210.163244 2.011788e+00 0 0 0 164.887633 2.871759e-01 7.310885e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 134.387
125.000000 375.000000 -0.650000 14.450000 -1.000000 1.000000 0.000000 211.787380 2.124481e+00 0 0 0 164.887633 3.012455e-01 7.700188e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 136.011
125.000000 375.000000 -0.650000 14.820000 -1.000000 1.000000 0.000000 213.459950 2.243154e+00 0 0 0 164.887633 3.156524e-01 8.099589e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 137.683
125.000000 375.000000 -0.650000 15.190000 -1.000000 1.000000 0.000000 215.170139 2.364896e+00 0 0 0 164.887633 3.303966e-01 8.509087e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 139.394
125.000000 375.000000 -0.650000 15.560000 -1.000000 1.000000 0.000000 216.909750 2.488457e+00 0 0 0 164.887633 3.454782e-01 8.928684e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 141.133
125.000000 375.000000 -0.650000 15.930000 -1.000000 1.000000 0.000000 218.670672 2.615581e+00 0 0 0 164.887633 3.608971e-01 9.358379e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 142.894
125.000000 375.000000 -0.650000 16.300000 -1.000000 1.000000 0.000000 220.404909 2.745308e+00 0 0 0 164.887633 3.766533e-01 9.798172e-01 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 144.628
125.000000 375.000000 -0.650000 16.670000 -1.000000 1.000000 0.000000 222.185902 2.880450e+00 0 0 0 164.887633 3.927468e-01 1.024806e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 146.409
125.000000 375.000000 -0.650000 17.040000 -1.000000 1.000000 0.000000 223.965403 3.016200e+00 0 0 0 164.887633 4.091777e-01 1.070805e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 148.189
125.000000 375.000000 -0.650000 17.410000 -1.000000 1.000000 0.000000 225.736767 3.155624e+00 0 0 0 164.887633 4.259459e-01 1.117814e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 149.96
125.000000 375.000000 -0.650000 17.780000 -1.000000 1.000000 0.000000 227.493892 3.297907e+00 0 0 0 164.887633 4.430514e-01 1.165832e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 151.717
125.000000 375.000000 -0.650000 18.150000 -1.000000 1.000000 0.000000 229.231261 3.442017e+00 0 0 0 164.887633 4.604943e-01 1.214861e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 153.455
125.000000 375.000000 -0.650000 18.520000 -1.000000 1.000000 0.000000 230.518060 3.592982e+00 0 0 0 164.887633 4.782745e-01 1.264899e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 154.742
125.000000 375.000000 -0.650000 18.890000 -1.000000 1.000000 0.000000 232.201028 3.744059e+00 0 0 0 164.887633 4.963920e-01 1.315946e+00 1.546393e-02 1.905301e-02 1.542734e-03 1.919817e-03 1.116970e-03 -6.770537e-05 156.425
