mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 500.000000 -0.104000 1.870000 -3.794418 3.710788 0.000000 85.088740 4.370653e-01 0 1 1 150.000188 5.477247e-03 1.231837e-02 5.000000e+02 8.326673e-17 1.387779e-17 9.535626e+04 -1.742469e-02 2.201205e-02 2.935947e-04 -2.350092e-04 -1.856041e-04 -2.367645e-05 9.31882
125.000000 500.000000 -0.104000 2.240000 -3.794418 3.710788 0.000000 86.441736 4.230697e-01 0 1 1 150.000188 5.755762e-03 1.736530e-02 5.000000e+02 2.775558e-17 -1.526557e-16 8.708532e+04 -1.742469e-02 2.201205e-02 2.935947e-04 -2.350092e-04 -1.856041e-04 -2.367645e-05 10.6718
125.000000 500.000000 -0.078000 1.500000 -3.776124 3.729082 0.000000 81.550475 6.481013e-01 0 1 1 150.000189 4.983989e-03 8.318884e-03 5.000000e+02 -5.551115e-17 1.040834e-16 1.046323e+05 -1.763959e-02 1.238178e-02 1.650580e-04 -2.620920e-04 -2.053303e-04 -2.367645e-05 5.78055
125.000000 500.000000 -0.078000 1.870000 -3.776124 3.729082 0.000000 81.609465 4.798081e-01 0 1 1 150.000189 5.182487e-03 1.231835e-02 5.000000e+02 8.326673e-17 -1.040834e-17 9.769145e+04 -1.763959e-02 1.238178e-02 1.650580e-04 -2.620920e-04 -2.053303e-04 -2.367645e-05 5.83954
125.000000 500.000000 -0.078000 2.240000 -3.776124 3.729082 0.000000 82.365984 4.678408e-01 0 1 1 150.000189 5.382878e-03 1.736528e-02 5.000000e+02 0.000000e+00 -8.326673e-17 8.874700e+04 -1.763959e-02 1.238178e-02 1.650580e-04 -2.620920e-04 -2.053303e-04 -2.367645e-05 6.59606
125.000000 500.000000 -0.078000 2.610000 -3.776124 3.729082 0.000000 83.520534 4.547952e-01 0 1 1 150.000189 5.586407e-03 2.339991e-02 5.000000e+02 0.000000e+00 1.387779e-16 8.031348e+04 -1.763959e-02 1.238178e-02 1.650580e-04 -2.620920e-04 -2.053303e-04 -2.367645e-05 7.75061
125.000000 500.000000 -0.078000 2.980000 -3.776124 3.729082 0.000000 84.834142 4.413481e-01 0 1 1 150.000189 5.793709e-03 3.039707e-02 5.000000e+02 1.665335e-16 -2.775558e-16 7.289304e+04 -1.763959e-02 1.238178e-02 1.650580e-04 -2.620920e-04 -2.053303e-04 -2.367645e-05 9.06422
125.000000 500.000000 -0.078000 3.350000 -3.776124 3.729082 0.000000 86.307284 4.278627e-01 0 1 1 150.000189 6.005138e-03 3.834467e-02 5.000000e+02 -9.714451e-17 1.387779e-16 6.649333e+04 -1.763959e-02 1.238178e-02 1.650580e-04 -2.620920e-04 -2.053303e-04 -2.367645e-05 10.5374
125.000000 500.000000 -0.052000 1.500000 -3.763057 3.742149 0.000000 79.268227 6.243902e-01 0 1 1 150.000190 4.766490e-03 8.318870e-03 5.000000e+02 -8.326673e-17 1.318390e-16 1.083512e+05 -1.779309e-02 5.503012e-03 7.324602e-05 -2.814369e-04 -2.194204e-04 -2.367645e-05 3.4983
125.000000 500.000000 -0.052000 1.870000 -3.763057 3.742149 0.000000 78.950669 5.259432e-01 0 1 1 150.000190 4.894208e-03 1.231834e-02 5.000000e+02 9.714451e-17 -6.591949e-17 9.990647e+04 -1.779309e-02 5.503012e-03 7.324602e-05 -2.814369e-04 -2.194204e-04 -2.367645e-05 3.18075
125.000000 500.000000 -0.052000 2.240000 -3.763057 3.742149 0.000000 79.193109 5.168766e-01 0 1 1 150.000190 5.022059e-03 1.736526e-02 5.000000e+02 0.000000e+00 -6.245005e-17 9.029845e+04 -1.779309e-02 5.503012e-03 7.324602e-05 -2.814369e-04 -2.194204e-04 -2.367645e-05 3.42319
125.000000 500.000000 -0.052000 2.610000 -3.763057 3.742149 0.000000 79.697278 5.069204e-01 0 1 1 150.000190 5.150898e-03 2.339989e-02 5.000000e+02 -1.387779e-17 9.714451e-17 8.148652e+04 -1.779309e-02 5.503012e-03 7.324602e-05 -2.814369e-04 -2.194204e-04 -2.367645e-05 3.92735
