mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 500.000000 -0.650000 1.500000 -5.385991 2.119216 0.000000 190.534114 2.378609e+00 1 1 0 150.000108 9.376514e-03 8.320636e-03 5.000000e+02 -4.440892e-16 8.881784e-16 5.562042e+03 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 114.764
125.000000 500.000000 -0.650000 1.870000 -5.385991 2.119216 0.000000 189.675326 2.105750e+00 0 1 1 150.000108 1.200397e-02 1.232010e-02 5.000000e+02 1.110223e-16 2.498002e-16 2.672707e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 113.905
125.000000 500.000000 -0.650000 2.240000 -5.385991 2.119216 0.000000 189.706320 1.772007e+00 0 1 1 150.000108 1.496318e-02 1.736702e-02 5.000000e+02 -1.110223e-16 -4.440892e-16 3.217234e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 113.936
125.000000 500.000000 -0.650000 2.610000 -5.385991 2.119216 0.000000 190.101970 1.494406e+00 0 1 1 150.000108 1.825512e-02 2.340165e-02 5.000000e+02 -2.220446e-16 9.992007e-16 3.307159e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 114.332
125.000000 500.000000 -0.650000 2.980000 -5.385991 2.119216 0.000000 190.610688 1.271691e+00 0 1 1 150.000108 2.188088e-02 3.039881e-02 5.000000e+02 1.110223e-16 -6.661338e-16 3.233147e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 114.841
125.000000 500.000000 -0.650000 3.350000 -5.385991 2.119216 0.000000 191.117814 1.092526e+00 0 1 1 150.000108 2.584132e-02 3.834640e-02 5.000000e+02 5.551115e-17 2.220446e-16 3.098181e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 115.348
125.000000 500.000000 -0.650000 3.720000 -5.385991 2.119216 0.000000 191.577774 9.470006e-01 0 1 0 150.000108 3.013706e-02 4.723803e-02 5.000000e+02 -1.110223e-16 2.220446e-16 2.944010e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 115.808
125.000000 500.000000 -0.650000 4.090000 -5.385991 2.119216 0.000000 191.977200 8.275567e-01 0 1 0 150.000108 3.476857e-02 5.707004e-02 5.000000e+02 -1.110223e-16 -2.220446e-16 2.788579e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 116.207
125.000000 500.000000 -0.650000 4.460000 -5.385991 2.119216 0.000000 192.317547 7.565789e-01 0 1 0 150.000108 3.973618e-02 6.784024e-02 5.000000e+02 -5.551115e-17 1.110223e-15 2.639607e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 116.548
125.000000 500.000000 -0.650000 4.830000 -5.385991 2.119216 0.000000 192.606912 6.719449e-01 0 1 0 150.000108 4.504015e-02 7.954723e-02 5.000000e+02 5.273559e-16 -6.661338e-16 2.500157e+04 1.271398e-03 8.598457e-01 1.147629e-02 2.121194e-03 1.530571e-03 -2.367646e-05 116.837
