mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 500.000000 -0.104000 2.240000 -3.596647 3.513017 0.000000 86.215140 4.911271e-01 0 1 1 185.714430 5.755762e-03 2.087959e-02 5.000000e+02 2.775558e-17 -1.526557e-16 8.708532e+04 -1.579565e-02 1.973682e-02 2.322791e-04 -2.128031e-04 -1.748153e-04 -2.367645e-05 10.4476
125.000000 500.000000 -0.078000 1.870000 -3.578353 3.531311 0.000000 81.127438 7.340502e-01 0 1 1 185.714431 5.182487e-03 1.494898e-02 5.000000e+02 0.000000e+00 9.367507e-17 9.769145e+04 -1.603616e-02 1.110196e-02 1.293614e-04 -2.417520e-04 -1.945414e-04 -2.367645e-05 5.35989
125.000000 500.000000 -0.078000 2.240000 -3.578353 3.531311 0.000000 82.152092 4.911271e-01 0 1 1 185.714431 5.382878e-03 2.087794e-02 5.000000e+02 0.000000e+00 -8.326673e-17 8.874700e+04 -1.603616e-02 1.110196e-02 1.293614e-04 -2.417520e-04 -1.945414e-04 -2.367645e-05 6.38454
125.000000 500.000000 -0.078000 2.610000 -3.578353 3.531311 0.000000 83.419009 4.547952e-01 0 1 1 185.714431 5.586407e-03 2.801794e-02 5.000000e+02 0.000000e+00 1.387779e-16 8.031348e+04 -1.603616e-02 1.110196e-02 1.293614e-04 -2.417520e-04 -1.945414e-04 -2.367645e-05 7.65146
125.000000 500.000000 -0.078000 2.980000 -3.578353 3.531311 0.000000 84.782050 4.413481e-01 0 1 1 185.714431 5.793709e-03 3.632325e-02 5.000000e+02 5.551115e-17 -1.665335e-16 7.289304e+04 -1.603616e-02 1.110196e-02 1.293614e-04 -2.417520e-04 -1.945414e-04 -2.367645e-05 9.0145
125.000000 500.000000 -0.078000 3.350000 -3.578353 3.531311 0.000000 86.278611 4.278627e-01 0 1 1 185.714431 6.005138e-03 4.577188e-02 5.000000e+02 1.387779e-17 2.775558e-17 6.649333e+04 -1.603616e-02 1.110196e-02 1.293614e-04 -2.417520e-04 -1.945414e-04 -2.367645e-05 10.5111
125.000000 500.000000 -0.052000 1.870000 -3.565286 3.544378 0.000000 78.493184 7.340502e-01 0 1 1 185.714431 4.894208e-03 1.494781e-02 5.000000e+02 -1.387779e-17 3.816392e-17 9.990647e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 2.72563
125.000000 500.000000 -0.052000 2.240000 -3.565286 3.544378 0.000000 79.000031 5.168766e-01 0 1 1 185.714431 5.022059e-03 2.087676e-02 5.000000e+02 0.000000e+00 -6.245005e-17 9.029845e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 3.23248
125.000000 500.000000 -0.052000 2.610000 -3.565286 3.544378 0.000000 79.612960 5.069204e-01 0 1 1 185.714431 5.150898e-03 2.801676e-02 5.000000e+02 -1.387779e-17 9.714451e-17 8.148652e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 3.84541
125.000000 500.000000 -0.052000 2.980000 -3.565286 3.544378 0.000000 80.314235 4.965484e-01 0 1 1 185.714431 5.281160e-03 3.632207e-02 5.000000e+02 1.387779e-17 -8.326673e-17 7.382251e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 4.54668
125.000000 500.000000 -0.052000 3.350000 -3.565286 3.544378 0.000000 81.093060 4.860204e-01 0 1 1 185.714431 5.413086e-03 4.577071e-02 5.000000e+02 0.000000e+00 0.000000e+00 6.725427e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 5.32551
125.000000 500.000000 -0.052000 3.720000 -3.565286 3.544378 0.000000 81.941760 4.754884e-01 0 1 1 185.714431 5.546823e-03 5.635105e-02 5.000000e+02 6.938894e-18 0.000000e+00 6.163221e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 6.17421
125.000000 500.000000 -0.052000 4.090000 -3.565286 3.544378 0.000000 82.853642 4.650453e-01 0 1 1 185.714431 5.682464e-03 6.805646e-02 5.000000e+02 6.938894e-18 0.000000e+00 5.680040e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 7.08609
125.000000 500.000000 -0.052000 4.460000 -3.565286 3.544378 0.000000 83.864041 4.547495e-01 0 1 1 185.714431 5.820074e-03 8.088297e-02 5.000000e+02 -6.938894e-18 1.387779e-16 5.262202e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 8.09649
125.000000 500.000000 -0.052000 4.830000 -3.565286 3.544378 0.000000 84.872844 4.446381e-01 0 1 1 185.714431 5.959694e-03 9.482803e-02 5.000000e+02 2.081668e-17 -5.551115e-17 4.898384e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 9.10529
125.000000 500.000000 -0.052000 5.200000 -3.565286 3.544378 0.000000 85.931129 4.347344e-01 0 1 1 185.714431 6.101358e-03 1.098900e-01 5.000000e+02 0.000000e+00 -1.110223e-16 4.579408e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 10.1636
125.000000 500.000000 -0.052000 5.570000 -3.565286 3.544378 0.000000 87.034082 4.250532e-01 0 1 1 185.714431 6.245088e-03 1.260677e-01 5.000000e+02 -1.734723e-17 -8.326673e-17 4.297886e+04 -1.620796e-02 4.934206e-03 5.584870e-05 -2.624298e-04 -2.086315e-04 -2.367645e-05 11.2665
125.000000 500.000000 -0.026000 1.870000 -3.557445 3.552218 0.000000 76.689182 7.735438e-01 0 1 1 185.714431 4.612962e-03 1.494710e-02 5.000000e+02 3.469447e-17 -1.908196e-17 1.019974e+05 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 0.921631
125.000000 500.000000 -0.026000 2.240000 -3.557445 3.552218 0.000000 76.841888 7.771482e-01 0 1 1 185.714431 4.673977e-03 2.087606e-02 5.000000e+02 4.857226e-17 -6.938894e-17 9.173710e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 1.07434
125.000000 500.000000 -0.026000 2.610000 -3.557445 3.552218 0.000000 77.025460 5.648912e-01 0 1 1 185.714431 4.734934e-03 2.801606e-02 5.000000e+02 -4.163336e-17 8.326673e-17 8.255740e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 1.25791
125.000000 500.000000 -0.026000 2.980000 -3.557445 3.552218 0.000000 77.237204 5.589045e-01 0 1 1 185.714431 4.796057e-03 3.632136e-02 5.000000e+02 -3.469447e-17 -6.938894e-18 7.465924e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 1.46965
125.000000 500.000000 -0.026000 3.350000 -3.557445 3.552218 0.000000 77.503219 5.527510e-01 0 1 1 185.714431 4.857468e-03 4.577000e-02 5.000000e+02 -4.163336e-17 4.163336e-17 6.793059e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 1.73567
125.000000 500.000000 -0.026000 3.720000 -3.557445 3.552218 0.000000 77.758107 5.465124e-01 0 1 1 185.714431 4.919242e-03 5.635034e-02 5.000000e+02 -1.040834e-17 1.387779e-17 6.219299e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 1.99056
125.000000 500.000000 -0.026000 4.090000 -3.557445 3.552218 0.000000 78.035241 5.402402e-01 0 1 1 185.714431 4.981428e-03 6.805576e-02 5.000000e+02 3.469447e-18 0.000000e+00 5.727478e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 2.26769
125.000000 500.000000 -0.026000 4.460000 -3.557445 3.552218 0.000000 78.333558 5.339685e-01 0 1 1 185.714431 5.044056e-03 8.088226e-02 5.000000e+02 -6.938894e-18 6.938894e-17 5.302989e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 2.56601
125.000000 500.000000 -0.026000 4.830000 -3.557445 3.552218 0.000000 78.652152 5.277202e-01 0 1 1 185.714431 5.107150e-03 9.482732e-02 5.000000e+02 0.000000e+00 0.000000e+00 4.933927e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 2.8846
125.000000 500.000000 -0.026000 5.200000 -3.557445 3.552218 0.000000 78.990209 5.215113e-01 0 1 1 185.714431 5.170725e-03 1.098893e-01 5.000000e+02 -2.775558e-17 -4.163336e-17 4.610736e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 3.22266
125.000000 500.000000 -0.026000 5.570000 -3.557445 3.552218 0.000000 79.346981 5.153531e-01 0 1 1 185.714431 5.234792e-03 1.260670e-01 5.000000e+02 2.602085e-17 -8.326673e-17 4.325768e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 3.57943
125.000000 500.000000 -0.026000 5.940000 -3.557445 3.552218 0.000000 79.721763 5.092539e-01 0 1 1 185.714431 5.299361e-03 1.433597e-01 5.000000e+02 1.387779e-17 -6.938894e-17 4.072886e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 3.95421
125.000000 500.000000 -0.026000 6.310000 -3.557445 3.552218 0.000000 80.113876 5.032194e-01 0 1 1 185.714431 5.364439e-03 1.617669e-01 5.000000e+02 -2.428613e-17 5.551115e-17 3.847138e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 4.34633
125.000000 500.000000 -0.026000 6.680000 -3.557445 3.552218 0.000000 80.522943 4.972538e-01 0 1 1 185.714431 5.430030e-03 1.812880e-01 5.000000e+02 2.602085e-18 5.551115e-17 3.644504e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 4.75539
125.000000 500.000000 -0.026000 7.050000 -3.557445 3.552218 0.000000 80.948163 4.913602e-01 0 1 1 185.714431 5.496138e-03 2.019228e-01 5.000000e+02 -2.081668e-17 -4.163336e-17 3.461696e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 5.18061
125.000000 500.000000 -0.026000 7.420000 -3.557445 3.552218 0.000000 81.388964 4.855406e-01 0 1 1 185.714431 5.562767e-03 2.236711e-01 5.000000e+02 -8.673617e-18 5.551115e-17 3.296002e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 5.62141
125.000000 500.000000 -0.026000 7.790000 -3.557445 3.552218 0.000000 81.844731 4.797965e-01 0 1 1 185.714431 5.629920e-03 2.465327e-01 5.000000e+02 -7.806256e-18 1.387779e-17 3.145174e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 6.07718
125.000000 500.000000 -0.026000 8.160000 -3.557445 3.552218 0.000000 82.314861 4.741288e-01 0 1 1 185.714431 5.697599e-03 2.705075e-01 5.000000e+02 -3.209238e-17 1.110223e-16 3.007331e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 6.54731
125.000000 500.000000 -0.026000 8.530000 -3.557445 3.552218 0.000000 82.798761 4.685379e-01 0 1 1 185.714431 5.765805e-03 2.955953e-01 5.000000e+02 -1.387779e-17 6.938894e-17 2.880892e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 7.03121
125.000000 500.000000 -0.026000 8.900000 -3.557445 3.552218 0.000000 83.346941 4.929001e-01 0 1 1 185.714431 5.834541e-03 3.217960e-01 5.000000e+02 -3.382711e-17 6.938894e-17 2.764519e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 7.57939
125.000000 500.000000 -0.026000 9.270000 -3.557445 3.552218 0.000000 83.849091 5.403694e-01 0 1 1 185.714431 5.903807e-03 3.491096e-01 5.000000e+02 4.380177e-17 4.163336e-17 2.657070e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 8.08154
125.000000 500.000000 -0.026000 9.640000 -3.557445 3.552218 0.000000 84.363916 5.902017e-01 0 1 1 185.714431 5.973604e-03 3.775360e-01 5.000000e+02 -3.122502e-17 5.551115e-17 2.557569e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 8.59637
125.000000 500.000000 -0.026000 10.010000 -3.557445 3.552218 0.000000 84.890859 6.430141e-01 0 1 1 185.714431 6.043934e-03 4.070753e-01 5.000000e+02 -1.257675e-17 0.000000e+00 2.465176e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 9.12331
125.000000 500.000000 -0.026000 10.380000 -3.557445 3.552218 0.000000 85.429580 6.977853e-01 0 1 1 185.714431 6.114797e-03 4.377272e-01 5.000000e+02 -4.553649e-17 6.938894e-17 2.379163e+04 -1.631104e-02 1.233552e-03 1.174110e-05 -2.748364e-04 -2.170856e-04 -2.367645e-05 9.66203
