mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 500.000000 -0.104000 1.500000 -3.074867 2.991238 0.000000 83.408787 7.543278e-01 0 1 1 257.142946 5.203518e-03 2.499429e-02 5.000000e+02 0.000000e+00 9.714451e-17 1.007878e+05 -1.221107e-02 1.490705e-02 1.332042e-04 -1.738186e-04 -1.543373e-04 -2.367645e-05 7.64124
125.000000 500.000000 -0.104000 1.870000 -3.074867 2.991238 0.000000 84.593431 6.050222e-01 0 1 1 257.142946 5.477247e-03 3.024610e-02 5.000000e+02 0.000000e+00 1.179612e-16 9.535626e+04 -1.221107e-02 1.490705e-02 1.332042e-04 -1.738186e-04 -1.543373e-04 -2.367645e-05 8.82588
125.000000 500.000000 -0.104000 2.240000 -3.074867 2.991238 0.000000 86.215140 4.713464e-01 0 1 1 257.142946 5.755762e-03 3.757781e-02 5.000000e+02 2.775558e-17 -1.526557e-16 8.708532e+04 -1.221107e-02 1.490705e-02 1.332042e-04 -1.738186e-04 -1.543373e-04 -2.367645e-05 10.4476
125.000000 500.000000 -0.078000 1.500000 -3.056573 3.009532 0.000000 80.381595 9.012101e-01 0 1 1 257.142946 4.983989e-03 2.090687e-02 5.000000e+02 2.775558e-17 2.775558e-17 1.046323e+05 -1.249264e-02 8.385217e-03 7.134238e-05 -2.049356e-04 -1.740635e-04 -2.367645e-05 4.61404
125.000000 500.000000 -0.078000 1.870000 -3.056573 3.009532 0.000000 81.127438 6.989761e-01 0 1 1 257.142946 5.182487e-03 2.615868e-02 5.000000e+02 0.000000e+00 9.367507e-17 9.769145e+04 -1.249264e-02 8.385217e-03 7.134238e-05 -2.049356e-04 -1.740635e-04 -2.367645e-05 5.35989
125.000000 500.000000 -0.078000 2.240000 -3.056573 3.009532 0.000000 82.152092 5.285161e-01 0 1 1 257.142946 5.382878e-03 3.349039e-02 5.000000e+02 0.000000e+00 -8.326673e-17 8.874700e+04 -1.249264e-02 8.385217e-03 7.134238e-05 -2.049356e-04 -1.740635e-04 -2.367645e-05 6.38454
125.000000 500.000000 -0.078000 2.610000 -3.056573 3.009532 0.000000 83.419009 4.547952e-01 0 1 1 257.142946 5.586407e-03 4.257483e-02 5.000000e+02 0.000000e+00 1.387779e-16 8.031348e+04 -1.249264e-02 8.385217e-03 7.134238e-05 -2.049356e-04 -1.740635e-04 -2.367645e-05 7.65146
125.000000 500.000000 -0.078000 2.980000 -3.056573 3.009532 0.000000 84.782050 4.413481e-01 0 1 1 257.142946 5.793709e-03 5.327414e-02 5.000000e+02 5.551115e-17 -1.665335e-16 7.289304e+04 -1.249264e-02 8.385217e-03 7.134238e-05 -2.049356e-04 -1.740635e-04 -2.367645e-05 9.0145
125.000000 500.000000 -0.078000 3.350000 -3.056573 3.009532 0.000000 86.278611 4.278627e-01 0 1 1 257.142946 6.005138e-03 6.552209e-02 5.000000e+02 1.387779e-17 2.775558e-17 6.649333e+04 -1.249264e-02 8.385217e-03 7.134238e-05 -2.049356e-04 -1.740635e-04 -2.367645e-05 10.5111
125.000000 500.000000 -0.052000 1.870000 -3.043506 3.022599 0.000000 78.493184 7.869356e-01 0 1 1 257.142947 4.894208e-03 2.323909e-02 5.000000e+02 -1.387779e-17 3.816392e-17 9.990647e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 2.72563
125.000000 500.000000 -0.052000 2.240000 -3.043506 3.022599 0.000000 79.000031 5.793494e-01 0 1 1 257.142947 5.022059e-03 3.057081e-02 5.000000e+02 0.000000e+00 -6.245005e-17 9.029845e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 3.23248
125.000000 500.000000 -0.052000 2.610000 -3.043506 3.022599 0.000000 79.612960 5.069204e-01 0 1 1 257.142947 5.150898e-03 3.965524e-02 5.000000e+02 -1.387779e-17 9.714451e-17 8.148652e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 3.84541
125.000000 500.000000 -0.052000 2.980000 -3.043506 3.022599 0.000000 80.314235 4.965484e-01 0 1 1 257.142947 5.281160e-03 5.035456e-02 5.000000e+02 1.387779e-17 -8.326673e-17 7.382251e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 4.54668
125.000000 500.000000 -0.052000 3.350000 -3.043506 3.022599 0.000000 81.093060 4.860204e-01 0 1 1 257.142947 5.413086e-03 6.260251e-02 5.000000e+02 0.000000e+00 0.000000e+00 6.725427e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 5.32551
125.000000 500.000000 -0.052000 3.720000 -3.043506 3.022599 0.000000 81.941760 4.754884e-01 0 1 1 257.142947 5.546823e-03 7.636403e-02 5.000000e+02 6.938894e-18 0.000000e+00 6.163221e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 6.17421
125.000000 500.000000 -0.052000 4.090000 -3.043506 3.022599 0.000000 82.853642 4.650453e-01 0 1 1 257.142947 5.682464e-03 9.161917e-02 5.000000e+02 6.938894e-18 0.000000e+00 5.680040e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 7.08609
125.000000 500.000000 -0.052000 4.460000 -3.043506 3.022599 0.000000 83.864041 4.547495e-01 0 1 1 257.142947 5.820074e-03 1.083559e-01 5.000000e+02 -6.938894e-18 1.387779e-16 5.262202e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 8.09649
125.000000 500.000000 -0.052000 4.830000 -3.043506 3.022599 0.000000 84.872844 4.446381e-01 0 1 1 257.142947 5.959694e-03 1.265666e-01 5.000000e+02 2.081668e-17 -5.551115e-17 4.898384e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 9.10529
125.000000 500.000000 -0.052000 5.200000 -3.043506 3.022599 0.000000 85.931129 4.347344e-01 0 1 1 257.142947 6.101358e-03 1.462462e-01 5.000000e+02 0.000000e+00 -1.110223e-16 4.579408e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 10.1636
125.000000 500.000000 -0.052000 5.570000 -3.043506 3.022599 0.000000 87.034082 4.250532e-01 0 1 1 257.142947 6.245088e-03 1.673914e-01 5.000000e+02 -1.734723e-17 -8.326673e-17 4.297886e+04 -1.269376e-02 3.726763e-03 2.715536e-05 -2.271620e-04 -1.881536e-04 -2.367645e-05 11.2665
125.000000 500.000000 -0.026000 1.870000 -3.035666 3.030439 0.000000 76.689182 8.515593e-01 0 1 1 257.142947 4.612962e-03 2.148734e-02 5.000000e+02 3.469447e-17 -1.908196e-17 1.019974e+05 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 0.921631
125.000000 500.000000 -0.026000 2.240000 -3.035666 3.030439 0.000000 76.841888 7.771482e-01 0 1 1 257.142947 4.673977e-03 2.881906e-02 5.000000e+02 4.857226e-17 -6.938894e-17 9.173710e+04 -1.281444e-02 9.316908e-04 6.431478e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 1.07434
125.000000 500.000000 -0.026000 2.610000 -3.035666 3.030439 0.000000 77.025460 5.648912e-01 0 1 1 257.142947 4.734934e-03 3.790349e-02 5.000000e+02 -4.163336e-17 8.326673e-17 8.255740e+04 -1.281444e-02 9.316908e-04 6.431479e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 1.25791
125.000000 500.000000 -0.026000 2.980000 -3.035666 3.030439 0.000000 77.237204 5.589045e-01 0 1 1 257.142947 4.796057e-03 4.860281e-02 5.000000e+02 -3.469447e-17 -6.938894e-18 7.465924e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 1.46965
125.000000 500.000000 -0.026000 3.350000 -3.035666 3.030439 0.000000 77.503219 5.527510e-01 0 1 1 257.142947 4.857468e-03 6.085076e-02 5.000000e+02 -4.163336e-17 4.163336e-17 6.793059e+04 -1.281444e-02 9.316908e-04 6.431479e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 1.73567
125.000000 500.000000 -0.026000 3.720000 -3.035666 3.030439 0.000000 77.758107 5.465124e-01 0 1 1 257.142947 4.919242e-03 7.461228e-02 5.000000e+02 -1.040834e-17 1.387779e-17 6.219299e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 1.99056
125.000000 500.000000 -0.026000 4.090000 -3.035666 3.030439 0.000000 78.035241 5.402402e-01 0 1 1 257.142947 4.981428e-03 8.986742e-02 5.000000e+02 3.469447e-18 0.000000e+00 5.727478e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 2.26769
125.000000 500.000000 -0.026000 4.460000 -3.035666 3.030439 0.000000 78.333558 5.339685e-01 0 1 1 257.142947 5.044056e-03 1.066041e-01 5.000000e+02 -6.938894e-18 6.938894e-17 5.302989e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 2.56601
125.000000 500.000000 -0.026000 4.830000 -3.035666 3.030439 0.000000 78.652152 5.277202e-01 0 1 1 257.142947 5.107150e-03 1.248148e-01 5.000000e+02 0.000000e+00 0.000000e+00 4.933927e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 2.8846
125.000000 500.000000 -0.026000 5.200000 -3.035666 3.030439 0.000000 78.990209 5.215113e-01 0 1 1 257.142947 5.170725e-03 1.444945e-01 5.000000e+02 -2.775558e-17 -4.163336e-17 4.610736e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 3.22266
125.000000 500.000000 -0.026000 5.570000 -3.035666 3.030439 0.000000 79.346981 5.153531e-01 0 1 1 257.142947 5.234792e-03 1.656397e-01 5.000000e+02 -4.683753e-17 -1.387779e-17 4.325768e+04 -1.281444e-02 9.316908e-04 6.431479e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 3.57943
125.000000 500.000000 -0.026000 5.940000 -3.035666 3.030439 0.000000 79.721763 5.092539e-01 0 1 1 257.142947 5.299361e-03 1.882481e-01 5.000000e+02 1.387779e-17 -6.938894e-17 4.072886e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 3.95421
125.000000 500.000000 -0.026000 6.310000 -3.035666 3.030439 0.000000 80.113876 5.032194e-01 0 1 1 257.142947 5.364439e-03 2.123179e-01 5.000000e+02 -2.428613e-17 5.551115e-17 3.847138e+04 -1.281444e-02 9.316908e-04 6.431479e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 4.34633
125.000000 500.000000 -0.026000 6.680000 -3.035666 3.030439 0.000000 80.522943 4.972538e-01 0 1 1 257.142947 5.430030e-03 2.378480e-01 5.000000e+02 2.602085e-18 5.551115e-17 3.644504e+04 -1.281444e-02 9.316908e-04 6.431478e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 4.75539
125.000000 500.000000 -0.026000 7.050000 -3.035666 3.030439 0.000000 80.948163 4.913602e-01 0 1 1 257.142947 5.496138e-03 2.648375e-01 5.000000e+02 -2.081668e-17 -4.163336e-17 3.461696e+04 -1.281444e-02 9.316908e-04 6.431479e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 5.18061
125.000000 500.000000 -0.026000 7.420000 -3.035666 3.030439 0.000000 81.388964 4.855406e-01 0 1 1 257.142947 5.562767e-03 2.932855e-01 5.000000e+02 -8.673617e-18 5.551115e-17 3.296002e+04 -1.281444e-02 9.316908e-04 6.431479e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 5.62141
125.000000 500.000000 -0.026000 7.790000 -3.035666 3.030439 0.000000 81.844731 4.797965e-01 0 1 1 257.142947 5.629920e-03 3.231916e-01 5.000000e+02 -7.806256e-18 1.387779e-17 3.145174e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 6.07718
125.000000 500.000000 -0.026000 8.160000 -3.035666 3.030439 0.000000 82.314861 4.741288e-01 0 1 1 257.142947 5.697599e-03 3.545554e-01 5.000000e+02 2.168404e-17 5.551115e-17 3.007331e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 6.54731
125.000000 500.000000 -0.026000 8.530000 -3.035666 3.030439 0.000000 82.798761 4.685379e-01 0 1 1 257.142947 5.765805e-03 3.873765e-01 5.000000e+02 2.515349e-17 4.163336e-17 2.880892e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 7.03121
125.000000 500.000000 -0.026000 8.900000 -3.035666 3.030439 0.000000 83.346941 4.630241e-01 0 1 1 257.142947 5.834541e-03 4.216547e-01 5.000000e+02 1.561251e-17 1.387779e-17 2.764519e+04 -1.281444e-02 9.316908e-04 6.431478e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 7.57939
125.000000 500.000000 -0.026000 9.270000 -3.035666 3.030439 0.000000 83.849091 4.575873e-01 0 1 1 257.142947 5.903807e-03 4.573897e-01 5.000000e+02 -3.469447e-18 9.714451e-17 2.657070e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 8.08154
125.000000 500.000000 -0.026000 9.640000 -3.035666 3.030439 0.000000 84.363916 4.522271e-01 0 1 1 257.142947 5.973604e-03 4.945814e-01 5.000000e+02 1.431147e-17 1.387779e-17 2.557569e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 8.59637
125.000000 500.000000 -0.026000 10.010000 -3.035666 3.030439 0.000000 84.890859 4.751740e-01 0 1 1 257.142947 6.043934e-03 5.332296e-01 5.000000e+02 -1.257675e-17 0.000000e+00 2.465176e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 9.12331
125.000000 500.000000 -0.026000 10.380000 -3.035666 3.030439 0.000000 85.429580 5.132832e-01 0 1 1 257.142947 6.114797e-03 5.733343e-01 5.000000e+02 -3.469447e-18 2.775558e-17 2.379163e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 9.66203
125.000000 500.000000 -0.026000 10.750000 -3.035666 3.030439 0.000000 85.979038 5.520216e-01 0 1 1 257.142947 6.186193e-03 6.148953e-01 5.000000e+02 2.732189e-17 -1.249001e-16 2.298897e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 10.2115
125.000000 500.000000 -0.026000 11.120000 -3.035666 3.030439 0.000000 86.539442 5.936232e-01 0 1 1 257.142947 6.258125e-03 6.579125e-01 5.000000e+02 -1.301043e-17 -6.938894e-17 2.223826e+04 -1.281444e-02 9.316908e-04 6.431480e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 10.7719
125.000000 500.000000 -0.026000 11.490000 -3.035666 3.030439 0.000000 87.109104 6.360248e-01 0 1 1 257.142947 6.330591e-03 7.023859e-01 5.000000e+02 2.385245e-17 -8.326673e-17 2.153465e+04 -1.281444e-02 9.316908e-04 6.431479e-07 -2.404978e-04 -1.966077e-04 -2.367645e-05 11.3416
125.000000 500.000000 0.000000 1.870000 -3.033053 3.033053 0.000000 75.803007 8.752137e-01 0 1 1 257.142947 4.339300e-03 2.090343e-02 5.000000e+02 -3.462580e-17 3.462580e-17 1.039605e+05 -1.285466e-02 -3.814424e-17 -8.194256e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
125.000000 500.000000 0.000000 2.240000 -3.033053 3.033053 0.000000 75.803007 7.886683e-01 0 1 1 257.142947 4.339300e-03 2.823514e-02 5.000000e+02 -4.132710e-17 4.132710e-17 9.306036e+04 -1.285466e-02 -3.814424e-17 -8.194256e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
125.000000 500.000000 0.000000 2.610000 -3.033053 3.033053 0.000000 75.803007 7.886683e-01 0 1 1 257.142947 4.339300e-03 3.731958e-02 5.000000e+02 -4.636529e-17 4.636529e-17 8.352428e+04 -1.285466e-02 -2.982186e-16 -8.194256e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
125.000000 500.000000 0.000000 2.980000 -3.033053 3.033053 0.000000 75.803007 7.886683e-01 0 1 1 257.142947 4.339300e-03 4.801889e-02 5.000000e+02 -6.697026e-17 6.697026e-17 7.540181e+04 -1.285466e-02 -7.282082e-17 -8.194255e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
125.000000 500.000000 0.000000 3.350000 -3.033053 3.033053 0.000000 75.803007 7.886683e-01 0 1 1 257.142947 4.339300e-03 6.026684e-02 5.000000e+02 -5.325165e-17 5.325165e-17 6.852117e+04 -1.285466e-02 -3.814424e-17 -8.194256e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
125.000000 500.000000 0.000000 3.720000 -3.033053 3.033053 0.000000 75.803007 7.886683e-01 0 1 1 257.142947 4.339300e-03 7.402836e-02 5.000000e+02 -4.870843e-17 4.870843e-17 6.267522e+04 -1.285466e-02 1.456416e-16 -8.194255e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
125.000000 500.000000 0.000000 4.090000 -3.033053 3.033053 0.000000 75.803007 7.886683e-01 0 1 1 257.142947 4.339300e-03 8.928350e-02 5.000000e+02 -3.201705e-17 3.201705e-17 5.767680e+04 -1.285466e-02 -3.814424e-17 -8.194256e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
125.000000 500.000000 0.000000 4.460000 -3.033053 3.033053 0.000000 75.803007 7.886683e-01 0 1 1 257.142947 4.339300e-03 1.060202e-01 5.000000e+02 -4.740273e-17 4.740273e-17 5.337073e+04 -1.285466e-02 -5.929695e-16 -8.194256e-06 -2.449431e-04 -1.994257e-04 -2.367645e-05 0.035456
