mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 500.000000 -0.650000 1.500000 -3.976345 0.709570 2.000000 190.295442 2.681956e+00 0 1 1 328.571445 9.377122e-03 2.115551e+00 5.000000e+02 4.440892e-16 4.440892e-16 7.271541e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 114.706
125.000000 500.000000 -0.650000 1.870000 -3.976345 0.709570 2.000000 189.733256 2.250107e+00 0 1 0 328.571445 1.200441e-02 2.111708e+00 5.000000e+02 6.661338e-16 4.440892e-16 6.448842e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 114.144
125.000000 500.000000 -0.650000 2.240000 -3.976345 0.709570 2.000000 189.812931 1.934523e+00 0 1 0 328.571445 1.496354e-02 2.115079e+00 5.000000e+02 -4.440892e-16 -3.330669e-16 5.733663e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 114.223
125.000000 500.000000 -0.650000 2.610000 -3.976345 0.709570 2.000000 190.197474 1.692999e+00 0 1 0 328.571445 1.825544e-02 2.122818e+00 5.000000e+02 2.220446e-16 6.661338e-16 5.126269e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 114.608
125.000000 500.000000 -0.650000 2.980000 -3.976345 0.709570 2.000000 190.684316 1.501088e+00 0 1 0 328.571445 2.188117e-02 2.133727e+00 5.000000e+02 -8.881784e-16 -7.771561e-16 4.616040e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 115.095
125.000000 500.000000 -0.650000 3.350000 -3.976345 0.709570 2.000000 191.171100 1.344181e+00 0 1 0 328.571445 2.584159e-02 2.147230e+00 5.000000e+02 0.000000e+00 3.330669e-16 4.187239e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 115.581
125.000000 500.000000 -0.650000 3.720000 -3.976345 0.709570 2.000000 191.614601 1.213083e+00 0 1 0 328.571445 3.013732e-02 2.163023e+00 5.000000e+02 4.440892e-16 3.330669e-16 3.824788e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 116.025
125.000000 500.000000 -0.650000 4.090000 -3.976345 0.709570 2.000000 192.001255 1.101713e+00 0 1 0 328.571445 3.476882e-02 2.180931e+00 5.000000e+02 2.220446e-16 -3.330669e-16 3.516002e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 116.412
125.000000 500.000000 -0.650000 4.460000 -3.976345 0.709570 2.000000 192.331795 1.044575e+00 0 1 0 328.571445 3.973643e-02 2.200850e+00 5.000000e+02 1.110223e-15 1.221245e-15 3.250700e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 116.742
125.000000 500.000000 -0.650000 4.830000 -3.976345 0.709570 2.000000 192.613617 9.599987e-01 0 0 0 328.571445 4.504038e-02 2.222715e+00 5.000000e+02 -4.440892e-16 -2.220446e-16 3.020852e+04 1.874247e-02 3.892259e-01 2.779983e-03 2.663016e-03 1.579772e-03 -2.367646e-05 117.024
