mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 400.000000 -0.104000 1.500000 -1.250256 1.198740 0.000000 83.433241 6.320988e-01 0 1 1 292.857174 5.203500e-03 4.735208e-02 4.000000e+02 -2.775558e-17 6.245005e-17 6.485453e+04 -6.594788e-03 4.114780e-03 1.436601e-05 -2.448093e-04 -2.279692e-04 -3.704421e-05 7.65916
125.000000 400.000000 -0.104000 1.870000 -1.250256 1.198740 0.000000 84.623498 5.720670e-01 0 1 1 292.857174 5.477226e-03 5.209061e-02 4.000000e+02 1.387779e-17 3.469447e-17 6.123451e+04 -6.594788e-03 4.114780e-03 1.436601e-05 -2.448093e-04 -2.279692e-04 -3.704421e-05 8.84941
125.000000 400.000000 -0.104000 2.240000 -1.250256 1.198740 0.000000 86.249687 5.044335e-01 0 1 1 292.857174 5.755740e-03 5.965191e-02 4.000000e+02 2.775558e-17 -9.714451e-17 5.587801e+04 -6.594788e-03 4.114780e-03 1.436601e-05 -2.448093e-04 -2.279692e-04 -3.704421e-05 10.4756
125.000000 400.000000 -0.078000 1.500000 -1.238987 1.210009 0.000000 80.403784 8.393443e-01 0 1 1 292.857174 4.983970e-03 3.561174e-02 4.000000e+02 0.000000e+00 4.163336e-17 6.722275e+04 -6.867663e-03 2.314564e-03 -2.069215e-06 -2.758464e-04 -2.469212e-04 -3.704421e-05 4.6297
125.000000 400.000000 -0.078000 1.870000 -1.238987 1.210009 0.000000 81.153712 7.366906e-01 0 1 1 292.857174 5.182466e-03 4.035027e-02 4.000000e+02 2.775558e-17 -3.469447e-18 6.267298e+04 -6.867663e-03 2.314564e-03 -2.069215e-06 -2.758464e-04 -2.469212e-04 -3.704421e-05 5.37963
125.000000 400.000000 -0.078000 2.240000 -1.238987 1.210009 0.000000 82.181852 6.282209e-01 0 1 1 292.857174 5.382855e-03 4.791157e-02 4.000000e+02 1.387779e-17 -6.938894e-17 5.690160e+04 -6.867663e-03 2.314564e-03 -2.069215e-06 -2.758464e-04 -2.469212e-04 -3.704421e-05 6.40777
125.000000 400.000000 -0.078000 2.610000 -1.238987 1.210009 0.000000 83.452173 5.211196e-01 0 1 1 292.857174 5.586384e-03 5.766637e-02 4.000000e+02 1.387779e-17 6.938894e-17 5.147769e+04 -6.867663e-03 2.314564e-03 -2.069215e-06 -2.758464e-04 -2.469212e-04 -3.704421e-05 7.67809
125.000000 400.000000 -0.078000 2.980000 -1.238987 1.210009 0.000000 84.818294 4.413501e-01 0 1 1 292.857174 5.793685e-03 6.934957e-02 4.000000e+02 2.775558e-17 -6.938894e-17 4.671176e+04 -6.867663e-03 2.314564e-03 -2.069215e-06 -2.758464e-04 -2.469212e-04 -3.704421e-05 9.04421
125.000000 400.000000 -0.078000 3.350000 -1.238987 1.210009 0.000000 86.317772 4.278646e-01 0 1 1 292.857174 6.005113e-03 8.283376e-02 4.000000e+02 0.000000e+00 1.387779e-17 4.260440e+04 -6.867663e-03 2.314564e-03 -2.069215e-06 -2.758464e-04 -2.469212e-04 -3.704421e-05 10.5437
125.000000 400.000000 -0.052000 1.870000 -1.230938 1.218059 0.000000 78.515001 9.309091e-01 0 1 1 292.857175 4.894187e-03 3.196431e-02 4.000000e+02 -1.387779e-17 4.857226e-17 6.403744e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 2.74092
125.000000 400.000000 -0.052000 2.240000 -1.230938 1.218059 0.000000 79.024197 7.641791e-01 0 1 1 292.857175 5.022037e-03 3.952561e-02 4.000000e+02 4.163336e-17 -7.632783e-17 5.785730e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 3.25011
125.000000 400.000000 -0.052000 2.610000 -1.230938 1.218059 0.000000 79.639371 6.095238e-01 0 1 1 292.857175 5.150876e-03 4.928041e-02 4.000000e+02 1.387779e-17 2.081668e-17 5.220028e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 3.86529
125.000000 400.000000 -0.052000 2.980000 -1.230938 1.218059 0.000000 80.342830 4.965507e-01 0 1 1 292.857175 5.281137e-03 6.096361e-02 4.000000e+02 -6.938894e-18 -2.775558e-17 4.728431e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 4.56875
125.000000 400.000000 -0.052000 3.350000 -1.230938 1.218059 0.000000 81.123842 4.860226e-01 0 1 1 292.857175 5.413062e-03 7.444780e-02 4.000000e+02 1.734723e-17 -2.775558e-17 4.307314e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 5.34976
125.000000 400.000000 -0.052000 3.720000 -1.230938 1.218059 0.000000 81.974690 4.754906e-01 0 1 1 292.857175 5.546798e-03 8.966555e-02 4.000000e+02 -6.938894e-18 1.387779e-17 3.946965e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 6.20061
125.000000 400.000000 -0.052000 4.090000 -1.230938 1.218059 0.000000 82.888666 4.650474e-01 0 1 1 292.857175 5.682440e-03 1.065785e-01 4.000000e+02 -3.469447e-18 1.387779e-17 3.637329e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 7.11458
125.000000 400.000000 -0.052000 4.460000 -1.230938 1.218059 0.000000 83.901229 4.547516e-01 0 1 1 292.857175 5.820049e-03 1.251635e-01 4.000000e+02 -1.387779e-17 9.714451e-17 3.369606e+04 -7.062574e-03 1.028695e-03 -1.380866e-05 -2.980157e-04 -2.604584e-04 -3.704421e-05 8.12714
