mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 400.000000 -0.104000 1.500000 -0.884169 0.832653 0.000000 83.433241 7.410432e-01 0 1 1 328.571448 5.203500e-03 1.008281e-01 4.000000e+02 0.000000e+00 4.163336e-17 6.485453e+04 -4.195526e-03 2.302463e-03 -1.633437e-05 -2.205391e-04 -2.139588e-04 -3.704421e-05 7.65916
125.000000 400.000000 -0.104000 1.870000 -0.884169 0.832653 0.000000 84.623498 5.475936e-01 0 1 1 328.571448 5.477226e-03 9.698549e-02 4.000000e+02 0.000000e+00 5.898060e-17 6.123451e+04 -4.195526e-03 2.302463e-03 -1.633437e-05 -2.205391e-04 -2.139588e-04 -3.704421e-05 8.84941
125.000000 400.000000 -0.104000 2.240000 -0.884169 0.832653 0.000000 86.249687 5.237852e-01 0 1 1 328.571448 5.755740e-03 1.003560e-01 4.000000e+02 1.387779e-17 -6.938894e-17 5.587801e+04 -4.195526e-03 2.302463e-03 -1.633437e-05 -2.205391e-04 -2.139588e-04 -3.704421e-05 10.4756
125.000000 400.000000 -0.078000 1.500000 -0.872900 0.843922 0.000000 80.403784 9.619882e-01 0 1 1 328.571448 4.983970e-03 7.767037e-02 4.000000e+02 1.387779e-17 3.122502e-17 6.722275e+04 -4.480266e-03 1.295136e-03 -2.090454e-05 -2.520080e-04 -2.329109e-04 -3.704421e-05 4.6297
125.000000 400.000000 -0.078000 1.870000 -0.872900 0.843922 0.000000 81.153712 7.173380e-01 0 1 1 328.571448 5.182466e-03 7.382775e-02 4.000000e+02 0.000000e+00 1.734723e-17 6.267298e+04 -4.480266e-03 1.295136e-03 -2.090454e-05 -2.520080e-04 -2.329109e-04 -3.704421e-05 5.37963
125.000000 400.000000 -0.078000 2.240000 -0.872900 0.843922 0.000000 82.181852 6.803987e-01 0 1 1 328.571448 5.382855e-03 7.719830e-02 4.000000e+02 -2.775558e-17 -4.857226e-17 5.690160e+04 -4.480266e-03 1.295136e-03 -2.090454e-05 -2.520080e-04 -2.329109e-04 -3.704421e-05 6.40777
125.000000 400.000000 -0.078000 2.610000 -0.872900 0.843922 0.000000 83.452173 6.140930e-01 0 1 1 328.571448 5.586384e-03 8.493737e-02 4.000000e+02 -1.387779e-17 9.714451e-17 5.147769e+04 -4.480266e-03 1.295136e-03 -2.090454e-05 -2.520080e-04 -2.329109e-04 -3.704421e-05 7.67809
125.000000 400.000000 -0.078000 2.980000 -0.872900 0.843922 0.000000 84.818294 5.432361e-01 0 1 1 328.571448 5.793685e-03 9.584649e-02 4.000000e+02 0.000000e+00 -5.551115e-17 4.671176e+04 -4.480266e-03 1.295136e-03 -2.090454e-05 -2.520080e-04 -2.329109e-04 -3.704421e-05 9.04421
125.000000 400.000000 -0.078000 3.350000 -0.872900 0.843922 0.000000 86.317772 4.768335e-01 0 1 1 328.571448 6.005113e-03 1.093497e-01 4.000000e+02 -2.775558e-17 2.775558e-17 4.260440e+04 -4.480266e-03 1.295136e-03 -2.090454e-05 -2.520080e-04 -2.329109e-04 -3.704421e-05 10.5437
125.000000 400.000000 -0.052000 1.870000 -0.864851 0.851972 0.000000 78.515001 9.225225e-01 0 1 1 328.571448 4.894187e-03 5.728652e-02 4.000000e+02 6.938894e-18 2.602085e-17 6.403744e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 2.74092
125.000000 400.000000 -0.052000 2.240000 -0.864851 0.851972 0.000000 79.024197 8.641350e-01 0 1 1 328.571448 5.022037e-03 6.065707e-02 4.000000e+02 6.938894e-18 -4.857226e-17 5.785730e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 3.25011
125.000000 400.000000 -0.052000 2.610000 -0.864851 0.851972 0.000000 79.639371 7.641791e-01 0 1 1 328.571448 5.150876e-03 6.839613e-02 4.000000e+02 -1.387779e-17 6.245005e-17 5.220028e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 3.86529
125.000000 400.000000 -0.052000 2.980000 -0.864851 0.851972 0.000000 80.342830 6.595813e-01 0 1 1 328.571448 5.281137e-03 7.930525e-02 4.000000e+02 -6.938894e-18 -2.775558e-17 4.728431e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 4.56875
125.000000 400.000000 -0.052000 3.350000 -0.864851 0.851972 0.000000 81.123842 5.665284e-01 0 1 1 328.571448 5.413062e-03 9.280844e-02 4.000000e+02 -1.040834e-17 0.000000e+00 4.307314e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 5.34976
125.000000 400.000000 -0.052000 3.720000 -0.864851 0.851972 0.000000 81.974690 4.923077e-01 0 1 1 328.571448 5.546798e-03 1.086009e-01 4.000000e+02 -6.938894e-18 1.387779e-17 3.946965e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 6.20061
125.000000 400.000000 -0.052000 4.090000 -0.864851 0.851972 0.000000 82.888666 4.650474e-01 0 1 1 328.571448 5.682440e-03 1.265092e-01 4.000000e+02 -2.775558e-17 2.775558e-17 3.637329e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 7.11458
125.000000 400.000000 -0.052000 4.460000 -0.864851 0.851972 0.000000 83.901229 4.547516e-01 0 1 1 328.571448 5.820049e-03 1.464286e-01 4.000000e+02 -1.387779e-17 9.714451e-17 3.369606e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 8.12714
125.000000 400.000000 -0.052000 4.830000 -0.864851 0.851972 0.000000 84.911991 4.446401e-01 0 1 1 328.571448 5.959669e-03 1.682929e-01 4.000000e+02 -2.081668e-17 0.000000e+00 3.136522e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 9.13791
125.000000 400.000000 -0.052000 5.200000 -0.864851 0.851972 0.000000 85.972179 4.347364e-01 0 1 1 328.571448 6.101332e-03 1.920586e-01 4.000000e+02 8.673617e-18 -8.326673e-17 2.932185e+04 -4.683652e-03 5.756158e-04 -2.416895e-05 -2.744859e-04 -2.464480e-04 -3.704421e-05 10.1981
