mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A mHc l6 l7 m12_2 S T U V W X  chisqdiff
125.000000 400.000000 -0.104000 1.870000 -2.293815 2.242299 0.000000 85.118939 4.370671e-01 0 1 1 150.000114 5.477226e-03 1.231837e-02 4.000000e+02 1.387779e-17 3.469447e-17 6.123451e+04 -1.591347e-02 1.134473e-02 1.985225e-04 -3.758873e-04 -3.006453e-04 -3.704421e-05 9.33775
125.000000 400.000000 -0.104000 2.240000 -2.293815 2.242299 0.000000 86.476363 4.230715e-01 0 1 1 150.000114 5.755740e-03 1.736529e-02 4.000000e+02 -2.775558e-17 -4.163336e-17 5.587801e+04 -1.591347e-02 1.134473e-02 1.985225e-04 -3.758873e-04 -3.006453e-04 -3.704421e-05 10.6952
125.000000 400.000000 -0.078000 1.500000 -2.282546 2.253568 0.000000 81.572952 6.481013e-01 0 1 1 150.000114 4.983970e-03 8.318880e-03 4.000000e+02 0.000000e+00 4.163336e-17 6.722275e+04 -1.611391e-02 6.381412e-03 1.096503e-04 -4.024992e-04 -3.195974e-04 -3.704421e-05 5.79176
125.000000 400.000000 -0.078000 1.870000 -2.282546 2.253568 0.000000 81.635908 4.798101e-01 0 1 1 150.000114 5.182466e-03 1.231835e-02 4.000000e+02 2.775558e-17 -3.469447e-18 6.267298e+04 -1.611391e-02 6.381412e-03 1.096503e-04 -4.024992e-04 -3.195974e-04 -3.704421e-05 5.85472
125.000000 400.000000 -0.078000 2.240000 -2.282546 2.253568 0.000000 82.395847 4.678428e-01 0 1 1 150.000114 5.382855e-03 1.736527e-02 4.000000e+02 1.387779e-17 -6.938894e-17 5.690160e+04 -1.611391e-02 6.381412e-03 1.096503e-04 -4.024992e-04 -3.195974e-04 -3.704421e-05 6.61465
125.000000 400.000000 -0.078000 2.610000 -2.282546 2.253568 0.000000 83.553765 4.547972e-01 0 1 1 150.000114 5.586384e-03 2.339990e-02 4.000000e+02 1.387779e-17 6.938894e-17 5.147769e+04 -1.611391e-02 6.381412e-03 1.096503e-04 -4.024992e-04 -3.195974e-04 -3.704421e-05 7.77257
125.000000 400.000000 -0.078000 2.980000 -2.282546 2.253568 0.000000 84.870432 4.413501e-01 0 1 1 150.000114 5.793685e-03 3.039706e-02 4.000000e+02 -2.775558e-17 -2.775558e-17 4.671176e+04 -1.611391e-02 6.381412e-03 1.096503e-04 -4.024992e-04 -3.195974e-04 -3.704421e-05 9.08924
125.000000 400.000000 -0.078000 3.350000 -2.282546 2.253568 0.000000 86.346478 4.278646e-01 0 1 1 150.000114 6.005113e-03 3.834465e-02 4.000000e+02 4.857226e-17 -5.551115e-17 4.260440e+04 -1.611391e-02 6.381412e-03 1.096503e-04 -4.024992e-04 -3.195974e-04 -3.704421e-05 10.5653
125.000000 400.000000 -0.052000 1.500000 -2.274496 2.261617 0.000000 79.287751 6.243902e-01 0 1 1 150.000115 4.766470e-03 8.318866e-03 4.000000e+02 0.000000e+00 3.469447e-17 6.951360e+04 -1.625708e-02 2.836183e-03 4.617017e-05 -4.215077e-04 -3.331345e-04 -3.704421e-05 3.50656
125.000000 400.000000 -0.052000 1.870000 -2.274496 2.261617 0.000000 78.972687 5.259456e-01 0 1 1 150.000115 4.894187e-03 1.231833e-02 4.000000e+02 2.775558e-17 1.734723e-18 6.403744e+04 -1.625708e-02 2.836183e-03 4.617017e-05 -4.215077e-04 -3.331345e-04 -3.704421e-05 3.19149
125.000000 400.000000 -0.052000 2.240000 -2.274496 2.261617 0.000000 79.217398 5.168790e-01 0 1 1 150.000115 5.022037e-03 1.736525e-02 4.000000e+02 -1.387779e-17 -1.387779e-17 5.785730e+04 -1.625708e-02 2.836183e-03 4.617017e-05 -4.215077e-04 -3.331345e-04 -3.704421e-05 3.43621
125.000000 400.000000 -0.052000 2.610000 -2.274496 2.261617 0.000000 79.723770 5.069228e-01 0 1 1 150.000115 5.150876e-03 2.339988e-02 4.000000e+02 -4.163336e-17 8.326673e-17 5.220028e+04 -1.625708e-02 2.836183e-03 4.617017e-05 -4.215077e-04 -3.331345e-04 -3.704421e-05 3.94258
