mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A S T U V W X 
125.000000 320.000000 -0.650000 1.500000 -1.000000 1.000000 0.000000 190.853339 4.553786e+00 1 1 1 71.505202 9.435234e-03 4.291088e-03 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 1.870000 -1.000000 1.000000 0.000000 190.047286 3.600067e+00 0 1 1 71.505202 1.206280e-02 6.566815e-03 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 2.240000 -1.000000 1.000000 0.000000 189.996577 3.446112e+00 0 1 1 71.505202 1.502208e-02 9.369935e-03 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 2.610000 -1.000000 1.000000 0.000000 190.294925 3.485715e+00 0 1 1 71.505202 1.831406e-02 1.269068e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 2.980000 -1.000000 1.000000 0.000000 190.727939 3.514293e+00 0 1 1 71.505202 2.193986e-02 1.652492e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 3.350000 -1.000000 1.000000 0.000000 191.174632 3.535953e+00 0 1 1 71.505202 2.590034e-02 2.087069e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 3.720000 -1.000000 1.000000 0.000000 191.588917 3.552901e+00 0 1 1 71.505202 3.019612e-02 2.572693e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 4.090000 -1.000000 1.000000 0.000000 191.953675 3.566465e+00 0 1 1 71.505202 3.482767e-02 3.109306e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 4.460000 -1.000000 1.000000 0.000000 192.267345 3.577510e+00 0 1 1 71.505202 3.979532e-02 3.696871e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 4.830000 -1.000000 1.000000 0.000000 192.535808 3.586631e+00 0 1 1 71.505202 4.509931e-02 4.335365e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 5.200000 -1.000000 1.000000 0.000000 192.768361 3.594250e+00 0 1 1 71.505202 5.073985e-02 5.024774e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 5.570000 -1.000000 1.000000 0.000000 192.975736 3.600681e+00 0 1 1 71.505202 5.671706e-02 5.765087e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 5.940000 -1.000000 1.000000 0.000000 193.169142 3.606156e+00 0 1 1 71.505202 6.303108e-02 6.556298e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 6.310000 -1.000000 1.000000 0.000000 193.329466 3.610853e+00 0 1 1 71.505202 6.968198e-02 7.398401e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 6.680000 -1.000000 1.000000 0.000000 193.521473 3.614912e+00 0 1 1 71.505202 7.666983e-02 8.291392e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 7.050000 -1.000000 1.000000 0.000000 193.731442 3.618442e+00 0 1 1 71.505202 8.399470e-02 9.235269e-02 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 7.420000 -1.000000 1.000000 0.000000 193.969575 3.621529e+00 0 1 0 71.505202 9.165663e-02 1.023003e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 7.790000 -1.000000 1.000000 0.000000 194.245613 3.624243e+00 0 1 0 71.505202 9.965567e-02 1.127567e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 8.160000 -1.000000 1.000000 0.000000 194.568770 3.626641e+00 0 1 0 71.505202 1.079918e-01 1.237219e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 8.530000 -1.000000 1.000000 0.000000 194.947647 3.628769e+00 0 1 0 71.505202 1.166652e-01 1.351960e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 8.900000 -1.000000 1.000000 0.000000 195.390145 3.630665e+00 0 1 0 71.505202 1.256757e-01 1.471788e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 9.270000 -1.000000 1.000000 0.000000 195.874614 3.632362e+00 0 1 0 71.505202 1.350234e-01 1.596704e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 9.640000 -1.000000 1.000000 0.000000 196.461944 3.633885e+00 0 1 0 71.505202 1.447083e-01 1.726708e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 10.010000 -1.000000 1.000000 0.000000 197.131261 3.635257e+00 0 1 0 71.505202 1.547305e-01 1.861799e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 10.380000 -1.000000 1.000000 0.000000 197.886657 3.636497e+00 0 1 0 71.505202 1.650899e-01 2.001979e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 10.750000 -1.000000 1.000000 0.000000 198.731039 3.637620e+00 0 1 0 71.505202 1.757865e-01 2.147246e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 11.120000 -1.000000 1.000000 0.000000 199.666073 3.638641e+00 0 1 0 71.505202 1.868205e-01 2.297600e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 11.490000 -1.000000 1.000000 0.000000 200.692150 3.639571e+00 0 1 0 71.505202 1.981917e-01 2.453042e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 11.860000 -1.000000 1.000000 0.000000 201.808377 3.640421e+00 0 1 0 71.505202 2.099001e-01 2.613572e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 12.230000 -1.000000 1.000000 0.000000 203.012608 3.641199e+00 0 1 0 71.505202 2.219459e-01 2.779190e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 12.600000 -1.000000 1.000000 0.000000 204.301493 3.641913e+00 0 1 0 71.505202 2.343290e-01 2.949895e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 12.970000 -1.000000 1.000000 0.000000 205.670026 3.642569e+00 0 1 0 71.505202 2.470493e-01 3.125687e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 13.340000 -1.000000 1.000000 0.000000 207.113204 3.643173e+00 0 1 0 71.505202 2.601070e-01 3.306567e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 13.710000 -1.000000 1.000000 0.000000 208.624624 3.643731e+00 0 1 0 71.505202 2.735020e-01 3.492535e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 14.080000 -1.000000 1.000000 0.000000 210.197306 3.644247e+00 0 1 0 71.505202 2.872342e-01 3.683590e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 14.450000 -1.000000 1.000000 0.000000 211.821427 3.644724e+00 0 1 0 71.505202 3.013038e-01 3.879733e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 14.820000 -1.000000 1.000000 0.000000 213.493982 3.645167e+00 0 1 0 71.505202 3.157107e-01 4.080964e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 15.190000 -1.000000 1.000000 0.000000 215.204148 3.645579e+00 0 1 0 71.505202 3.304550e-01 4.287282e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 15.560000 -1.000000 1.000000 0.000000 216.943729 3.645962e+00 0 1 0 71.505202 3.455365e-01 4.498687e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 15.930000 -1.000000 1.000000 0.000000 218.704609 3.646319e+00 0 1 0 71.505202 3.609554e-01 4.715180e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 16.300000 -1.000000 1.000000 0.000000 220.438764 3.646652e+00 0 1 0 71.505202 3.767116e-01 4.936761e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 16.670000 -1.000000 1.000000 0.000000 222.219691 3.646962e+00 0 1 0 71.505202 3.928051e-01 5.163429e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 17.040000 -1.000000 1.000000 0.000000 223.999114 3.647253e+00 0 1 0 71.505202 4.092360e-01 5.395184e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 17.410000 -1.000000 1.000000 0.000000 225.770385 3.647526e+00 0 1 0 71.505202 4.260042e-01 5.632027e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 17.780000 -1.000000 1.000000 0.000000 227.527403 3.647781e+00 0 1 0 71.505202 4.431097e-01 5.873958e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 18.150000 -1.000000 1.000000 0.000000 229.264651 3.648021e+00 0 1 0 71.505202 4.605526e-01 6.120976e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 18.520000 -1.000000 1.000000 0.000000 230.551112 3.648246e+00 0 1 0 71.505202 4.783327e-01 6.373082e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 18.890000 -1.000000 1.000000 0.000000 232.233931 3.648457e+00 0 1 0 71.505202 4.964503e-01 6.630275e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 19.260000 -1.000000 1.000000 0.000000 233.883294 3.648657e+00 0 0 0 71.505202 5.149051e-01 6.892555e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 19.630000 -1.000000 1.000000 0.000000 235.496115 3.648844e+00 0 0 0 71.505202 5.336973e-01 7.159923e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.650000 20.000000 -1.000000 1.000000 0.000000 237.069850 3.649021e+00 0 0 0 71.505202 5.528269e-01 7.432379e-01 2.686208e-03 3.044750e-02 3.936057e-03 7.624536e-04 6.951990e-04 -9.065011e-05
125.000000 320.000000 -0.624000 1.500000 -1.000000 1.000000 0.000000 187.401698 4.454973e+00 1 1 1 89.371858 9.252068e-03 5.186435e-03 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 1.870000 -1.000000 1.000000 0.000000 186.716831 3.467241e+00 0 1 1 89.371858 1.174726e-02 7.896330e-03 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 2.240000 -1.000000 1.000000 0.000000 186.951200 2.680565e+00 0 1 1 89.371858 1.454684e-02 1.124676e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 2.610000 -1.000000 1.000000 0.000000 187.572941 2.144631e+00 0 1 1 89.371858 1.765228e-02 1.522166e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 2.980000 -1.000000 1.000000 0.000000 188.308291 1.766552e+00 0 1 1 89.371858 2.106490e-02 1.981427e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 3.350000 -1.000000 1.000000 0.000000 189.032467 1.488527e+00 0 1 1 89.371858 2.478563e-02 2.502135e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 3.720000 -1.000000 1.000000 0.000000 189.694471 1.276941e+00 0 1 1 89.371858 2.881516e-02 3.084115e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 4.090000 -1.000000 1.000000 0.000000 190.278903 1.111453e+00 0 1 1 89.371858 3.315397e-02 3.727272e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 4.460000 -1.000000 1.000000 0.000000 190.786947 9.791456e-01 0 1 1 89.371858 3.780240e-02 4.431545e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 4.830000 -1.000000 1.000000 0.000000 191.227203 8.714484e-01 0 1 1 89.371858 4.276073e-02 5.196898e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 5.200000 -1.000000 1.000000 0.000000 191.611291 7.824612e-01 0 1 1 89.371858 4.802913e-02 6.023306e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 5.570000 -1.000000 1.000000 0.000000 191.951763 7.079940e-01 0 1 1 89.371858 5.360776e-02 6.910751e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 5.940000 -1.000000 1.000000 0.000000 192.261152 6.449925e-01 0 1 1 89.371858 5.949673e-02 7.859223e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 6.310000 -1.000000 1.000000 0.000000 192.518554 5.911806e-01 0 1 1 89.371858 6.569614e-02 8.868714e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 6.680000 -1.000000 1.000000 0.000000 192.795113 5.448293e-01 0 1 1 89.371858 7.220605e-02 9.939216e-02 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 7.050000 -1.000000 1.000000 0.000000 193.074360 6.379503e-01 0 1 1 89.371858 7.902653e-02 1.107073e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 7.420000 -1.000000 1.000000 0.000000 193.366560 6.721400e-01 0 1 0 89.371858 8.615762e-02 1.226324e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 7.790000 -1.000000 1.000000 0.000000 193.681383 7.079585e-01 0 1 0 89.371858 9.359936e-02 1.351675e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 8.160000 -1.000000 1.000000 0.000000 194.027904 4.993547e-01 0 1 0 89.371858 1.013518e-01 1.483127e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 8.530000 -1.000000 1.000000 0.000000 194.378124 4.996629e-01 0 1 0 89.371858 1.094149e-01 1.620678e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 8.900000 -1.000000 1.000000 0.000000 194.809881 4.999380e-01 0 1 0 89.371858 1.177888e-01 1.764329e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 9.270000 -1.000000 1.000000 0.000000 195.296625 5.001846e-01 0 1 0 89.371858 1.264734e-01 1.914079e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 9.640000 -1.000000 1.000000 0.000000 195.844733 5.004063e-01 0 1 0 89.371858 1.354688e-01 2.069929e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 10.010000 -1.000000 1.000000 0.000000 196.459763 5.197970e-01 0 1 0 89.371858 1.447750e-01 2.231878e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 10.380000 -1.000000 1.000000 0.000000 197.146385 5.580381e-01 0 1 0 89.371858 1.543920e-01 2.399927e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 10.750000 -1.000000 1.000000 0.000000 197.908317 5.988304e-01 0 1 0 89.371858 1.643198e-01 2.574075e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 11.120000 -1.000000 1.000000 0.000000 198.748273 6.400000e-01 0 1 0 89.371858 1.745584e-01 2.754322e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 11.490000 -1.000000 1.000000 0.000000 199.667922 6.826667e-01 0 1 0 89.371858 1.851078e-01 2.940668e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 11.860000 -1.000000 1.000000 0.000000 200.667863 7.275311e-01 0 1 0 89.371858 1.959681e-01 3.133113e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 12.230000 -1.000000 1.000000 0.000000 201.747622 7.728302e-01 0 1 0 89.371858 2.071391e-01 3.331658e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 12.600000 -1.000000 1.000000 0.000000 202.905673 8.208417e-01 0 1 0 89.371858 2.186211e-01 3.536302e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 12.970000 -1.000000 1.000000 0.000000 204.139478 8.696391e-01 0 1 0 89.371858 2.304139e-01 3.747044e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 13.340000 -1.000000 1.000000 0.000000 205.443396 9.183857e-01 0 1 0 89.371858 2.425175e-01 3.963886e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 13.710000 -1.000000 1.000000 0.000000 206.816303 9.706161e-01 0 1 0 89.371858 2.549320e-01 4.186827e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 14.080000 -1.000000 1.000000 0.000000 208.251896 1.024000e+00 0 1 0 89.371858 2.676574e-01 4.415868e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 14.450000 -1.000000 1.000000 0.000000 209.744466 1.077895e+00 0 1 0 89.371858 2.806936e-01 4.651007e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 14.820000 -1.000000 1.000000 0.000000 211.285294 1.132743e+00 0 1 0 89.371858 2.940407e-01 4.892245e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 15.190000 -1.000000 1.000000 0.000000 212.873072 1.190698e+00 0 1 0 89.371858 3.076987e-01 5.139582e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 15.560000 -1.000000 1.000000 0.000000 214.498029 1.248780e+00 0 1 0 89.371858 3.216676e-01 5.393019e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 15.930000 -1.000000 1.000000 0.000000 216.153149 1.309463e+00 0 1 0 89.371858 3.359473e-01 5.652554e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 16.300000 -1.000000 1.000000 0.000000 217.831405 1.368984e+00 0 1 0 89.371858 3.505379e-01 5.918188e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 16.670000 -1.000000 1.000000 0.000000 219.525869 1.432168e+00 0 1 0 89.371858 3.654394e-01 6.189922e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 17.040000 -1.000000 1.000000 0.000000 221.188853 1.497076e+00 0 1 0 89.371858 3.806517e-01 6.467754e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 17.410000 -1.000000 1.000000 0.000000 222.896574 1.560976e+00 0 1 0 89.371858 3.961750e-01 6.751686e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 17.780000 -1.000000 1.000000 0.000000 224.601091 1.627981e+00 0 1 0 89.371858 4.120091e-01 7.041716e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 18.150000 -1.000000 1.000000 0.000000 226.296742 1.698176e+00 0 1 0 89.371858 4.281541e-01 7.337845e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 18.520000 -1.000000 1.000000 0.000000 227.978317 1.765517e+00 0 1 0 89.371858 4.446100e-01 7.640074e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 18.890000 -1.000000 1.000000 0.000000 229.641088 1.838420e+00 0 1 0 89.371858 4.613768e-01 7.948401e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 19.260000 -1.000000 1.000000 0.000000 230.855375 1.910448e+00 0 0 0 89.371858 4.784545e-01 8.262828e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 19.630000 -1.000000 1.000000 0.000000 232.467545 1.984496e+00 0 0 0 89.371858 4.958430e-01 8.583353e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.624000 20.000000 -1.000000 1.000000 0.000000 234.049028 2.060362e+00 0 0 0 89.371858 5.135425e-01 8.909978e-01 2.971346e-03 2.525447e-02 3.014288e-03 8.850632e-04 6.459409e-04 -8.681906e-05
125.000000 320.000000 -0.598000 1.500000 -1.000000 1.000000 0.000000 180.661786 4.357195e+00 1 1 1 103.654929 9.099203e-03 5.903327e-03 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
125.000000 320.000000 -0.598000 1.870000 -1.000000 1.000000 0.000000 180.748803 3.328947e+00 0 1 1 103.654929 1.146237e-02 8.942264e-03 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
125.000000 320.000000 -0.598000 2.240000 -1.000000 1.000000 0.000000 182.036084 2.550052e+00 0 1 1 103.654929 1.410379e-02 1.271325e-02 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
125.000000 320.000000 -0.598000 2.610000 -1.000000 1.000000 0.000000 183.524816 2.029092e+00 0 1 1 103.654929 1.702539e-02 1.719343e-02 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
125.000000 320.000000 -0.598000 2.980000 -1.000000 1.000000 0.000000 185.003971 1.665609e+00 0 1 1 103.654929 2.022864e-02 2.237317e-02 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
125.000000 320.000000 -0.598000 3.350000 -1.000000 1.000000 0.000000 186.421902 1.400383e+00 0 1 1 103.654929 2.371455e-02 2.824784e-02 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
125.000000 320.000000 -0.598000 3.720000 -1.000000 1.000000 0.000000 187.818071 1.199714e+00 0 1 1 103.654929 2.748385e-02 3.481500e-02 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
125.000000 320.000000 -0.598000 4.090000 -1.000000 1.000000 0.000000 189.253515 1.043482e+00 0 1 1 103.654929 3.153703e-02 4.207324e-02 2.803672e-03 2.118680e-02 2.368561e-03 9.048191e-04 5.850598e-04 -8.343680e-05
