 mh mH cba tb Z4 Z5 Z7 chisq tot_hbobs stb uni per mA Gamma_h Gamma_A chisqdiff
125.000000 300.000000 0.000000 7.790000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.117078e+00 0
125.000000 300.000000 0.000000 8.160000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.138858e+00 0
125.000000 300.000000 0.000000 8.530000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.166738e+00 0
125.000000 300.000000 0.000000 8.900000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.200111e+00 0
125.000000 300.000000 0.000000 9.270000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.238489e+00 0
125.000000 300.000000 0.000000 9.640000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.281475e+00 0
125.000000 300.000000 0.000000 10.010000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.328744e+00 0
125.000000 300.000000 0.000000 10.380000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.380029e+00 0
125.000000 300.000000 0.000000 10.750000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.435106e+00 0
125.000000 300.000000 0.000000 11.120000 -2.000000  -2.000000 0.000000 76.284173 7.886814e-01 1 1 1 459.618469 4.338612e-03 4.493791e+00 0
125.000000 300.000000 0.000000 11.490000 -2.000000  -2.000000 0.000000 76.284173 8.308316e-01 1 1 1 459.618469 4.338612e-03 4.555925e+00 0
125.000000 300.000000 0.000000 11.860000 -2.000000  -2.000000 0.000000 76.284173 8.789700e-01 1 1 1 459.618469 4.338612e-03 4.621377e+00 0
125.000000 300.000000 0.000000 12.230000 -2.000000  -2.000000 0.000000 76.284173 9.287982e-01 1 1 1 459.618469 4.338612e-03 4.690033e+00 0
125.000000 300.000000 0.000000 12.600000 -2.000000  -2.000000 0.000000 76.284173 9.799043e-01 1 1 1 459.618469 4.338612e-03 4.761797e+00 0
125.000000 300.000000 0.000000 12.970000 -2.000000  -2.000000 0.000000 76.284173 1.034343e+00 1 1 1 459.618469 4.338612e-03 4.836586e+00 0
125.000000 300.000000 0.000000 13.340000 -2.000000  -2.000000 0.000000 76.284173 1.089362e+00 1 1 1 459.618469 4.338612e-03 4.914329e+00 0
125.000000 300.000000 0.000000 13.710000 -2.000000  -2.000000 0.000000 76.284173 1.145414e+00 1 1 1 459.618469 4.338612e-03 4.994962e+00 0
125.000000 300.000000 0.000000 14.080000 -2.000000  -2.000000 0.000000 76.284173 1.204706e+00 1 1 1 459.618469 4.338612e-03 5.078433e+00 0
125.000000 300.000000 0.000000 14.450000 -2.000000  -2.000000 0.000000 76.284173 1.264198e+00 1 1 1 459.618469 4.338612e-03 5.164694e+00 0
125.000000 300.000000 0.000000 14.820000 -2.000000  -2.000000 0.000000 76.284173 1.326425e+00 1 1 1 459.618469 4.338612e-03 5.253704e+00 0
125.000000 300.000000 0.000000 15.190000 -2.000000  -2.000000 0.000000 76.284173 1.387534e+00 1 1 1 459.618469 4.338612e-03 5.345425e+00 0
125.000000 300.000000 0.000000 15.560000 -2.000000  -2.000000 0.000000 76.284173 1.454545e+00 1 1 1 459.618469 4.338612e-03 5.439827e+00 0
125.000000 300.000000 0.000000 15.930000 -2.000000  -2.000000 0.000000 76.284173 1.519288e+00 1 1 1 459.618469 4.338612e-03 5.536880e+00 0
125.000000 300.000000 0.000000 16.300000 -2.000000  -2.000000 0.000000 76.284173 1.587597e+00 1 1 1 459.618469 4.338612e-03 5.636559e+00 0
125.000000 300.000000 0.000000 16.670000 -2.000000  -2.000000 0.000000 76.284173 1.656958e+00 1 1 1 459.618469 4.338612e-03 5.738843e+00 0
125.000000 300.000000 0.000000 17.040000 -2.000000  -2.000000 0.000000 76.284173 1.729730e+00 1 1 1 459.618469 4.338612e-03 5.843710e+00 0
125.000000 300.000000 0.000000 17.410000 -2.000000  -2.000000 0.000000 76.284173 1.799649e+00 1 1 1 459.618469 4.338612e-03 5.951142e+00 0
125.000000 300.000000 0.000000 17.780000 -2.000000  -2.000000 0.000000 76.284173 1.875458e+00 1 1 1 459.618469 4.338612e-03 6.061125e+00 0
125.000000 300.000000 0.000000 18.150000 -2.000000  -2.000000 0.000000 76.284173 1.950476e+00 1 1 1 459.618469 4.338612e-03 6.173642e+00 0
125.000000 300.000000 0.000000 18.520000 -2.000000  -2.000000 0.000000 76.284173 2.027723e+00 1 1 1 459.618469 4.338612e-03 6.288682e+00 0
125.000000 300.000000 0.000000 18.890000 -2.000000  -2.000000 0.000000 76.284173 2.106996e+00 1 1 1 459.618469 4.338612e-03 6.406232e+00 0
125.000000 300.000000 0.000000 19.260000 -2.000000  -2.000000 0.000000 76.284173 2.188034e+00 1 1 1 459.618469 4.338612e-03 6.526281e+00 0
125.000000 300.000000 0.000000 19.630000 -2.000000  -2.000000 0.000000 76.284173 2.270510e+00 1 1 1 459.618469 4.338612e-03 6.648821e+00 0
125.000000 300.000000 0.000000 20.000000 -2.000000  -2.000000 0.000000 76.284173 2.354023e+00 1 1 1 459.618469 4.338612e-03 6.773842e+00 0
125.000000 300.000000 0.039960 1.500000 -2.000000  -2.000000 0.000000 76.299908 7.115594e-01 1 1 1 459.489255 4.019154e-03 1.221307e+01 0.015735
125.000000 300.000000 0.039960 1.870000 -2.000000  -2.000000 0.000000 76.475272 7.200423e-01 1 1 1 459.489255 3.934060e-03 9.045476e+00 0.191099
125.000000 300.000000 0.039960 2.240000 -2.000000  -2.000000 0.000000 76.711703 7.306908e-01 1 1 1 459.489255 3.851918e-03 7.320415e+00 0.42753
125.000000 300.000000 0.039960 2.610000 -2.000000  -2.000000 0.000000 77.013339 7.427284e-01 1 1 1 459.489255 3.772008e-03 6.282997e+00 0.729166
125.000000 300.000000 0.039960 2.980000 -2.000000  -2.000000 0.000000 77.382902 7.557683e-01 1 1 1 459.489255 3.693971e-03 5.615187e+00 1.09873
125.000000 300.000000 0.039960 3.350000 -2.000000  -2.000000 0.000000 77.822475 7.695974e-01 1 1 1 459.489255 3.617607e-03 5.164127e+00 1.5383
125.000000 300.000000 0.039960 3.720000 -2.000000  -2.000000 0.000000 78.348078 7.840895e-01 1 1 1 459.489255 3.542797e-03 4.848945e+00 2.06391
125.000000 300.000000 0.039960 4.090000 -2.000000  -2.000000 0.000000 78.930879 7.991657e-01 1 1 1 459.489255 3.469466e-03 4.623596e+00 2.64671
125.000000 300.000000 0.039960 4.460000 -2.000000  -2.000000 0.000000 79.588354 8.147748e-01 1 1 1 459.489255 3.397561e-03 4.460300e+00 3.30418
125.000000 300.000000 0.039960 4.830000 -2.000000  -2.000000 0.000000 80.321477 8.308821e-01 1 1 1 459.489255 3.327048e-03 4.341490e+00 4.0373
125.000000 300.000000 0.039960 5.200000 -2.000000  -2.000000 0.000000 81.118428 8.474635e-01 1 1 1 459.489255 3.257903e-03 4.255618e+00 4.83425
125.000000 300.000000 0.039960 5.570000 -2.000000  -2.000000 0.000000 82.004215 8.645018e-01 1 1 1 459.489255 3.190106e-03 4.194838e+00 5.72004
125.000000 300.000000 0.039960 5.940000 -2.000000  -2.000000 0.000000 82.966220 8.819841e-01 1 1 1 459.489255 3.123643e-03 4.153669e+00 6.68205
125.000000 300.000000 0.039960 6.310000 -2.000000  -2.000000 0.000000 84.004331 8.999007e-01 1 1 1 459.489255 3.058505e-03 4.128188e+00 7.72016
125.000000 300.000000 0.039960 6.680000 -2.000000  -2.000000 0.000000 85.035257 9.182433e-01 1 1 1 459.489255 2.994683e-03 4.115528e+00 8.75108
125.000000 300.000000 0.039960 7.050000 -2.000000  -2.000000 0.000000 86.228470 9.370050e-01 1 1 1 459.489255 2.932170e-03 4.113554e+00 9.9443
125.000000 300.000000 0.039960 7.420000 -2.000000  -2.000000 0.000000 87.496683 9.561793e-01 1 1 1 459.489255 2.870962e-03 4.120649e+00 11.2125
125.000000 300.000000 0.079920 1.500000 -2.000000  -2.000000 0.000000 77.982525 8.011798e-01 1 1 1 459.101393 3.709089e-03 1.225649e+01 1.69835
125.000000 300.000000 0.079920 1.870000 -2.000000  -2.000000 0.000000 78.905166 8.211904e-01 1 1 1 459.101393 3.550709e-03 9.093427e+00 2.62099
125.000000 300.000000 0.079920 2.240000 -2.000000  -2.000000 0.000000 80.131175 8.463597e-01 1 1 1 459.101393 3.400883e-03 7.370839e+00 3.847
125.000000 300.000000 0.079920 2.610000 -2.000000  -2.000000 0.000000 81.661906 8.751277e-01 1 1 1 459.101393 3.258120e-03 6.334912e+00 5.37773
125.000000 300.000000 0.079920 2.980000 -2.000000  -2.000000 0.000000 83.495671 9.067231e-01 1 1 1 459.101393 3.121677e-03 5.668068e+00 7.2115
125.000000 300.000000 0.079920 3.350000 -2.000000  -2.000000 0.000000 85.631021 9.407182e-01 1 1 1 459.101393 2.991146e-03 5.217667e+00 9.34685
125.000000 300.000000 0.079920 3.720000 -2.000000  -2.000000 0.000000 87.986506 9.768502e-01 1 1 1 459.101393 2.866282e-03 4.902951e+00 11.7023
125.000000 300.000000 0.119880 1.500000 -2.000000  -2.000000 0.000000 81.231204 8.985819e-01 1 1 1 458.454227 3.409984e-03 1.232825e+01 4.94703
125.000000 300.000000 0.119880 1.870000 -2.000000  -2.000000 0.000000 83.522722 9.335242e-01 1 1 1 458.454227 3.190564e-03 9.172754e+00 7.23855
125.000000 300.000000 0.119880 2.240000 -2.000000  -2.000000 0.000000 86.516026 9.774843e-01 1 1 1 458.454227 2.987946e-03 7.454298e+00 10.2319
125.000000 300.000000 0.119880 14.820000 -2.000000  -2.000000 0.000000 85.504076 1.103448e+00 1 1 1 458.454227 3.236110e-03 5.417217e+00 9.2199
125.000000 300.000000 0.119880 15.190000 -2.000000  -2.000000 0.000000 83.013880 1.163636e+00 1 1 1 458.454227 3.445311e-03 5.508751e+00 6.72971
125.000000 300.000000 0.119880 15.560000 -2.000000  -2.000000 0.000000 81.097547 1.221957e+00 1 1 1 458.454227 3.665996e-03 5.602959e+00 4.81337
125.000000 300.000000 0.119880 15.930000 -2.000000  -2.000000 0.000000 79.708981 1.284818e+00 1 1 1 458.454227 3.898164e-03 5.699812e+00 3.42481
125.000000 300.000000 0.119880 16.300000 -2.000000  -2.000000 0.000000 78.842391 1.347368e+00 1 1 1 458.454227 4.141814e-03 5.799285e+00 2.55822
125.000000 300.000000 0.119880 16.670000 -2.000000  -2.000000 0.000000 78.443943 1.410468e+00 1 1 1 458.454227 4.396947e-03 5.901356e+00 2.15977
125.000000 300.000000 0.119880 17.040000 -2.000000  -2.000000 0.000000 78.518509 1.475504e+00 1 1 1 458.454227 4.663561e-03 6.006004e+00 2.23434
125.000000 300.000000 0.119880 17.410000 -2.000000  -2.000000 0.000000 79.021033 1.542169e+00 1 1 1 458.454227 4.941656e-03 6.113213e+00 2.73686
125.000000 300.000000 0.119880 17.780000 -2.000000  -2.000000 0.000000 79.910611 1.610063e+00 1 1 1 458.454227 5.231233e-03 6.222965e+00 3.62644
125.000000 300.000000 0.119880 18.150000 -2.000000  -2.000000 0.000000 81.152711 1.678689e+00 1 1 1 458.454227 5.532289e-03 6.335246e+00 4.86854
125.000000 300.000000 0.119880 18.520000 -2.000000  -2.000000 0.000000 82.789271 1.747440e+00 1 1 1 458.454227 5.844826e-03 6.450044e+00 6.5051
125.000000 300.000000 0.119880 18.890000 -2.000000  -2.000000 0.000000 84.579908 1.822064e+00 1 1 1 458.454227 6.168843e-03 6.567347e+00 8.29574
125.000000 300.000000 0.119880 19.260000 -2.000000  -2.000000 0.000000 86.617596 1.892791e+00 1 1 1 458.454227 6.504339e-03 6.687143e+00 10.3334
125.000000 300.000000 0.159840 11.120000 -2.000000  -2.000000 0.000000 84.712833 9.568893e-01 1 1 1 457.546657 3.255631e-03 4.785556e+00 8.42866
125.000000 300.000000 0.159840 11.490000 -2.000000  -2.000000 0.000000 81.718023 6.160403e-01 1 1 1 457.546657 3.539145e-03 4.847492e+00 5.43385
125.000000 300.000000 0.159840 11.860000 -2.000000  -2.000000 0.000000 79.721763 8.483928e-01 1 1 1 457.546657 3.843087e-03 4.912729e+00 3.43759
125.000000 300.000000 0.159840 12.230000 -2.000000  -2.000000 0.000000 78.643945 9.430743e-01 1 1 1 457.546657 4.167454e-03 4.981156e+00 2.35977
125.000000 300.000000 0.159840 12.600000 -2.000000  -2.000000 0.000000 78.403952 6.714754e-01 1 1 1 457.546657 4.512242e-03 5.052675e+00 2.11978
125.000000 300.000000 0.159840 12.970000 -2.000000  -2.000000 0.000000 78.967192 7.135889e-01 1 1 1 457.546657 4.877452e-03 5.127206e+00 2.68302
125.000000 300.000000 0.159840 13.340000 -2.000000  -2.000000 0.000000 80.227334 7.585185e-01 1 1 1 457.546657 5.263080e-03 5.204676e+00 3.94316
125.000000 300.000000 0.159840 13.710000 -2.000000  -2.000000 0.000000 82.188445 8.031373e-01 1 1 1 457.546657 5.669125e-03 5.285025e+00 5.90427
125.000000 300.000000 0.159840 14.080000 -2.000000  -2.000000 0.000000 84.523797 8.480331e-01 1 1 1 457.546657 6.095586e-03 5.368198e+00 8.23962
125.000000 300.000000 0.159840 14.450000 -2.000000  -2.000000 0.000000 87.288352 8.943231e-01 1 1 1 457.546657 6.542462e-03 5.454149e+00 11.0042
125.000000 300.000000 0.199800 8.900000 -2.000000  -2.000000 0.000000 83.784988 9.581422e-01 1 1 1 456.377129 3.280191e-03 4.654069e+00 7.50082
125.000000 300.000000 0.199800 9.270000 -2.000000  -2.000000 0.000000 80.532343 8.760940e-01 1 1 1 456.377129 3.640960e-03 4.692336e+00 4.24817
125.000000 300.000000 0.199800 9.640000 -2.000000  -2.000000 0.000000 78.773312 9.352335e-01 1 1 1 456.377129 4.033668e-03 4.735171e+00 2.48914
125.000000 300.000000 0.199800 10.010000 -2.000000  -2.000000 0.000000 78.385057 5.081061e-01 1 1 1 456.377129 4.458310e-03 4.782251e+00 2.10088
125.000000 300.000000 0.199800 10.380000 -2.000000  -2.000000 0.000000 79.244361 5.326889e-01 1 1 1 456.377129 4.914877e-03 4.833314e+00 2.96019
125.000000 300.000000 0.199800 10.750000 -2.000000  -2.000000 0.000000 81.271672 5.546042e-01 1 1 1 456.377129 5.403366e-03 4.888138e+00 4.9875
125.000000 300.000000 0.199800 11.120000 -2.000000  -2.000000 0.000000 84.011872 5.741477e-01 1 1 1 456.377129 5.923770e-03 4.946539e+00 7.7277
125.000000 300.000000 0.199800 11.490000 -2.000000  -2.000000 0.000000 87.452555 5.915933e-01 1 1 1 456.377129 6.476087e-03 5.008364e+00 11.1684
125.000000 300.000000 0.239760 7.420000 -2.000000  -2.000000 0.000000 82.771693 9.349100e-01 1 1 1 454.943624 3.310165e-03 4.750200e+00 6.48752
125.000000 300.000000 0.239760 7.790000 -2.000000  -2.000000 0.000000 79.516920 8.389136e-01 1 1 1 454.943624 3.751540e-03 4.765282e+00 3.23275
125.000000 300.000000 0.239760 8.160000 -2.000000  -2.000000 0.000000 78.372503 4.886549e-01 1 1 1 454.943624 4.238947e-03 4.787129e+00 2.08833
125.000000 300.000000 0.239760 8.530000 -2.000000  -2.000000 0.000000 79.086782 5.188074e-01 1 1 1 454.943624 4.772368e-03 4.814992e+00 2.80261
125.000000 300.000000 0.239760 8.900000 -2.000000  -2.000000 0.000000 81.487050 5.450558e-01 1 1 1 454.943624 5.351789e-03 4.848273e+00 5.20288
125.000000 300.000000 0.239760 9.270000 -2.000000  -2.000000 0.000000 85.007196 5.679125e-01 1 1 1 454.943624 5.977198e-03 4.886492e+00 8.72302
125.000000 300.000000 0.279720 6.310000 -2.000000  -2.000000 0.000000 82.412542 9.244635e-01 1 1 1 453.243636 3.276038e-03 4.981078e+00 6.12837
125.000000 300.000000 0.279720 6.680000 -2.000000  -2.000000 0.000000 79.044112 8.133514e-01 1 1 1 453.243636 3.792841e-03 4.969199e+00 2.75994
125.000000 300.000000 0.279720 7.050000 -2.000000  -2.000000 0.000000 78.521626 4.895160e-01 1 1 1 453.243636 4.372364e-03 4.967785e+00 2.23745
125.000000 300.000000 0.279720 7.420000 -2.000000  -2.000000 0.000000 80.492452 5.220723e-01 1 1 1 453.243636 5.014570e-03 4.975257e+00 4.20828
125.000000 300.000000 0.279720 7.790000 -2.000000  -2.000000 0.000000 84.225194 5.497298e-01 1 1 1 453.243636 5.719429e-03 4.990402e+00 7.94102
125.000000 300.000000 0.319680 5.200000 -2.000000  -2.000000 0.000000 87.064044 1.018820e+00 1 1 1 451.274154 2.856049e-03 5.356032e+00 10.7799
125.000000 300.000000 0.319680 5.570000 -2.000000  -2.000000 0.000000 80.800829 8.760508e-01 1 1 1 451.274154 3.388356e-03 5.297650e+00 4.51666
125.000000 300.000000 0.319680 5.940000 -2.000000  -2.000000 0.000000 78.517706 9.307280e-01 1 1 1 451.274154 4.002753e-03 5.258315e+00 2.23353
125.000000 300.000000 0.319680 6.310000 -2.000000  -2.000000 0.000000 79.831659 7.195622e-01 1 1 1 451.274154 4.699152e-03 5.234223e+00 3.54749
125.000000 300.000000 0.319680 6.680000 -2.000000  -2.000000 0.000000 83.731359 7.379455e-01 1 1 1 451.274154 5.477484e-03 5.222596e+00 7.44719
125.000000 300.000000 0.359640 4.830000 -2.000000  -2.000000 0.000000 81.512949 1.105679e+00 1 1 1 449.031631 3.225065e-03 5.715399e+00 5.22878
125.000000 300.000000 0.359640 5.200000 -2.000000  -2.000000 0.000000 78.694104 4.426689e-01 1 1 1 449.031631 3.898156e-03 5.633531e+00 2.40993
125.000000 300.000000 0.359640 5.570000 -2.000000  -2.000000 0.000000 80.491580 4.859342e-01 1 1 1 449.031631 4.675203e-03 5.575819e+00 4.20741
125.000000 300.000000 0.359640 5.940000 -2.000000  -2.000000 0.000000 85.504933 5.208694e-01 1 1 1 449.031631 5.556075e-03 5.536996e+00 9.22076
125.000000 300.000000 0.399600 4.090000 -2.000000  -2.000000 0.000000 85.356147 1.169035e+00 1 1 1 446.511954 2.817757e-03 6.281479e+00 9.07197
125.000000 300.000000 0.399600 4.460000 -2.000000  -2.000000 0.000000 79.534392 4.043446e-01 1 1 1 446.511954 3.495424e-03 6.126844e+00 3.25022
125.000000 300.000000 0.399600 4.830000 -2.000000  -2.000000 0.000000 79.932348 4.556566e-01 1 1 1 446.511954 4.301810e-03 6.014580e+00 3.64818
125.000000 300.000000 0.399600 5.200000 -2.000000  -2.000000 0.000000 84.915966 4.960338e-01 1 1 1 446.511954 5.236645e-03 5.933704e+00 8.63179
125.000000 300.000000 0.439560 3.720000 -2.000000  -2.000000 0.000000 83.713992 1.061026e+00 1 1 1 443.710402 2.869441e-03 6.807471e+00 7.42982
125.000000 300.000000 0.439560 4.090000 -2.000000  -2.000000 0.000000 79.453527 4.043360e-01 1 1 1 443.710402 3.638430e-03 6.596348e+00 3.16935
125.000000 300.000000 0.439560 4.460000 -2.000000  -2.000000 0.000000 82.355172 4.549024e-01 1 1 1 443.710402 4.563451e-03 6.443644e+00 6.071
125.000000 300.000000 0.479520 3.350000 -2.000000  -2.000000 0.000000 83.769490 9.891579e-01 1 1 1 440.621597 2.803428e-03 7.425895e+00 7.48532
125.000000 300.000000 0.479520 3.720000 -2.000000  -2.000000 0.000000 80.233723 3.921425e-01 1 1 1 440.621597 3.639061e-03 7.134202e+00 3.94955
125.000000 300.000000 0.479520 4.090000 -2.000000  -2.000000 0.000000 84.931757 4.434246e-01 1 1 1 440.621597 4.660877e-03 6.925974e+00 8.64758
125.000000 300.000000 0.519480 2.980000 -2.000000  -2.000000 0.000000 85.356493 9.462795e-01 1 1 1 437.239453 2.625775e-03 8.169894e+00 9.07232
125.000000 300.000000 0.519480 3.350000 -2.000000  -2.000000 0.000000 81.161748 3.693798e-01 1 1 1 437.239453 3.495941e-03 7.758225e+00 4.87758
125.000000 300.000000 0.519480 3.720000 -2.000000  -2.000000 0.000000 86.962054 4.230538e-01 1 1 1 437.239453 4.585484e-03 7.470942e+00 10.6779
125.000000 300.000000 0.559440 2.980000 -2.000000  -2.000000 0.000000 82.282466 3.366673e-01 1 1 1 433.557103 3.221353e-03 8.499905e+00 5.99829
125.000000 300.000000 0.599400 2.610000 -2.000000  -2.000000 0.000000 84.122717 2.937370e-01 1 1 1 429.566829 2.841414e-03 9.416979e+00 7.83854
125.000000 300.000000 0.639360 2.240000 -2.000000  -2.000000 0.000000 88.063251 6.787562e-01 1 1 1 425.259961 2.396660e-03 1.062144e+01 11.7791
