
#Surface 0 of 1 surfaces

# Contour 0, label:     11.8
 0.166073  13.9225  11.83 
 0.166689  13.8552  11.83 
 0.167341  13.7836  11.83 
 0.168011  13.71  11.83 
 0.168683  13.636  11.83 
 0.169355  13.562  11.83 
 0.170028  13.488  11.83 
 0.170705  13.414  11.83 
 0.171387  13.34  11.83 
 0.172076  13.266  11.83 
 0.172771  13.192  11.83 
 0.173472  13.118  11.83 
 0.174176  13.044  11.83 
 0.174885  12.97  11.83 
 0.175597  12.896  11.83 
 0.176315  12.822  11.83 
 0.177041  12.748  11.83 
 0.177779  12.674  11.83 
 0.178532  12.6  11.83 
 0.179302  12.526  11.83 
 0.180095  12.452  11.83 
 0.180917  12.378  11.83 
 0.181772  12.304  11.83 
 0.182666  12.23  11.83 
 0.183608  12.156  11.83 
 0.184612  12.082  11.83 
 0.185699  12.008  11.83 
 0.186886  11.934  11.83 
 0.188193  11.86  11.83 
 0.189628  11.7863  11.83 
 0.191162  11.7141  11.83 
 0.192757  11.6453  11.83 
 0.194373  11.5812  11.83 
 0.195973  11.5236  11.83 
 0.19752  11.4735  11.83 
 0.198988  11.4295  11.83 
 0.200354  11.3899  11.83 
 0.201596  11.3527  11.83 
 0.202691  11.316  11.83 
 0.203628  11.2782  11.83 
 0.204448  11.2379  11.83 
 0.205204  11.1942  11.83 
 0.205949  11.1459  11.83 
 0.206736  11.0919  11.83 
 0.207607  11.0316  11.83 
 0.208557  10.9659  11.83 

 0.144228  13.4139  11.83 
 0.143372  13.4875  11.83 
 0.142261  13.5603  11.83 
 0.140805  13.632  11.83 
 0.138914  13.7022  11.83 
 0.136553  13.7703  11.83 
 0.133907  13.8347  11.83 
 0.131218  13.8935  11.83 
 0.128728  13.945  11.83 
 0.126678  13.9872  11.83 
 0.125243  14.0195  11.83 
 0.124342  14.0455  11.83 
 0.123826  14.07  11.83 
 0.123547  14.0979  11.83 
 0.123358  14.1339  11.83 
 0.123137  14.1816  11.83 
 0.12287  14.2396  11.83 
 0.122573  14.3054  11.83 
 0.122257  14.3764  11.83 
 0.121937  14.45  11.83 
 0.121624  14.524  11.83 
 0.12132  14.598  11.83 
 0.121026  14.672  11.83 
 0.120741  14.746  11.83 
 0.120466  14.82  11.83 
 0.1202  14.894  11.83 
 0.119944  14.968  11.83 
 0.119696  15.042  11.83 
 0.119457  15.116  11.83 
 0.119227  15.19  11.83 
 0.119004  15.264  11.83 
 0.118789  15.338  11.83 
 0.118582  15.412  11.83 
 0.118383  15.486  11.83 
 0.118191  15.56  11.83 
 0.118007  15.634  11.83 
 0.11783  15.708  11.83 
 0.11766  15.782  11.83 
 0.117497  15.856  11.83 
 0.117342  15.93  11.83 
 0.117193  16.004  11.83 
 0.117051  16.078  11.83 
 0.116916  16.152  11.83 
 0.116789  16.226  11.83 
 0.116671  16.3  11.83 
 0.116561  16.374  11.83 
 0.116459  16.448  11.83 
 0.116366  16.522  11.83 
 0.116281  16.596  11.83 
 0.116205  16.67  11.83 
 0.116138  16.744  11.83 
 0.116081  16.818  11.83 
 0.116036  16.892  11.83 
 0.116005  16.966  11.83 
 0.115989  17.04  11.83 
 0.11599  17.114  11.83 
 0.116008  17.188  11.83 
 0.116042  17.262  11.83 
 0.116093  17.336  11.83 
 0.11616  17.41  11.83 
 0.116243  17.484  11.83 
 0.116343  17.558  11.83 
 0.11646  17.632  11.83 
 0.116595  17.706  11.83 
 0.116749  17.78  11.83 
 0.116922  17.854  11.83 
 0.117119  17.928  11.83 
 0.117346  18.002  11.83 
 0.117607  18.076  11.83 
 0.117908  18.15  11.83 
 0.118255  18.224  11.83 
 0.118651  18.2976  11.83 
 0.119103  18.3708  11.83 
 0.119616  18.4431  11.83 
 0.120193  18.5143  11.83 
 0.120835  18.5834  11.83 
 0.121516  18.646  11.83 
 0.122205  18.697  11.83 
 0.12287  18.7314  11.83 
 0.123481  18.744  11.83 
 0.124013  18.7314  11.83 
 0.124478  18.697  11.83 
 0.124892  18.646  11.83 
 0.125276  18.5834  11.83 
 0.125646  18.5143  11.83 
 0.126018  18.4431  11.83 
 0.126394  18.3708  11.83 
 0.126772  18.2976  11.83 
 0.127149  18.224  11.83 
 0.127525  18.15  11.83 
 0.127898  18.076  11.83 
 0.128269  18.002  11.83 
 0.128639  17.928  11.83 
 0.129008  17.854  11.83 
 0.129378  17.78  11.83 
 0.12975  17.706  11.83 
 0.130123  17.632  11.83 
 0.130494  17.558  11.83 
 0.130863  17.484  11.83 

 0.241946  7.02545  11.83 
 0.241153  7.05796  11.83 
 0.240273  7.09803  11.83 
 0.23919  7.14859  11.83 
 0.237916  7.20838  11.83 
 0.236497  7.27507  11.83 
 0.234977  7.34638  11.83 
 0.233401  7.42  11.83 
 0.231803  7.494  11.83 
 0.230175  7.568  11.83 
 0.228498  7.642  11.83 
 0.226754  7.716  11.83 
 0.224925  7.79  11.83 
 0.222997  7.86385  11.83 
 0.220982  7.9368  11.83 
 0.218895  8.00795  11.83 
 0.216752  8.07641  11.83 
 0.21457  8.14127  11.83 
 0.212376  8.20173  11.83 
 0.210241  8.25744  11.83 
 0.208244  8.30813  11.83 
 0.206467  8.35353  11.83 
 0.20499  8.39339  11.83 
 0.203865  8.42803  11.83 
 0.203019  8.46008  11.83 
 0.202349  8.49276  11.83 
 0.201753  8.52931  11.83 
 0.201128  8.57293  11.83 
 0.200392  8.62598  11.83 
 0.199553  8.68727  11.83 
 0.198639  8.75475  11.83 
 0.197679  8.82634  11.83 
 0.196701  8.9  11.83 
 0.195727  8.974  11.83 
 0.194761  9.048  11.83 
 0.1938  9.122  11.83 
 0.192838  9.196  11.83 
 0.191875  9.27  11.83 
 0.190905  9.344  11.83 
 0.189922  9.418  11.83 
 0.188918  9.492  11.83 
 0.187887  9.566  11.83 
 0.18682  9.64  11.83 
 0.185709  9.714  11.83 
 0.184534  9.788  11.83 
 0.183273  9.862  11.83 
 0.181905  9.936  11.83 
 0.180408  10.01  11.83 
 0.178773  10.0837  11.83 
 0.177033  10.1559  11.83 
 0.175236  10.2248  11.83 
 0.173428  10.289  11.83 
 0.171654  10.3468  11.83 
 0.169958  10.3971  11.83 
 0.168374  10.4413  11.83 
 0.166934  10.4812  11.83 
 0.165668  10.5186  11.83 
 0.164609  10.5554  11.83 
 0.163772  10.5931  11.83 
 0.163115  10.6332  11.83 
 0.16258  10.6767  11.83 
 0.162111  10.7247  11.83 
 0.16165  10.7784  11.83 
 0.161151  10.8386  11.83 
 0.160615  10.9041  11.83 
 0.160055  10.9738  11.83 
 0.159484  11.0462  11.83 
 0.158914  11.12  11.83 
 0.158356  11.194  11.83 
 0.157813  11.268  11.83 
 0.157286  11.342  11.83 
 0.156774  11.416  11.83 
 0.156279  11.49  11.83 
 0.1558  11.564  11.83 
 0.155335  11.638  11.83 
 0.15488  11.712  11.83 
 0.154433  11.786  11.83 
 0.153988  11.86  11.83 
 0.153545  11.934  11.83 
 0.153103  12.008  11.83 
 0.152662  12.082  11.83 
 0.152224  12.156  11.83 
 0.15179  12.23  11.83 
 0.15136  12.304  11.83 
 0.150933  12.378  11.83 
 0.150508  12.452  11.83 
 0.150084  12.526  11.83 
 0.14966  12.6  11.83 
 0.149233  12.674  11.83 
 0.148804  12.748  11.83 
 0.148372  12.822  11.83 
 0.147935  12.896  11.83 
 0.147494  12.97  11.83 
 0.147044  13.044  11.83 
 0.146576  13.118  11.83 
 0.146075  13.192  11.83 
 0.145528  13.266  11.83 
 0.144921  13.34  11.83 
 0.144228  13.4139  11.83 

 0.560265  2.74117  11.83 
 0.552911  2.74473  11.83 
 0.545565  2.76611  11.83 
 0.538513  2.79896  11.83 
 0.532039  2.83691  11.83 
 0.52643  2.87361  11.83 
 0.52186  2.90422  11.83 
 0.518069  2.93002  11.83 
 0.514684  2.95378  11.83 
 0.511334  2.97829  11.83 
 0.507648  3.00634  11.83 
 0.503357  3.0399  11.83 
 0.498598  3.07776  11.83 
 0.493612  3.11788  11.83 
 0.48864  3.15824  11.83 
 0.483922  3.19681  11.83 
 0.479634  3.23213  11.83 
 0.475685  3.26502  11.83 
 0.47192  3.29685  11.83 
 0.468183  3.32901  11.83 
 0.46432  3.36288  11.83 
 0.460222  3.39943  11.83 
 0.455967  3.43798  11.83 
 0.451681  3.47744  11.83 
 0.447488  3.51672  11.83 
 0.443514  3.55472  11.83 
 0.439839  3.59075  11.83 
 0.436357  3.62574  11.83 
 0.43292  3.661  11.83 
 0.429376  3.69784  11.83 
 0.425576  3.73758  11.83 
 0.421431  3.78098  11.83 
 0.417091  3.82655  11.83 
 0.412771  3.87221  11.83 
 0.408684  3.91592  11.83 
 0.40504  3.95561  11.83 
 0.40197  3.99013  11.83 
 0.399256  4.02187  11.83 
 0.396598  4.05414  11.83 
 0.393696  4.09025  11.83 
 0.390248  4.13349  11.83 
 0.386071  4.1858  11.83 
 0.381441  4.24364  11.83 
 0.376753  4.3021  11.83 
 0.372402  4.35629  11.83 
 0.36878  4.4013  11.83 
 0.366156  4.43395  11.83 
 0.364287  4.45801  11.83 
 0.362808  4.47896  11.83 
 0.36135  4.5023  11.83 
 0.359545  4.53353  11.83 
 0.35711  4.57669  11.83 
 0.354097  4.63003  11.83 
 0.35064  4.69037  11.83 
 0.346876  4.75452  11.83 
 0.342939  4.81928  11.83 
 0.338966  4.88182  11.83 
 0.335095  4.94065  11.83 
 0.331465  4.99464  11.83 
 0.328217  5.04267  11.83 
 0.325489  5.0836  11.83 
 0.323359  5.11714  11.83 
 0.321662  5.1464  11.83 
 0.320168  5.17533  11.83 
 0.318652  5.20787  11.83 
 0.316883  5.24798  11.83 
 0.314684  5.29853  11.83 
 0.312068  5.35806  11.83 
 0.309097  5.42406  11.83 
 0.305832  5.49398  11.83 
 0.302335  5.56531  11.83 
 0.298689  5.63555  11.83 
 0.29506  5.70238  11.83 
 0.291635  5.76352  11.83 
 0.2886  5.81667  11.83 
 0.286143  5.85956  11.83 
 0.284378  5.89116  11.83 
 0.283143  5.91546  11.83 
 0.282201  5.9377  11.83 
 0.281318  5.96312  11.83 
 0.280259  5.99697  11.83 
 0.27884  6.04317  11.83 
 0.277077  6.10031  11.83 
 0.275039  6.16565  11.83 
 0.272794  6.23646  11.83 
 0.27041  6.31  11.83 
 0.267945  6.38389  11.83 
 0.265411  6.45713  11.83 
 0.262811  6.52906  11.83 
 0.260149  6.59902  11.83 
 0.257426  6.66637  11.83 
 0.254663  6.73038  11.83 
 0.251954  6.79013  11.83 
 0.249411  6.84462  11.83 
 0.247147  6.89284  11.83 
 0.245273  6.9338  11.83 
 0.243858  6.96733  11.83 
 0.242798  6.99656  11.83 
 0.241946  7.02545  11.83 

 0.600535  2.52326  11.83 
 0.593913  2.52832  11.83 
 0.587727  2.54294  11.83 
 0.582572  2.56625  11.83 
 0.579042  2.59739  11.83 
 0.577733  2.63552  11.83 
 0.579042  2.67896  11.83 
 0.582572  2.72277  11.83 
 0.587727  2.76119  11.83 
 0.593913  2.78846  11.83 
 0.600535  2.79883  11.83 
 0.607018  2.78846  11.83 
 0.612875  2.76119  11.83 
 0.617637  2.72277  11.83 
 0.620837  2.67896  11.83 
 0.622007  2.63552  11.83 
 0.620837  2.59739  11.83 
 0.617637  2.56625  11.83 
 0.612875  2.54294  11.83 
 0.607018  2.52832  11.83 
 0.600535  2.52326  11.83 

 0.641149  2.23935  11.83 
 0.641014  2.2394  11.83 
 0.640916  2.23964  11.83 
 0.64085  2.24017  11.83 
 0.640814  2.24109  11.83 
 0.640802  2.24251  11.83 
 0.640814  2.24445  11.83 
 0.64085  2.24661  11.83 
 0.640916  2.24863  11.83 
 0.641014  2.25011  11.83 
 0.641149  2.25069  11.83 
 0.641319  2.25011  11.83 
 0.641502  2.24863  11.83 
 0.641667  2.24661  11.83 
 0.641787  2.24445  11.83 
 0.641834  2.24251  11.83 
 0.641787  2.24109  11.83 
 0.641667  2.24017  11.83 
 0.641502  2.23964  11.83 
 0.641319  2.2394  11.83 
 0.641149  2.23935  11.83 

-0.0498035  5.496  11.83 
-0.0504181  5.422  11.83 
-0.0510513  5.348  11.83 
-0.0517037  5.274  11.83 
-0.0523763  5.2  11.83 
-0.0530698  5.126  11.83 
-0.0537853  5.052  11.83 
-0.0545238  4.978  11.83 
-0.0552866  4.904  11.83 
-0.0560747  4.83  11.83 
-0.0568893  4.756  11.83 
-0.0577318  4.682  11.83 
-0.0586035  4.608  11.83 
-0.059506  4.534  11.83 
-0.0604405  4.46  11.83 
-0.0614092  4.386  11.83 
-0.0624164  4.312  11.83 
-0.0634673  4.238  11.83 
-0.064567  4.164  11.83 
-0.0657204  4.09  11.83 
-0.066925  4.01631  11.83 
-0.068147  3.94447  11.83 
-0.069345  3.87634  11.83 
-0.0704775  3.81377  11.83 
-0.0715033  3.75862  11.83 
-0.0723942  3.712  11.83 
-0.0731767  3.67204  11.83 
-0.0738905  3.63614  11.83 
-0.0745754  3.60172  11.83 
-0.0752712  3.56615  11.83 
-0.0760132  3.52722  11.83 
-0.0768191  3.4842  11.83 
-0.0777023  3.43672  11.83 
-0.0786759  3.38442  11.83 
-0.0797532  3.32695  11.83 
-0.0809432  3.2642  11.83 
-0.0822385  3.19702  11.83 
-0.0836273  3.12653  11.83 
-0.0850978  3.05382  11.83 
-0.0866382  2.98  11.83 
-0.0882403  2.906  11.83 
-0.0899091  2.832  11.83 
-0.0916532  2.758  11.83 
-0.0934812  2.684  11.83 
-0.0954016  2.61  11.83 
-0.0974149  2.53615  11.83 
-0.0994902  2.4632  11.83 
-0.101588  2.39204  11.83 
-0.10367  2.32358  11.83 
-0.105697  2.25871  11.83 
-0.107634  2.19815  11.83 
-0.109467  2.14189  11.83 
-0.111188  2.08976  11.83 
-0.112786  2.04157  11.83 
-0.114253  1.99714  11.83 
-0.115652  1.95369  11.83 
-0.117337  1.89803  11.83 
-0.119733  1.81438  11.83 
-0.123267  1.68696  11.83 
-0.128366  1.50001  11.83 

-0.0169942  12.378  11.83 
-0.0171774  12.304  11.83 
-0.0173634  12.23  11.83 
-0.0175525  12.156  11.83 
-0.0177447  12.082  11.83 
-0.0179399  12.008  11.83 
-0.0181382  11.934  11.83 
-0.0183396  11.86  11.83 
-0.0185441  11.786  11.83 
-0.0187518  11.712  11.83 
-0.0189627  11.638  11.83 
-0.019177  11.564  11.83 
-0.0193948  11.49  11.83 
-0.0196161  11.416  11.83 
-0.0198411  11.342  11.83 
-0.0200699  11.268  11.83 
-0.0203024  11.194  11.83 
-0.0205389  11.12  11.83 
-0.0207794  11.046  11.83 
-0.021024  10.972  11.83 
-0.0212727  10.898  11.83 
-0.0215257  10.824  11.83 
-0.0217831  10.75  11.83 
-0.022045  10.676  11.83 
-0.0223114  10.602  11.83 
-0.0225826  10.528  11.83 
-0.0228585  10.454  11.83 
-0.0231394  10.38  11.83 
-0.0234253  10.306  11.83 
-0.0237163  10.232  11.83 
-0.0240126  10.158  11.83 
-0.0243144  10.084  11.83 
-0.0246217  10.01  11.83 
-0.0249347  9.936  11.83 
-0.0252535  9.862  11.83 
-0.0255782  9.788  11.83 
-0.0259091  9.714  11.83 
-0.0262463  9.64  11.83 
-0.0265901  9.566  11.83 
-0.0269424  9.492  11.83 
-0.0273052  9.418  11.83 
-0.0276804  9.344  11.83 
-0.0280701  9.27  11.83 
-0.0284755  9.196  11.83 
-0.0288943  9.122  11.83 
-0.0293232  9.048  11.83 
-0.0297593  8.974  11.83 
-0.0301993  8.9  11.83 
-0.0306409  8.826  11.83 
-0.0310851  8.752  11.83 
-0.0315336  8.678  11.83 
-0.0319883  8.604  11.83 
-0.0324508  8.53  11.83 
-0.0329197  8.45641  11.83 
-0.03338  8.38532  11.83 
-0.0338134  8.3192  11.83 
-0.0342016  8.26054  11.83 
-0.0345264  8.21183  11.83 
-0.0347762  8.1744  11.83 
-0.0349669  8.14491  11.83 
-0.0351209  8.11884  11.83 
-0.0352608  8.09171  11.83 
-0.0354091  8.059  11.83 
-0.0355845  8.01721  11.83 
-0.0357893  7.9669  11.83 
-0.036022  7.90959  11.83 
-0.0362811  7.84683  11.83 
-0.0365651  7.78017  11.83 
-0.0368718  7.71096  11.83 
-0.0371965  7.63988  11.83 
-0.0375341  7.56737  11.83 
-0.037879  7.49392  11.83 
-0.0382262  7.42  11.83 
-0.0385715  7.346  11.83 
-0.0389157  7.272  11.83 
-0.039261  7.198  11.83 
-0.0396094  7.124  11.83 
-0.039963  7.05  11.83 
-0.0403238  6.976  11.83 
-0.040693  6.902  11.83 
-0.0410719  6.828  11.83 
-0.0414616  6.754  11.83 
-0.0418634  6.68  11.83 
-0.042278  6.606  11.83 
-0.0427047  6.532  11.83 
-0.0431423  6.458  11.83 
-0.0435897  6.384  11.83 
-0.0440457  6.31  11.83 
-0.0445095  6.236  11.83 
-0.044982  6.162  11.83 
-0.0454643  6.088  11.83 
-0.0459577  6.014  11.83 
-0.0464633  5.94  11.83 
-0.0469823  5.866  11.83 
-0.0475154  5.792  11.83 
-0.0480633  5.718  11.83 
-0.0486269  5.644  11.83 
-0.0492067  5.57  11.83 
-0.0498035  5.496  11.83 

-0.00671244  20  11.83 
-0.00686203  19.799  11.83 
-0.00698558  19.6349  11.83 
-0.0070883  19.5005  11.83 
-0.00717542  19.3883  11.83 
-0.00725213  19.2908  11.83 
-0.007323  19.2018  11.83 
-0.00738984  19.1187  11.83 
-0.00745381  19.04  11.83 
-0.00751608  18.9642  11.83 
-0.0075778  18.89  11.83 
-0.00763992  18.816  11.83 
-0.00770267  18.742  11.83 
-0.00776604  18.668  11.83 
-0.00783005  18.594  11.83 
-0.00789472  18.52  11.83 
-0.00796005  18.446  11.83 
-0.00802605  18.372  11.83 
-0.00809272  18.298  11.83 
-0.00816008  18.224  11.83 
-0.00822813  18.15  11.83 
-0.00829686  18.076  11.83 
-0.00836631  18.002  11.83 
-0.00843648  17.928  11.83 
-0.00850739  17.854  11.83 
-0.00857905  17.78  11.83 
-0.00865148  17.706  11.83 
-0.00872469  17.632  11.83 
-0.0087987  17.558  11.83 
-0.0088735  17.484  11.83 
-0.00894911  17.41  11.83 
-0.00902554  17.336  11.83 
-0.0091028  17.262  11.83 
-0.00918091  17.188  11.83 
-0.00925989  17.114  11.83 
-0.00933974  17.04  11.83 
-0.00942049  16.966  11.83 
-0.00950214  16.892  11.83 
-0.00958472  16.818  11.83 
-0.00966822  16.744  11.83 
-0.00975268  16.67  11.83 
-0.00983809  16.596  11.83 
-0.00992448  16.522  11.83 
-0.0100119  16.448  11.83 
-0.0101002  16.374  11.83 
-0.0101896  16.3  11.83 
-0.01028  16.226  11.83 
-0.0103715  16.152  11.83 
-0.010464  16.078  11.83 
-0.0105577  16.004  11.83 
-0.0106524  15.93  11.83 
-0.0107483  15.856  11.83 
-0.0108454  15.782  11.83 
-0.0109437  15.708  11.83 
-0.0110431  15.634  11.83 
-0.0111438  15.56  11.83 
-0.0112456  15.486  11.83 
-0.0113488  15.412  11.83 
-0.0114531  15.338  11.83 
-0.0115588  15.264  11.83 
-0.0116658  15.19  11.83 
-0.0117742  15.116  11.83 
-0.0118839  15.042  11.83 
-0.011995  14.968  11.83 
-0.0121075  14.894  11.83 
-0.0122214  14.82  11.83 
-0.0123369  14.746  11.83 
-0.0124538  14.672  11.83 
-0.0125723  14.598  11.83 
-0.0126923  14.524  11.83 
-0.0128139  14.45  11.83 
-0.012937  14.376  11.83 
-0.0130618  14.302  11.83 
-0.0131883  14.228  11.83 
-0.0133164  14.154  11.83 
-0.0134463  14.08  11.83 
-0.013578  14.006  11.83 
-0.0137114  13.932  11.83 
-0.0138467  13.858  11.83 
-0.0139839  13.784  11.83 
-0.0141229  13.71  11.83 
-0.0142638  13.636  11.83 
-0.0144066  13.562  11.83 
-0.0145515  13.488  11.83 
-0.0146983  13.414  11.83 
-0.0148473  13.34  11.83 
-0.0149985  13.266  11.83 
-0.0151518  13.192  11.83 
-0.0153074  13.118  11.83 
-0.0154652  13.044  11.83 
-0.0156253  12.97  11.83 
-0.0157877  12.896  11.83 
-0.0159525  12.822  11.83 
-0.0161197  12.748  11.83 
-0.0162894  12.674  11.83 
-0.0164616  12.6  11.83 
-0.0166365  12.526  11.83 
-0.016814  12.452  11.83 
-0.0169942  12.378  11.83 

 0.0123881  14.894  11.83 
 0.0123189  14.968  11.83 
 0.012251  15.042  11.83 
 0.0121843  15.116  11.83 
 0.0121189  15.19  11.83 
 0.0120546  15.264  11.83 
 0.0119916  15.338  11.83 
 0.0119297  15.412  11.83 
 0.011869  15.486  11.83 
 0.0118094  15.56  11.83 
 0.0117508  15.634  11.83 
 0.0116933  15.708  11.83 
 0.0116369  15.782  11.83 
 0.0115815  15.856  11.83 
 0.0115272  15.93  11.83 
 0.0114738  16.004  11.83 
 0.0114214  16.078  11.83 
 0.01137  16.152  11.83 
 0.0113195  16.226  11.83 
 0.0112699  16.3  11.83 
 0.0112212  16.374  11.83 
 0.0111735  16.448  11.83 
 0.0111266  16.522  11.83 
 0.0110806  16.596  11.83 
 0.0110354  16.67  11.83 
 0.010991  16.744  11.83 
